"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Trent Dilfer",24,"2",16,"267 for 482, 2,859 yards, 12 td, 19 int, & 32 rushes for 124 yards and 0 td","Tampa Bay Buccaneers / 1st / 6th pick / 1994"
"3","RB","Errict Rhett",26,"2",7,"176 rushes for 539 yards, 3 td, & 4 catches for 11 yards and 1 td","Tampa Bay Buccaneers / 2nd / 34th pick / 1994"
"4","FB","Mike Alstott",23,"Rook",16,"96 rushes for 377 yards, 3 td, & 65 catches for 557 yards and 3 td","Tampa Bay Buccaneers / 2nd / 35th pick / 1996"
"5","WR","Courtney Hawkins",27,"4",16,"46 catches for 544 yards, 1 td, & 1 rush for -13 yards and 0 td","Tampa Bay Buccaneers / 2nd / 44th pick / 1992"
"6","WR","Robb Thomas",30,"7",8,"33 catches for 427 yards, 2 td","Kansas City Chiefs / 6th / 143rd pick / 1989"
"7","TE","Jackie Harris",28,"6",12,"30 catches for 349 yards, 1 td","Green Bay Packers / 4th / 102nd pick / 1990"
"8","LT","Paul Gruber",31,"8",13,"","Tampa Bay Buccaneers / 1st / 4th pick / 1988"
"9","LG","Jim Pyne",25,"1",11,"","Tampa Bay Buccaneers / 7th / 200th pick / 1994"
"10","C","Tony Mayberry",29,"6",16,"1 fumble recovered","Tampa Bay Buccaneers / 4th / 108th pick / 1990"
"11","RG","Ian Beckles",29,"6",13,"","Tampa Bay Buccaneers / 5th / 114th pick / 1990"
"12","RT","Doug Riesenberg",31,"9",10,"","New York Giants / 6th / 168th pick / 1987"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Chidi Ahanotu",26,"3",13,"5.5 sacks, 0 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 6th / 145th pick / 1993"
"15","LDT","Brad Culpepper",27,"4",13,"1.5 sacks, 0 interceptions, 0 fumbles recovered","Minnesota Vikings / 10th / 264th pick / 1992"
"16","RDT","Warren Sapp",24,"1",14,"9.0 sacks, 0 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 1st / 12th pick / 1995"
"17","RDE","Regan Upshaw",21,"Rook",16,"4.0 sacks, 0 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 1st / 12th pick / 1996"
"18","LLB","Lonnie Marts",28,"5",13,"7.0 sacks, 0 interceptions, 2 fumbles recovered",""
"19","MLB","Hardy Nickerson*",31,"9",16,"3.0 sacks, 2 interceptions, 2 fumbles recovered","Pittsburgh Steelers / 5th / 122nd pick / 1987"
"20","RLB","Derrick Brooks",23,"1",16,"0.0 sacks, 1 interception, 0 fumbles recovered","Tampa Bay Buccaneers / 1st / 28th pick / 1995"
"21","LCB","Martin Mayhew",31,"7",16,"1.0 sacks, 1 interception, 0 fumbles recovered","Buffalo Bills / 10th / 262nd pick / 1988"
"22","RCB","Donnie Abraham",23,"Rook",12,"0.0 sacks, 5 interceptions, 2 fumbles recovered","Tampa Bay Buccaneers / 3rd / 71st pick / 1996"
"23","SS","John Lynch",25,"3",14,"1.0 sacks, 3 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 3rd / 82nd pick / 1993"
"24","FS","Melvin Johnson",24,"1",16,"0.0 sacks, 2 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 2nd / 43rd pick / 1995"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Michael Husted",26,"3",0,"25 of 32 field goals & 18 of 19 extra points",""
"27","P","Tommy Barnhardt",33,"9",0,"70 punts for a 43.1 average, 1 blocked","Tampa Bay Buccaneers / 9th / 223rd pick / 1986"
"28","PR","Nilo Silvan",23,"Rook",0,"14 punt returns for a 8.1 average and 0 td","Tampa Bay Buccaneers / 6th / 180th pick / 1996"
"29","KR","Nilo Silvan",23,"Rook",0,"28 kick returns for a 22.4 average and 0 td","Tampa Bay Buccaneers / 6th / 180th pick / 1996"
