"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Erik Kramer",33,10,13,"275 for 477, 3,011 yards, 14 td, 14 int, & 27 rushes for 83 yards and 2 td",""
"3","RB","Raymont Harris",27,3,13,"275 rushes for 1,033 yards, 10 td, & 28 catches for 115 yards and 0 td","Chicago Bears / 4th / 114th pick / 1994"
"4","FB","Tony Carter",25,3,10,"9 rushes for 56 yards, 0 td, & 24 catches for 152 yards and 0 td",""
"5","WR","Bobby Engram",24,1,11,"45 catches for 399 yards, 2 td","Chicago Bears / 2nd / 52nd pick / 1996"
"6","WR","Ricky Proehl",29,7,10,"58 catches for 753 yards, 7 td","Phoenix Cardinals / 3rd / 58th pick / 1990"
"7","TE","Keith Jennings",31,8,12,"14 catches for 164 yards, 0 td","Dallas Cowboys / 5th / 113th pick / 1989"
"8","LT","Andy Heck",30,8,16,"","Seattle Seahawks / 1st / 15th pick / 1989"
"9","LG","Todd Perry",27,4,11,"","Chicago Bears / 4th / 97th pick / 1993"
"10","C","Chris Villarrial",24,1,11,"","Chicago Bears / 5th / 152nd pick / 1996"
"11","RG","Todd Burger",27,3,15,"1 fumble recovered",""
"12","RT","James Williams",29,6,16,"",""
"13","","Defensive Starters",NA,NA,NA,"",""
"14","LDE","John Thierry",26,3,9,"3.0 sacks, 0 interceptions, 0 fumbles recovered","Chicago Bears / 1st / 11th pick / 1994"
"15","LDT","Jim Flanigan",26,3,16,"6.0 sacks, 0 interceptions, 3 fumbles recovered","Chicago Bears / 3rd / 74th pick / 1994"
"16","RDT","Carl Simpson",27,4,16,"4.5 sacks, 0 interceptions, 0 fumbles recovered","Chicago Bears / 2nd / 35th pick / 1993"
"17","RDE","Carl Reeves",26,1,10,"0.5 sacks, 0 interceptions, 1 fumble recovered","Chicago Bears / 6th / 198th pick / 1995"
"18","LLB","Ron Cox",29,7,13,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Chicago Bears / 2nd / 33rd pick / 1990"
"19","MLB","Bryan Cox",29,6,15,"5.0 sacks, 0 interceptions, 1 fumble recovered","Miami Dolphins / 5th / 113th pick / 1991"
"20","RLB","Barry Minter",27,4,16,"6.0 sacks, 0 interceptions, 3 fumbles recovered","Dallas Cowboys / 6th / 168th pick / 1993"
"21","LCB","Tom Carter",25,4,16,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Washington Redskins / 1st / 17th pick / 1993"
"22","RCB","Walt Harris",23,1,16,"0.0 sacks, 5 interceptions, 1 fumble recovered","Chicago Bears / 1st / 13th pick / 1996"
"23","SS","Marty Carter",28,6,15,"1.0 sacks, 1 interception, 0 fumbles recovered","Tampa Bay Buccaneers / 8th / 207th pick / 1991"
"24","FS","John Mangum",30,7,16,"1.0 sacks, 2 interceptions, 3 fumbles recovered","Chicago Bears / 6th / 144th pick / 1990"
"25","","Special Teams Starters",NA,NA,NA,"",""
"26","K","Jeff Jaeger",33,10,0,"21 of 26 field goals & 20 of 20 extra points","Cleveland Browns / 3rd / 82nd pick / 1987"
"27","P","Todd Sauerbrun",24,2,0,"95 punts for a 42.7 average, 0 blocked","Chicago Bears / 2nd / 56th pick / 1995"
"28","PR","Tyrone Hughes",27,4,0,"36 punt returns for a 7.2 average and 0 td","New Orleans Saints / 5th / 137th pick / 1993"
"29","KR","Tyrone Hughes",27,4,0,"43 kick returns for a 23.4 average and 0 td","New Orleans Saints / 5th / 137th pick / 1993"
