"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Damon Huard",34,"9",10,"206 for 332, 2,257 yards, 11 td, 13 int, & 9 rushes for -1 yards and 0 td",""
"3","RB","Larry Johnson",28,"4",8,"158 rushes for 559 yards, 3 td, & 30 catches for 186 yards and 1 td","Kansas City Chiefs / 1st / 27th pick / 2003"
"4","FB","Kris Wilson",26,"3",12,"3 rushes for 7 yards, 0 td, & 24 catches for 180 yards and 1 td","Kansas City Chiefs / 2nd / 61st pick / 2004"
"5","WR","Dwayne Bowe",23,"Rook",15,"70 catches for 995 yards, 5 td","Kansas City Chiefs / 1st / 23rd pick / 2007"
"6","WR","Eddie Kennison",34,"11",8,"13 catches for 101 yards, 0 td, & 1 rush for 5 yards and 0 td","St. Louis Rams / 1st / 18th pick / 1996"
"7","TE","Tony Gonzalez*",31,"10",16,"99 catches for 1,172 yards, 5 td","Kansas City Chiefs / 1st / 13th pick / 1997"
"8","LT","Damion McIntosh",30,"7",15,"1 fumble recovered","San Diego Chargers / 3rd / 83rd pick / 2000"
"9","LG","Brian Waters",30,"7",16,"",""
"10","C","Casey Wiegmann",34,"10",16,"",""
"11","RG","John Welbourn",31,"8",16,"","Philadelphia Eagles / 4th / 97th pick / 1999"
"12","RT","Chris Terry",32,"8",8,"","Carolina Panthers / 2nd / 34th pick / 1999"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Jared Allen*+",25,"3",14,"","Kansas City Chiefs / 4th / 126th pick / 2004"
"15","DE","Tamba Hali",24,"1",16,"","Kansas City Chiefs / 1st / 20th pick / 2006"
"16","LDT","Ron Edwards",28,"6",15,"3.0 sacks, 0 interceptions, 1 fumble recovered","Buffalo Bills / 3rd / 76th pick / 2001"
"17","RDT","Alfonso Boone",31,"6",15,"1.0 sacks, 0 interceptions, 1 fumble recovered","Detroit Lions / 7th / 253rd pick / 2000"
"18","LB","Donnie Edwards",34,"11",16,"","Kansas City Chiefs / 4th / 98th pick / 1996"
"19","LB","Derrick Johnson",25,"2",16,"","Kansas City Chiefs / 1st / 15th pick / 2005"
"20","LCB","Ty Law",33,"12",16,"0.0 sacks, 2 interceptions, 0 fumbles recovered","New England Patriots / 1st / 23rd pick / 1995"
"21","RCB","Patrick Surtain",31,"9",16,"0.0 sacks, 2 interceptions, 1 fumble recovered","Miami Dolphins / 2nd / 44th pick / 1998"
"22","SS","Bernard Pollard",23,"1",15,"1.0 sacks, 2 interceptions, 0 fumbles recovered","Kansas City Chiefs / 2nd / 54th pick / 2006"
"23","FS","Jarrad Page",23,"1",16,"0.0 sacks, 3 interceptions, 1 fumble recovered","Kansas City Chiefs / 7th / 228th pick / 2006"
