"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Ryan Fitzpatrick",34,11,10,"200 for 352, 2,364 yards, 10 td, 15 int, & 30 rushes for 127 yards and 0 td","St. Louis Rams / 7th / 250th pick / 2005"
"3","RB","Matt Forte",31,8,13,"218 rushes for 813 yards, 7 td, & 30 catches for 263 yards and 1 td","Chicago Bears / 2nd / 44th pick / 2008"
"4","WR","Quincy Enunwa",24,2,11,"52 catches for 746 yards, 4 td","New York Jets / 6th / 209th pick / 2014"
"5","WR","Brandon Marshall",32,10,14,"57 catches for 760 yards, 3 td","Denver Broncos / 4th / 119th pick / 2006"
"6","T","Ben Ijalana",27,5,11,"","Indianapolis Colts / 2nd / 49th pick / 2011"
"7","G","James Carpenter",27,5,14,"","Seattle Seahawks / 1st / 25th pick / 2011"
"8","G","Brian Winters",25,3,13,"","New York Jets / 3rd / 72nd pick / 2013"
"9","","Defensive Starters",NA,NA,NA,"",""
"10","DE","Sheldon Richardson",26,3,12,"","New York Jets / 1st / 13th pick / 2013"
"11","DE","Muhammad Wilkerson",27,5,12,"","New York Jets / 1st / 30th pick / 2011"
"12","DE","Leonard Williams",22,1,14,"","New York Jets / 1st / 6th pick / 2015"
"13","DT","Steve McLendon",30,6,10,"",""
"14","LB","David Harris",32,9,13,"","New York Jets / 2nd / 47th pick / 2007"
"15","CB","Darrelle Revis",31,9,13,"","New York Jets / 1st / 14th pick / 2007"
"16","CB","Buster Skrine",27,5,12,"1.0 sacks, 1 interception, 0 fumbles recovered","Cleveland Browns / 5th / 137th pick / 2011"
"17","S","Marcus Gilchrist",28,5,13,"0.0 sacks, 2 interceptions, 0 fumbles recovered","San Diego Chargers / 2nd / 50th pick / 2011"
"18","S","Calvin Pryor",24,2,13,"","New York Jets / 1st / 18th pick / 2014"
