"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Quincy Carter",24,"Rook",8,"90 for 176, 1,072 yards, 5 td, 7 int, & 45 rushes for 150 yards and 1 td","Dallas Cowboys / 2nd / 53rd pick / 2001"
"3","RB","Emmitt Smith",32,"11",14,"261 rushes for 1,021 yards, 3 td, & 17 catches for 116 yards and 0 td","Dallas Cowboys / 1st / 17th pick / 1990"
"4","FB","Troy Hambrick",25,"1",11,"113 rushes for 579 yards, 2 td, & 4 catches for 62 yards and 0 td",""
"5","WR","Joey Galloway",30,"6",16,"52 catches for 699 yards, 3 td, & 3 rushes for 32 yards and 0 td","Seattle Seahawks / 1st / 8th pick / 1995"
"6","WR","Rocket Ismail",32,"8",13,"53 catches for 834 yards, 2 td, & 8 rushes for 31 yards and 0 td","Los Angeles Raiders / 4th / 100th pick / 1991"
"7","TE","Jackie Harris",33,"11",12,"15 catches for 141 yards, 2 td","Green Bay Packers / 4th / 102nd pick / 1990"
"8","LT","Flozell Adams",26,"3",16,"1 fumble recovered","Dallas Cowboys / 2nd / 38th pick / 1998"
"9","LG","Larry Allen*+",30,"7",16,"","Dallas Cowboys / 2nd / 46th pick / 1994"
"10","C","Mark Stepnoski",34,"12",16,"","Dallas Cowboys / 3rd / 57th pick / 1989"
"11","RG","Kelvin Garmon",25,"Rook",16,"1 fumble recovered","Dallas Cowboys / 7th / 243rd pick / 1999"
"12","RT","Solomon Page",25,"2",14,"","Dallas Cowboys / 2nd / 55th pick / 1999"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Greg Ellis",26,"3",16,"","Dallas Cowboys / 1st / 8th pick / 1998"
"15","DE","Peppi Zellner",26,"2",15,"","Dallas Cowboys / 4th / 132nd pick / 1999"
"16","DT","Michael Myers",25,"3",16,"","Dallas Cowboys / 4th / 100th pick / 1998"
"17","NT","Brandon Noble",27,"2",16,"3.5 sacks, 0 interceptions, 2 fumbles recovered",""
"18","MLB","Dat Nguyen",26,"2",16,"","Dallas Cowboys / 3rd / 85th pick / 1999"
"19","LB","Dexter Coakley*",29,"4",15,"","Dallas Cowboys / 3rd / 65th pick / 1997"
"20","LB","Markus Steele",22,"Rook",10,"","Dallas Cowboys / 4th / 122nd pick / 2001"
"21","LCB","Duane Hawthorne",25,"2",11,"0.0 sacks, 2 interceptions, 0 fumbles recovered",""
"22","RCB","Mario Edwards",26,"1",15,"0.0 sacks, 1 interception, 1 fumble recovered","Dallas Cowboys / 6th / 180th pick / 2000"
"23","SS","Darren Woodson",32,"9",16,"0.0 sacks, 3 interceptions, 1 fumble recovered","Dallas Cowboys / 2nd / 37th pick / 1992"
"24","FS","George Teague",30,"8",16,"","Green Bay Packers / 1st / 29th pick / 1993"
