"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Jeff George",24,1,16,"292 for 485, 2,910 yards, 10 td, 12 int, & 16 rushes for 36 yards and 0 td","Indianapolis Colts / 1st / 1st pick / 1990"
"3","RB","Eric Dickerson",31,8,9,"167 rushes for 536 yards, 2 td, & 41 catches for 269 yards and 1 td","Los Angeles Rams / 1st / 2nd pick / 1983"
"4","WR","Bill Brooks",27,5,16,"72 catches for 888 yards, 4 td","Indianapolis Colts / 4th / 86th pick / 1986"
"5","WR","Jessie Hester",28,6,16,"60 catches for 753 yards, 5 td","Los Angeles Raiders / 1st / 23rd pick / 1985"
"6","TE","Pat Beach",32,9,10,"5 catches for 56 yards, 0 td","Baltimore Colts / 6th / 140th pick / 1982"
"7","TE","Ken Clark",25,1,7,"33 catches for 245 yards, 0 td, & 114 rushes for 366 yards and 0 td","Indianapolis Colts / 8th / 206th pick / 1990"
"8","LT","Zefross Moss",25,2,10,"",""
"9","LG","Randy Dixon",26,4,11,"1 fumble recovered","Indianapolis Colts / 4th / 85th pick / 1987"
"10","C","Brian Baldinger",31,9,14,"",""
"11","RG","William Schultz",24,1,9,"2 fumbles recovered","Indianapolis Colts / 4th / 94th pick / 1990"
"12","RT","Kevin Call",30,7,16,"","Indianapolis Colts / 5th / 130th pick / 1984"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","LDE","Donnell Thompson",33,10,14,"5.0 sacks, 0 interceptions, 1 fumble recovered","Baltimore Colts / 1st / 18th pick / 1981"
"15","NT","Travis Davis",25,1,8,"","Phoenix Cardinals / 4th / 85th pick / 1990"
"16","RDE","Jon Hand",28,5,16,"5.0 sacks, 0 interceptions, 1 fumble recovered","Indianapolis Colts / 1st / 4th pick / 1986"
"17","LOLB","Chip Banks",32,9,9,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Cleveland Browns / 1st / 3rd pick / 1982"
"18","LILB","Scott Radecic",29,7,9,"0.0 sacks, 1 interception, 0 fumbles recovered","Kansas City Chiefs / 2nd / 34th pick / 1984"
"19","RILB","Jeff Herrod",25,3,14,"2.5 sacks, 1 interception, 3 fumbles recovered","Indianapolis Colts / 9th / 243rd pick / 1988"
"20","ROLB","Duane Bickett",29,6,16,"5.0 sacks, 0 interceptions, 0 fumbles recovered","Indianapolis Colts / 1st / 5th pick / 1985"
"21","LCB","Chris Goode",28,4,15,"2.0 sacks, 2 interceptions, 0 fumbles recovered","Indianapolis Colts / 10th / 253rd pick / 1987"
"22","RCB","Eugene Daniel",30,7,16,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Indianapolis Colts / 8th / 205th pick / 1984"
"23","SS","Michael Ball",27,3,14,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Indianapolis Colts / 4th / 104th pick / 1988"
"24","FS","Keith Taylor",27,3,10,"0.0 sacks, 0 interceptions, 1 fumble recovered","New Orleans Saints / 5th / 134th pick / 1988"
"25","","Special Teams Starters",NA,NA,NA,"",""
"26","K","Dean Biasucci",29,7,0,"15 of 26 field goals & 14 of 14 extra points",""
"27","P","Rohn Stark",32,9,0,"82 punts for a 42.6 average, 0 blocked","Baltimore Colts / 2nd / 34th pick / 1982"
"28","PR","Clarence Verdin",28,5,0,"25 punt returns for a 6.6 average and 0 td","Washington Redskins / 3rd / 83rd pick / 1984 Supp"
"29","KR","Clarence Verdin",28,5,0,"36 kick returns for a 19.1 average and 1 td","Washington Redskins / 3rd / 83rd pick / 1984 Supp"
