"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Joe Ferguson",33,"10",16,"281 for 508, 2,995 yards, 26 td, 25 int, & 20 rushes for 88 yards and 0 td","Buffalo Bills / 3rd / 57th pick / 1973"
"3","RB","Joe Cribbs*",25,"3",16,"263 rushes for 1,131 yards, 3 td, & 57 catches for 524 yards and 7 td","Buffalo Bills / 2nd / 29th pick / 1980"
"4","FB","Booker Moore",24,"1",11,"60 rushes for 275 yards, 0 td, & 34 catches for 199 yards and 1 td","Buffalo Bills / 1st / 28th pick / 1981"
"5","WR","Jerry Butler",26,"4",9,"36 catches for 385 yards, 3 td","Buffalo Bills / 1st / 5th pick / 1979"
"6","WR","Frank Lewis",36,"12",11,"36 catches for 486 yards, 3 td","Pittsburgh Steelers / 1st / 8th pick / 1971"
"7","TE","Mark Brammer",25,"3",12,"25 catches for 215 yards, 2 td","Buffalo Bills / 3rd / 67th pick / 1980"
"8","LT","Ken Jones",31,"7",16,"1 fumble recovered","Buffalo Bills / 2nd / 45th pick / 1976"
"9","LG","Jim Ritcher",25,"3",16,"","Buffalo Bills / 1st / 16th pick / 1980"
"10","C","Will Grant",29,"5",16,"","Buffalo Bills / 10th / 255th pick / 1978"
"11","RG","Jon Borchardt",26,"4",16,"","Buffalo Bills / 3rd / 62nd pick / 1979"
"12","RT","Justin Cross",24,"1",13,"1 fumble recovered","Buffalo Bills / 10th / 272nd pick / 1981"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Ben Williams",29,"7",16,"10.0 sacks, 0 interceptions, 2 fumbles recovered","Buffalo Bills / 3rd / 78th pick / 1976"
"15","NT","Fred Smerlas*",26,"4",16,"6.0 sacks, 0 interceptions, 0 fumbles recovered","Buffalo Bills / 2nd / 32nd pick / 1979"
"16","RDE","Sherman White",35,"11",8,"3.0 sacks, 0 interceptions, 0 fumbles recovered","Cincinnati Bengals / 1st / 2nd pick / 1972"
"17","LOLB","Lucius Sanford",27,"5",16,"0.0 sacks, 2 interceptions, 1 fumble recovered","Buffalo Bills / 4th / 89th pick / 1978"
"18","LILB","Chris Keating",26,"4",16,"0.0 sacks, 2 interceptions, 1 fumble recovered",""
"19","RILB","Eugene Marve",23,"1",16,"2.0 sacks, 0 interceptions, 0 fumbles recovered","Buffalo Bills / 3rd / 59th pick / 1982"
"20","ROLB","Ervin Parker",25,"3",16,"4.0 sacks, 0 interceptions, 0 fumbles recovered","Buffalo Bills / 4th / 93rd pick / 1980"
"21","LCB","Mario Clark",29,"7",14,"","Buffalo Bills / 1st / 18th pick / 1976"
"22","RCB","Charles Romes",29,"6",16,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Buffalo Bills / 12th / 309th pick / 1977"
"23","SS","Mike Kennedy",24,"Rook",7,"0.0 sacks, 1 interception, 1 fumble recovered",""
"24","FS","Steve Freeman",30,"8",16,"0.0 sacks, 3 interceptions, 2 fumbles recovered","New England Patriots / 5th / 117th pick / 1975"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Joe Danelo",30,"8",0,"10 of 20 field goals & 33 of 35 extra points","Miami Dolphins / 10th / 257th pick / 1975"
"27","P","Greg Cater",26,"3",0,"89 punts for a 39.7 average, 0 blocked","Buffalo Bills / 10th / 259th pick / 1980"
"28","PR","Robb Riddick",26,"2",0,"42 punt returns for a 5.7 average and 0 td","Buffalo Bills / 9th / 241st pick / 1981"
"29","KR","Robb Riddick",26,"2",0,"28 kick returns for a 20.3 average and 0 td","Buffalo Bills / 9th / 241st pick / 1981"
