"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Jim Plunkett",35,"11",9,"152 for 261, 2,035 yards, 14 td, 15 int, & 15 rushes for 6 yards and 0 td","New England Patriots / 1st / 1st pick / 1971"
"3","RB","Marcus Allen*+",22,"Rook",9,"160 rushes for 697 yards, 11 td, & 38 catches for 401 yards and 3 td","Los Angeles Raiders / 1st / 10th pick / 1982"
"4","FB","Kenny King",25,"3",9,"69 rushes for 264 yards, 2 td, & 9 catches for 57 yards and 0 td","Houston Oilers / 3rd / 72nd pick / 1979"
"5","WR","Malcolm Barnwell",24,"1",9,"23 catches for 387 yards, 0 td, & 2 rushes for 18 yards and 0 td","Oakland Raiders / 7th / 173rd pick / 1980"
"6","WR","Cliff Branch",34,"10",9,"30 catches for 575 yards, 4 td, & 2 rushes for 10 yards and 0 td","Oakland Raiders / 4th / 98th pick / 1972"
"7","TE","Todd Christensen",26,"3",9,"42 catches for 510 yards, 4 td, & 1 rush for -6 yards and 0 td","Dallas Cowboys / 2nd / 56th pick / 1978"
"8","LT","Bruce Davis",26,"3",9,"1 fumble recovered","Oakland Raiders / 11th / 294th pick / 1979"
"9","LG","Curt Marsh",23,"1",9,"","Oakland Raiders / 1st / 23rd pick / 1981"
"10","C","Dave Dalby",32,"10",9,"","Oakland Raiders / 4th / 100th pick / 1972"
"11","RG","Mickey Marvin",27,"5",9,"","Oakland Raiders / 4th / 112th pick / 1977"
"12","RT","Henry Lawrence",31,"8",9,"1 fumble recovered","Oakland Raiders / 1st / 19th pick / 1974"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Howie Long",22,"1",5,"5.5 sacks, 0 interceptions, 0 fumbles recovered","Oakland Raiders / 2nd / 48th pick / 1981"
"15","NT","Reggie Kinlaw",25,"3",8,"1.0 sacks, 0 interceptions, 1 fumble recovered","Oakland Raiders / 12th / 320th pick / 1979"
"16","RDE","Lyle Alzado",33,"11",9,"7.0 sacks, 0 interceptions, 1 fumble recovered","Denver Broncos / 4th / 79th pick / 1971"
"17","LOLB","Ted Hendricks*+",35,"13",9,"7.0 sacks, 0 interceptions, 1 fumble recovered","Baltimore Colts / 2nd / 33rd pick / 1969"
"18","LILB","Matt Millen",24,"2",9,"2.5 sacks, 3 interceptions, 2 fumbles recovered","Oakland Raiders / 2nd / 43rd pick / 1980"
"19","RILB","Bob Nelson",29,"6",8,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Buffalo Bills / 2nd / 42nd pick / 1975"
"20","ROLB","Rod Martin",28,"5",9,"1.0 sacks, 3 interceptions, 0 fumbles recovered","Oakland Raiders / 12th / 317th pick / 1977"
"21","LCB","Lester Hayes*",27,"5",9,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Oakland Raiders / 5th / 126th pick / 1977"
"22","RCB","Ted Watts",24,"1",9,"1.0 sacks, 1 interception, 0 fumbles recovered","Oakland Raiders / 1st / 21st pick / 1981"
"23","SS","Mike Davis",26,"4",9,"2.5 sacks, 1 interception, 1 fumble recovered","Oakland Raiders / 2nd / 35th pick / 1977"
"24","FS","Burgess Owens",31,"9",8,"0.0 sacks, 4 interceptions, 0 fumbles recovered","New York Jets / 1st / 13th pick / 1973"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Chris Bahr",29,"6",0,"10 of 16 field goals & 32 of 33 extra points","Cincinnati Bengals / 2nd / 51st pick / 1976"
"27","P","Ray Guy",33,"9",0,"47 punts for a 39.1 average, 0 blocked","Oakland Raiders / 1st / 23rd pick / 1973"
"28","PR","Greg Pruitt",31,"9",0,"27 punt returns for a 7.7 average and 0 td","Cleveland Browns / 2nd / 30th pick / 1973"
"29","KR","Cleo Montgomery",26,"2",0,"17 kick returns for a 18.4 average and 0 td",""
