"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Bob Griese",30,"8",10,"118 for 191, 1,693 yards, 14 td, 13 int, & 17 rushes for 59 yards and 1 td","Miami Dolphins / 1st / 4th pick / 1967"
"3","RB","Mercury Morris",28,"6",14,"219 rushes for 875 yards, 4 td, & 2 catches for 15 yards and 0 td","Miami Dolphins / 3rd / 63rd pick / 1969"
"4","FB","Don Nottingham",26,"4",13,"168 rushes for 718 yards, 12 td, & 9 catches for 66 yards and 0 td","Baltimore Colts / 17th / 441st pick / 1971"
"5","WR","Nat Moore",24,"1",14,"40 catches for 705 yards, 4 td, & 8 rushes for 69 yards and 0 td","Miami Dolphins / 3rd / 78th pick / 1974"
"6","WR","Howard Twilley",32,"9",8,"24 catches for 366 yards, 4 td","Miami Dolphins / 12th / 101st pick / 1966, Minnesota Vikings / 14th / 209th pick / 1966"
"7","TE","Andre Tillman",23,"Rook",8,"5 catches for 60 yards, 0 td","Miami Dolphins / 2nd / 38th pick / 1974"
"8","LT","Wayne Moore",30,"5",14,"",""
"9","LG","Bob Kuechenberg*",28,"5",14,"","Philadelphia Eagles / 4th / 80th pick / 1969"
"10","C","Jim Langer*+",27,"5",14,"",""
"11","RG","Larry Little+",30,"8",14,"1 fumble recovered",""
"12","RT","Norm Evans",33,"10",13,"","Houston Oilers / 14th / 106th pick / 1965"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Vern Den Herder",27,"4",14,"0 interceptions, 2 fumbles recovered","Miami Dolphins / 9th / 230th pick / 1971"
"15","LDT","Randy Crowder",23,"1",11,"0 interceptions, 1 fumble recovered","Miami Dolphins / 6th / 136th pick / 1974"
"16","RDT","Don Reese",24,"1",11,"0 interceptions, 1 fumble recovered","Miami Dolphins / 1st / 26th pick / 1974"
"17","RDE","Bill Stanfill",28,"6",8,"","Miami Dolphins / 1st / 11th pick / 1969"
"18","LLB","Doug Swift",27,"5",13,"",""
"19","MLB","Mike Kolen",27,"5",9,"1 interception, 0 fumbles recovered","Miami Dolphins / 12th / 289th pick / 1970"
"20","RLB","Bob Matheson",31,"8",13,"3 interceptions, 0 fumbles recovered","Cleveland Browns / 1st / 18th pick / 1967"
"21","LCB","Tim Foley",27,"5",9,"0 interceptions, 1 fumble recovered","Miami Dolphins / 3rd / 55th pick / 1970"
"22","RCB","Curtis Johnson",27,"5",14,"4 interceptions, 1 fumble recovered","Miami Dolphins / 4th / 81st pick / 1970"
"23","SS","Charlie Babb",25,"3",14,"4 interceptions, 1 fumble recovered","Miami Dolphins / 5th / 129th pick / 1972"
"24","FS","Jake Scott*",30,"5",14,"6 interceptions, 1 fumble recovered","Miami Dolphins / 7th / 159th pick / 1970"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Garo Yepremian",31,"9",0,"13 of 16 field goals & 40 of 46 extra points",""
"27","P","Larry Seiple",30,"8",0,"65 punts for a 38.6 average, 0 blocked","Miami Dolphins / 7th / 163rd pick / 1967"
"28","PR","Freddie Solomon",22,"Rook",5,"26 punt returns for a 12.3 average and 1 td","Miami Dolphins / 2nd / 36th pick / 1975"
"29","KR","Freddie Solomon",22,"Rook",5,"17 kick returns for a 20.5 average and 0 td","Miami Dolphins / 2nd / 36th pick / 1975"
