"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Paul McDonald",26,"4",16,"271 for 493, 3,472 yards, 14 td, 23 int, & 22 rushes for 4 yards and 1 td","Cleveland Browns / 4th / 109th pick / 1980"
"3","RB","Boyce Green",24,"1",10,"202 rushes for 673 yards, 0 td, & 12 catches for 124 yards and 1 td","Cleveland Browns / 11th / 288th pick / 1983"
"4","WR","Duriel Harris",30,"8",11,"32 catches for 512 yards, 2 td","Miami Dolphins / 3rd / 80th pick / 1976"
"5","TE","Rickey Bolden",23,"Rook",9,"1 catch for 19 yards, 0 td","Cleveland Browns / 4th / 96th pick / 1984"
"6","TE","Harry Holt",27,"1",8,"20 catches for 261 yards, 0 td, & 1 rush for 12 yards and 0 td",""
"7","TE","Ozzie Newsome*+",28,"6",15,"89 catches for 1,001 yards, 5 td","Cleveland Browns / 1st / 23rd pick / 1978"
"8","LT","Doug Dieken",35,"13",16,"1 fumble recovered","Cleveland Browns / 6th / 142nd pick / 1971"
"9","LG","Robert Jackson",31,"9",16,"1 fumble recovered",""
"10","C","Mike Baab",25,"2",16,"","Cleveland Browns / 5th / 115th pick / 1982"
"11","RG","Joe DeLamielleure",33,"11",16,"1 fumble recovered","Buffalo Bills / 1st / 26th pick / 1973"
"12","RT","Bill Contz",23,"1",9,"","Cleveland Browns / 5th / 122nd pick / 1983"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Reggie Camp",23,"1",16,"14.0 sacks, 0 interceptions, 1 fumble recovered","Cleveland Browns / 3rd / 68th pick / 1983"
"15","NT","Bob Golic",27,"5",15,"2.0 sacks, 0 interceptions, 1 fumble recovered","New England Patriots / 2nd / 52nd pick / 1979"
"16","RDE","Keith Baldwin",24,"2",16,"4.5 sacks, 0 interceptions, 0 fumbles recovered","Cleveland Browns / 2nd / 31st pick / 1982"
"17","LOLB","Chip Banks",25,"2",16,"2.5 sacks, 1 interception, 3 fumbles recovered","Cleveland Browns / 1st / 3rd pick / 1982"
"18","LILB","Eddie Johnson",25,"3",16,"0.5 sacks, 2 interceptions, 0 fumbles recovered","Cleveland Browns / 7th / 187th pick / 1981"
"19","RILB","Tom Cousineau",27,"2",16,"0.0 sacks, 2 interceptions, 2 fumbles recovered","Buffalo Bills / 1st / 1st pick / 1979"
"20","ROLB","Clay Matthews",28,"6",16,"12.0 sacks, 0 interceptions, 1 fumble recovered","Cleveland Browns / 1st / 12th pick / 1978"
"21","LCB","Frank Minnifield",24,"Rook",12,"0.0 sacks, 1 interception, 2 fumbles recovered",""
"22","RCB","Hanford Dixon",26,"3",16,"0.0 sacks, 5 interceptions, 1 fumble recovered","Cleveland Browns / 1st / 22nd pick / 1981"
"23","SS","Al Gross",23,"1",16,"0.0 sacks, 5 interceptions, 2 fumbles recovered","Dallas Cowboys / 9th / 246th pick / 1983"
"24","FS","Don Rogers",22,"Rook",14,"0.0 sacks, 1 interception, 0 fumbles recovered","Cleveland Browns / 1st / 18th pick / 1984"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Matt Bahr",28,"5",0,"24 of 32 field goals & 25 of 25 extra points","Pittsburgh Steelers / 6th / 165th pick / 1979"
"27","P","Steve Cox",26,"3",0,"74 punts for a 43.4 average, 2 blocked","Cleveland Browns / 5th / 134th pick / 1981"
"28","PR","Brian Brennan",22,"Rook",4,"25 punt returns for a 8.0 average and 0 td","Cleveland Browns / 4th / 104th pick / 1984"
"29","KR","Earnest Byner",22,"Rook",3,"22 kick returns for a 18.9 average and 0 td","Cleveland Browns / 10th / 280th pick / 1984"
