"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Aaron Rodgers",33,11,14,"346 for 533, 3,781 yards, 32 td, 7 int, & 55 rushes for 314 yards and 3 td","Green Bay Packers / 1st / 24th pick / 2005"
"3","WR","Davante Adams",24,2,13,"65 catches for 922 yards, 9 td","Green Bay Packers / 2nd / 53rd pick / 2014"
"4","WR","Randall Cobb",26,5,10,"60 catches for 610 yards, 4 td, & 10 rushes for 33 yards and 0 td","Green Bay Packers / 2nd / 64th pick / 2011"
"5","WR","Jordy Nelson",31,8,14,"82 catches for 1,037 yards, 12 td","Green Bay Packers / 2nd / 36th pick / 2008"
"6","T","David Bakhtiari",25,3,14,"","Green Bay Packers / 4th / 109th pick / 2013"
"7","T","Bryan Bulaga",27,6,14,"","Green Bay Packers / 1st / 23rd pick / 2010"
"8","G","T.J. Lang",29,7,11,"","Green Bay Packers / 4th / 109th pick / 2009"
"9","G","Lane Taylor",27,3,14,"",""
"10","","Defensive Starters",NA,NA,NA,"",""
"11","DT","Mike Daniels",27,4,14,"","Green Bay Packers / 4th / 132nd pick / 2012"
"12","DT","Letroy Guion",29,8,13,"","Minnesota Vikings / 5th / 152nd pick / 2008"
"13","LB","Nick Perry",26,4,12,"","Green Bay Packers / 1st / 28th pick / 2012"
"14","CB","Ladarius Gunter",24,1,13,"",""
"15","S","Morgan Burnett",27,6,13,"3.0 sacks, 2 interceptions, 1 fumble recovered","Green Bay Packers / 3rd / 71st pick / 2010"
"16","S","Ha Ha Clinton-Dix",24,2,14,"0.5 sacks, 5 interceptions, 0 fumbles recovered","Green Bay Packers / 1st / 21st pick / 2014"
