"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Matthew Stafford",25,"4",16,"371 for 634, 4,650 yards, 29 td, 19 int, & 37 rushes for 69 yards and 2 td","Detroit Lions / 1st / 1st pick / 2009"
"3","RB","Reggie Bush",28,"7",14,"223 rushes for 1,006 yards, 4 td, & 54 catches for 506 yards and 3 td","New Orleans Saints / 1st / 2nd pick / 2006"
"4","WR","Nate Burleson",32,"10",8,"39 catches for 461 yards, 1 td, & 2 rushes for -8 yards and 0 td","Minnesota Vikings / 3rd / 71st pick / 2003"
"5","WR","Kris Durham",25,"2",13,"38 catches for 490 yards, 2 td","Seattle Seahawks / 4th / 107th pick / 2011"
"6","WR","Calvin Johnson*+",28,"6",14,"84 catches for 1,492 yards, 12 td","Detroit Lions / 1st / 2nd pick / 2007"
"7","TE","Brandon Pettigrew",28,"4",14,"41 catches for 416 yards, 2 td","Detroit Lions / 1st / 20th pick / 2009"
"8","LT","Riley Reiff",25,"1",16,"1 fumble recovered","Detroit Lions / 1st / 23rd pick / 2012"
"9","LG","Rob Sims",30,"7",16,"","Seattle Seahawks / 4th / 128th pick / 2006"
"10","C","Dominic Raiola",35,"12",16,"","Detroit Lions / 2nd / 50th pick / 2001"
"11","RG","Larry Warford",22,"Rook",16,"","Detroit Lions / 3rd / 65th pick / 2013"
"12","RT","LaAdrian Waddle",22,"Rook",8,"",""
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Ezekiel Ansah",24,"Rook",12,"","Detroit Lions / 1st / 5th pick / 2013"
"15","DE","Willie Young",28,"3",15,"","Detroit Lions / 7th / 213th pick / 2010"
"16","DT","Nick Fairley",25,"2",15,"","Detroit Lions / 1st / 13th pick / 2011"
"17","DT","Ndamukong Suh*+",26,"3",16,"","Detroit Lions / 1st / 2nd pick / 2010"
"18","MLB","Stephen Tulloch",28,"7",16,"3.5 sacks, 1 interception, 0 fumbles recovered","Tennessee Titans / 4th / 116th pick / 2006"
"19","LB","DeAndre Levy",26,"4",16,"","Detroit Lions / 3rd / 76th pick / 2009"
"20","LB","Ashlee Palmer",27,"4",10,"",""
"21","LCB","Chris Houston",29,"6",12,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Atlanta Falcons / 2nd / 41st pick / 2007"
"22","RCB","Rashean Mathis",33,"10",13,"","Jacksonville Jaguars / 2nd / 39th pick / 2003"
"23","SS","Glover Quin",27,"4",16,"2.0 sacks, 3 interceptions, 1 fumble recovered","Houston Texans / 4th / 112th pick / 2009"
"24","FS","Louis Delmas",26,"4",15,"2.0 sacks, 3 interceptions, 0 fumbles recovered","Detroit Lions / 2nd / 33rd pick / 2009"
