"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Tom Brady*",36,"13",16,"380 for 628, 4,343 yards, 25 td, 11 int, & 32 rushes for 18 yards and 0 td","New England Patriots / 6th / 199th pick / 2000"
"3","WR","Aaron Dobson",22,"Rook",9,"37 catches for 519 yards, 4 td","New England Patriots / 2nd / 59th pick / 2013"
"4","WR","Julian Edelman",27,"4",11,"105 catches for 1,056 yards, 6 td, & 2 rushes for 11 yards and 0 td","New England Patriots / 7th / 232nd pick / 2009"
"5","WR","Kenbrell Thompkins",25,"Rook",8,"32 catches for 466 yards, 4 td",""
"6","TE","Michael Hoomanawanui",25,"3",10,"12 catches for 136 yards, 1 td","St. Louis Rams / 5th / 132nd pick / 2010"
"7","LT","Nate Solder",25,"2",15,"","New England Patriots / 1st / 17th pick / 2011"
"8","LG","Logan Mankins*",31,"8",16,"1 fumble recovered","New England Patriots / 1st / 32nd pick / 2005"
"9","C","Ryan Wendell",27,"4",16,"",""
"10","RG","Dan Connolly",31,"8",16,"",""
"11","RT","Sebastian Vollmer",29,"4",8,"1 fumble recovered","New England Patriots / 2nd / 58th pick / 2009"
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Chandler Jones",23,"1",16,"","New England Patriots / 1st / 21st pick / 2012"
"14","DE","Rob Ninkovich",29,"7",16,"","New Orleans Saints / 5th / 135th pick / 2006"
"15","DT","Chris Jones",23,"Rook",11,"","Houston Texans / 6th / 198th pick / 2013"
"16","LB","Jamie Collins",24,"Rook",8,"","New England Patriots / 2nd / 52nd pick / 2013"
"17","LB","Dont'a Hightower",23,"1",14,"","New England Patriots / 1st / 25th pick / 2012"
"18","LB","Brandon Spikes",26,"3",11,"","New England Patriots / 2nd / 62nd pick / 2010"
"19","LCB","Aqib Talib*",27,"5",13,"0.0 sacks, 4 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 1st / 20th pick / 2008"
"20","RCB","Alfonzo Dennard",24,"1",9,"0.0 sacks, 1 interception, 0 fumbles recovered","New England Patriots / 7th / 224th pick / 2012"
"21","S","Steve Gregory",30,"7",11,"1.0 sacks, 0 interceptions, 0 fumbles recovered",""
"22","S","Devin McCourty",26,"3",15,"0.0 sacks, 1 interception, 1 fumble recovered","New England Patriots / 1st / 27th pick / 2010"
