"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Don Majkowski",27,"4",8,"115 for 226, 1,362 yards, 3 td, 8 int, & 25 rushes for 108 yards and 2 td","Green Bay Packers / 10th / 255th pick / 1987"
"3","RB","Keith Woodside",27,"3",12,"84 rushes for 326 yards, 1 td, & 22 catches for 185 yards and 0 td","Green Bay Packers / 3rd / 61st pick / 1988"
"4","FB","Darrell Thompson",24,"1",13,"141 rushes for 471 yards, 1 td, & 7 catches for 71 yards and 0 td","Green Bay Packers / 1st / 19th pick / 1990"
"5","WR","Perry Kemp",30,"4",12,"42 catches for 583 yards, 2 td",""
"6","WR","Sterling Sharpe",26,"3",16,"69 catches for 961 yards, 4 td, & 4 rushes for 4 yards and 0 td","Green Bay Packers / 1st / 7th pick / 1988"
"7","TE","Ed West",30,"7",16,"15 catches for 151 yards, 3 td",""
"8","LT","Louis Cheek",27,"3",9,"","Miami Dolphins / 8th / 220th pick / 1988"
"9","LG","Rich Moran",29,"6",16,"","Green Bay Packers / 3rd / 71st pick / 1985"
"10","C","James Campen",27,"4",13,"",""
"11","RG","Ron Hallstrom",32,"9",16,"1 fumble recovered","Green Bay Packers / 1st / 22nd pick / 1982"
"12","RT","Tony Mandarich",25,"2",15,"","Green Bay Packers / 1st / 2nd pick / 1989"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Matt Brock",25,"2",16,"2.5 sacks, 0 interceptions, 0 fumbles recovered","Green Bay Packers / 3rd / 58th pick / 1989"
"15","NT","Esera Tuaolo",23,"Rook",16,"3.5 sacks, 1 interception, 0 fumbles recovered","Green Bay Packers / 2nd / 35th pick / 1991"
"16","RDE","Robert Brown",31,"9",16,"4.0 sacks, 1 interception, 1 fumble recovered","Green Bay Packers / 4th / 98th pick / 1982"
"17","LOLB","Scott Stephen",27,"4",16,"1.5 sacks, 1 interception, 1 fumble recovered","Green Bay Packers / 3rd / 69th pick / 1987"
"18","LILB","Brian Noble",29,"6",16,"2.5 sacks, 0 interceptions, 1 fumble recovered","Green Bay Packers / 5th / 125th pick / 1985"
"19","RILB","Johnny Holland",26,"4",14,"0.0 sacks, 0 interceptions, 4 fumbles recovered","Green Bay Packers / 2nd / 41st pick / 1987"
"20","ROLB","Tony Bennett",24,"1",16,"13.0 sacks, 0 interceptions, 0 fumbles recovered","Green Bay Packers / 1st / 18th pick / 1990"
"21","LCB","Jerry Holmes",34,"11",12,"0.0 sacks, 1 interception, 1 fumble recovered",""
"22","RCB","LeRoy Butler",23,"1",16,"0.0 sacks, 3 interceptions, 1 fumble recovered","Green Bay Packers / 2nd / 48th pick / 1990"
"23","SS","Mark Murphy",33,"11",16,"1.0 sacks, 3 interceptions, 1 fumble recovered",""
"24","FS","Chuck Cecil",27,"3",16,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Green Bay Packers / 4th / 89th pick / 1988"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Chris Jacke",25,"2",0,"18 of 24 field goals & 31 of 31 extra points","Green Bay Packers / 6th / 142nd pick / 1989"
"27","P","Paul McJulien",26,"Rook",0,"86 punts for a 40.4 average, 0 blocked",""
"28","PR","Vai Sikahema",29,"5",0,"26 punt returns for a 9.2 average and 0 td","St. Louis Cardinals / 10th / 254th pick / 1986"
"29","KR","Charles Wilson",23,"1",2,"23 kick returns for a 22.7 average and 1 td","Green Bay Packers / 5th / 132nd pick / 1990"
