"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Joey Harrington",29,"5",10,"215 for 348, 2,215 yards, 7 td, 8 int, & 14 rushes for 33 yards and 0 td","Detroit Lions / 1st / 3rd pick / 2002"
"3","RB","Warrick Dunn",32,"10",15,"227 rushes for 720 yards, 4 td, & 37 catches for 238 yards and 0 td","Tampa Bay Buccaneers / 1st / 12th pick / 1997"
"4","WR","Joe Horn",35,"11",12,"27 catches for 243 yards, 1 td","Kansas City Chiefs / 5th / 135th pick / 1996"
"5","WR","Roddy White",26,"2",15,"83 catches for 1,202 yards, 6 td, & 1 rush for -2 yards and 0 td","Atlanta Falcons / 1st / 27th pick / 2005"
"6","TE","Alge Crumpler",30,"6",10,"42 catches for 444 yards, 5 td","Atlanta Falcons / 2nd / 35th pick / 2001"
"7","LG","Justin Blalock",24,"Rook",14,"1 fumble recovered","Atlanta Falcons / 2nd / 39th pick / 2007"
"8","C","Todd McClure",30,"7",16,"1 fumble recovered","Atlanta Falcons / 7th / 237th pick / 1999"
"9","RG","Kynan Forney",29,"6",14,"1 fumble recovered","Atlanta Falcons / 7th / 219th pick / 2001"
"10","RT","Tyson Clabo",26,"1",11,"",""
"11","","Defensive Starters",NA,"",NA,"",""
"12","DE","John Abraham",29,"7",16,"","New York Jets / 1st / 13th pick / 2000"
"13","DE","Jamaal Anderson",21,"Rook",16,"","Atlanta Falcons / 1st / 8th pick / 2007"
"14","DT","Jonathan Babineaux",26,"2",9,"","Atlanta Falcons / 2nd / 59th pick / 2005"
"15","MLB","Keith Brooking",32,"9",16,"2.0 sacks, 0 interceptions, 1 fumble recovered","Atlanta Falcons / 1st / 12th pick / 1998"
"16","LB","Michael Boley",25,"2",16,"","Atlanta Falcons / 5th / 160th pick / 2005"
"17","LB","Demorrio Williams",27,"3",16,"","Atlanta Falcons / 4th / 101st pick / 2004"
"18","LCB","DeAngelo Hall",24,"3",15,"0.0 sacks, 5 interceptions, 1 fumble recovered","Atlanta Falcons / 1st / 8th pick / 2004"
"19","RCB","Chris Houston",23,"Rook",11,"0.0 sacks, 0 interceptions, 1 fumble recovered","Atlanta Falcons / 2nd / 41st pick / 2007"
"20","SS","Lawyer Milloy",34,"11",16,"0.0 sacks, 2 interceptions, 0 fumbles recovered","New England Patriots / 2nd / 36th pick / 1996"
"21","FS","Chris Crocker",27,"4",14,"1.0 sacks, 3 interceptions, 1 fumble recovered","Cleveland Browns / 3rd / 84th pick / 2003"
