"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Tony Eason",27,"3",14,"276 for 448, 3,328 yards, 19 td, 10 int, & 35 rushes for 170 yards and 0 td","New England Patriots / 1st / 15th pick / 1983"
"3","RB","Tony Collins",27,"5",15,"156 rushes for 412 yards, 3 td, & 77 catches for 684 yards and 5 td","New England Patriots / 2nd / 47th pick / 1981"
"4","FB","Craig James",25,"2",12,"154 rushes for 427 yards, 4 td, & 18 catches for 129 yards and 0 td","New England Patriots / 7th / 187th pick / 1983"
"5","WR","Irving Fryar",24,"2",13,"43 catches for 737 yards, 6 td, & 4 rushes for 80 yards and 0 td","New England Patriots / 1st / 1st pick / 1984"
"6","WR","Stanley Morgan*",31,"9",16,"84 catches for 1,491 yards, 10 td","New England Patriots / 1st / 25th pick / 1977"
"7","TE","Greg Hawthorne",30,"7",10,"24 catches for 192 yards, 0 td, & 1 rush for 5 yards and 0 td","Pittsburgh Steelers / 1st / 28th pick / 1979"
"8","LT","Brian Holloway",27,"5",15,"1 fumble recovered","New England Patriots / 1st / 19th pick / 1981"
"9","LG","Paul Fairchild",25,"2",15,"","New England Patriots / 5th / 124th pick / 1984"
"10","C","Pete Brock",32,"10",16,"1 fumble recovered","New England Patriots / 1st / 12th pick / 1976"
"11","RG","Ron Wooten",27,"4",16,"1 fumble recovered","New England Patriots / 6th / 157th pick / 1981"
"12","RT","Steve Moore",26,"3",11,"","New England Patriots / 3rd / 80th pick / 1983"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Brent Williams",22,"Rook",16,"7.0 sacks, 0 interceptions, 4 fumbles recovered","New England Patriots / 7th / 192nd pick / 1986"
"15","NT","Toby Williams",27,"3",16,"0.5 sacks, 0 interceptions, 0 fumbles recovered","New England Patriots / 10th / 265th pick / 1983"
"16","RDE","Garin Veris",23,"1",15,"11.0 sacks, 0 interceptions, 2 fumbles recovered","New England Patriots / 2nd / 48th pick / 1985"
"17","LOLB","Andre Tippett*",27,"4",11,"9.5 sacks, 0 interceptions, 1 fumble recovered","New England Patriots / 2nd / 41st pick / 1982"
"18","LILB","Steve Nelson",35,"12",10,"1.0 sacks, 2 interceptions, 0 fumbles recovered","New England Patriots / 2nd / 34th pick / 1974"
"19","RILB","Larry McGrew",29,"6",14,"1.0 sacks, 2 interceptions, 0 fumbles recovered","New England Patriots / 2nd / 45th pick / 1980"
"20","ROLB","Don Blackmon",28,"5",15,"7.5 sacks, 0 interceptions, 2 fumbles recovered","New England Patriots / 4th / 102nd pick / 1981"
"21","LCB","Ronnie Lippett",26,"3",15,"0.0 sacks, 8 interceptions, 0 fumbles recovered","New England Patriots / 8th / 214th pick / 1983"
"22","RCB","Raymond Clayborn*",31,"9",16,"0.0 sacks, 3 interceptions, 2 fumbles recovered","New England Patriots / 1st / 16th pick / 1977"
"23","SS","Roland James",28,"6",15,"1.0 sacks, 2 interceptions, 0 fumbles recovered","New England Patriots / 1st / 14th pick / 1980"
"24","FS","Fred Marion",27,"4",16,"0.0 sacks, 2 interceptions, 0 fumbles recovered","New England Patriots / 5th / 112th pick / 1982"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Tony Franklin*",30,"7",0,"32 of 41 field goals & 44 of 45 extra points","Philadelphia Eagles / 3rd / 74th pick / 1979"
"27","P","Rich Camarillo",27,"5",0,"89 punts for a 42.1 average, 3 blocked",""
"28","PR","Irving Fryar",24,"2",13,"35 punt returns for a 10.5 average and 1 td","New England Patriots / 1st / 1st pick / 1984"
"29","KR","Stephen Starring",25,"3",2,"36 kick returns for a 22.3 average and 0 td","New England Patriots / 3rd / 74th pick / 1983"
