"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Jay Fiedler",32,"8",11,"179 for 314, 2,138 yards, 11 td, 13 int, & 34 rushes for 88 yards and 3 td",""
"3","RB","Ricky Williams",26,"4",16,"392 rushes for 1,372 yards, 9 td, & 50 catches for 351 yards and 1 td","New Orleans Saints / 1st / 5th pick / 1999"
"4","FB","Rob Konrad",27,"4",12,"4 rushes for 17 yards, 0 td, & 16 catches for 166 yards and 0 td","Miami Dolphins / 2nd / 43rd pick / 1999"
"5","WR","Chris Chambers",25,"2",16,"64 catches for 963 yards, 11 td, & 4 rushes for 30 yards and 0 td","Miami Dolphins / 2nd / 52nd pick / 2001"
"6","WR","Derrius Thompson",26,"4",12,"26 catches for 359 yards, 0 td",""
"7","TE","Randy McMichael",24,"1",16,"49 catches for 598 yards, 2 td","Miami Dolphins / 4th / 114th pick / 2002"
"8","LT","Wade Smith",22,"Rook",16,"","Miami Dolphins / 3rd / 78th pick / 2003"
"9","LG","Jamie Nails",28,"6",15,"","Buffalo Bills / 4th / 120th pick / 1997"
"10","C","Tim Ruddy",31,"9",14,"","Miami Dolphins / 2nd / 65th pick / 1994"
"11","RG","Todd Perry",33,"10",15,"","Chicago Bears / 4th / 97th pick / 1993"
"12","RT","Todd Wade",27,"3",16,"1 fumble recovered","Miami Dolphins / 2nd / 53rd pick / 2000"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Adewale Ogunleye*",26,"2",16,"",""
"15","DE","Jason Taylor",29,"6",16,"","Miami Dolphins / 3rd / 73rd pick / 1997"
"16","LDT","Tim Bowens",30,"9",13,"2.0 sacks, 0 interceptions, 0 fumbles recovered","Miami Dolphins / 1st / 20th pick / 1994"
"17","RDT","Larry Chester",28,"5",15,"0.0 sacks, 0 interceptions, 1 fumble recovered",""
"18","MLB","Zach Thomas*+",30,"7",15,"1.0 sacks, 3 interceptions, 2 fumbles recovered","Miami Dolphins / 5th / 154th pick / 1996"
"19","LB","Morlon Greenwood",25,"2",11,"","Miami Dolphins / 3rd / 88th pick / 2001"
"20","LB","Junior Seau",34,"13",15,"","San Diego Chargers / 1st / 5th pick / 1990"
"21","LCB","Patrick Surtain*",27,"5",15,"0.0 sacks, 7 interceptions, 0 fumbles recovered","Miami Dolphins / 2nd / 44th pick / 1998"
"22","RCB","Sam Madison",29,"6",16,"0.0 sacks, 3 interceptions, 2 fumbles recovered","Miami Dolphins / 2nd / 44th pick / 1997"
"23","SS","Sammy Knight",28,"6",16,"0.0 sacks, 3 interceptions, 0 fumbles recovered",""
"24","FS","Brock Marion*",33,"10",16,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Dallas Cowboys / 7th / 196th pick / 1993"
