"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Ryan Fitzpatrick",26,3,12,"221 for 372, 1,905 yards, 8 td, 9 int, & 60 rushes for 304 yards and 2 td","St. Louis Rams / 7th / 250th pick / 2005"
"3","RB","Cedric Benson",26,3,10,"214 rushes for 747 yards, 2 td, & 20 catches for 185 yards and 0 td","Chicago Bears / 1st / 4th pick / 2005"
"4","WR","T.J. Houshmandzadeh",31,7,15,"92 catches for 904 yards, 4 td, & 1 rush for 9 yards and 0 td","Cincinnati Bengals / 7th / 204th pick / 2001"
"5","WR","Chad Johnson",30,7,10,"53 catches for 540 yards, 4 td","Cincinnati Bengals / 2nd / 36th pick / 2001"
"6","TE","Reggie Kelly",31,9,15,"31 catches for 207 yards, 0 td","Atlanta Falcons / 2nd / 42nd pick / 1999"
"7","LT","Levi Jones",29,6,10,"1 fumble recovered","Cincinnati Bengals / 1st / 10th pick / 2002"
"8","LG","Andrew Whitworth",27,2,10,"","Cincinnati Bengals / 2nd / 55th pick / 2006"
"9","C","Eric Ghiaciuc",27,3,16,"","Cincinnati Bengals / 4th / 119th pick / 2005"
"10","RG","Bobbie Williams",32,7,16,"2 fumbles recovered","Philadelphia Eagles / 2nd / 61st pick / 2000"
"11","RT","Stacy Andrews",27,4,15,"","Cincinnati Bengals / 4th / 123rd pick / 2004"
"12","","Defensive Starters",NA,NA,NA,"",""
"13","DE","Robert Geathers",25,4,11,"","Cincinnati Bengals / 4th / 117th pick / 2004"
"14","DE","Antwan Odom",27,4,8,"","Tennessee Titans / 2nd / 57th pick / 2004"
"15","LDT","Domata Peko",24,2,16,"0.5 sacks, 0 interceptions, 0 fumbles recovered","Cincinnati Bengals / 4th / 123rd pick / 2006"
"16","RDT","John Thornton",32,9,11,"3.0 sacks, 0 interceptions, 0 fumbles recovered","Tennessee Titans / 2nd / 52nd pick / 1999"
"17","MLB","Dhani Jones",30,7,16,"0.0 sacks, 1 interception, 1 fumble recovered","New York Giants / 6th / 177th pick / 2000"
"18","LB","Rashad Jeanty",25,2,15,"",""
"19","LB","Brandon Johnson",25,2,9,"","Arizona Cardinals / 5th / 142nd pick / 2006"
"20","RCB","Leon Hall",24,1,16,"0.0 sacks, 3 interceptions, 1 fumble recovered","Cincinnati Bengals / 1st / 18th pick / 2007"
"21","SS","Nedu Ndukwe",23,1,11,"3.0 sacks, 1 interception, 1 fumble recovered","Cincinnati Bengals / 7th / 253rd pick / 2007"
"22","FS","Marvin White",25,1,10,"0.0 sacks, 1 interception, 0 fumbles recovered","Cincinnati Bengals / 4th / 114th pick / 2007"
