"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Michael Vick*",22,1,15,"231 for 421, 2,936 yards, 16 td, 8 int, & 113 rushes for 777 yards and 8 td","Atlanta Falcons / 1st / 1st pick / 2001"
"3","RB","Warrick Dunn",27,5,14,"230 rushes for 927 yards, 7 td, & 50 catches for 377 yards and 2 td","Tampa Bay Buccaneers / 1st / 12th pick / 1997"
"4","FB","Bob Christian",34,10,10,"31 rushes for 119 yards, 3 td, & 13 catches for 174 yards and 0 td","Atlanta Falcons / 12th / 310th pick / 1991"
"5","WR","Brian Finneran",26,3,16,"56 catches for 838 yards, 6 td",""
"6","TE","Alge Crumpler",25,1,9,"36 catches for 455 yards, 5 td","Atlanta Falcons / 2nd / 35th pick / 2001"
"7","TE","Reggie Kelly",25,3,16,"14 catches for 162 yards, 0 td","Atlanta Falcons / 2nd / 42nd pick / 1999"
"8","LT","Bob Whitfield",31,10,16,"","Atlanta Falcons / 1st / 8th pick / 1992"
"9","LG","Travis Claridge",24,2,16,"1 fumble recovered","Atlanta Falcons / 2nd / 37th pick / 2000"
"10","C","Todd McClure",25,2,16,"1 fumble recovered","Atlanta Falcons / 7th / 237th pick / 1999"
"11","RG","Kynan Forney",24,1,12,"","Atlanta Falcons / 7th / 219th pick / 2001"
"12","RT","Todd Weiner",27,4,15,"","Seattle Seahawks / 2nd / 47th pick / 1998"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","DE","Patrick Kerney",26,3,16,"","Atlanta Falcons / 1st / 30th pick / 1999"
"15","DE","Brady Smith",29,6,14,"","New Orleans Saints / 3rd / 70th pick / 1996"
"16","NT","Ed Jasper",29,5,16,"2.0 sacks, 0 interceptions, 1 fumble recovered","Philadelphia Eagles / 6th / 198th pick / 1997"
"17","LB","Keith Brooking*",27,4,16,"","Atlanta Falcons / 1st / 12th pick / 1998"
"18","LB","John Holecek",30,7,11,"","Buffalo Bills / 5th / 144th pick / 1995"
"19","LB","Sam Rogers",32,8,13,"","Buffalo Bills / 2nd / 64th pick / 1994"
"20","LB","Matt Stewart",23,1,13,"","Atlanta Falcons / 4th / 102nd pick / 2001"
"21","LCB","Ray Buchanan",31,9,11,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Indianapolis Colts / 3rd / 65th pick / 1993"
"22","RCB","Ashley Ambrose",32,10,16,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Indianapolis Colts / 2nd / 29th pick / 1992"
"23","SS","Gerald McBurrows",29,7,14,"0.5 sacks, 2 interceptions, 0 fumbles recovered","St. Louis Rams / 7th / 214th pick / 1995"
"24","FS","Keion Carpenter",25,3,16,"0.0 sacks, 4 interceptions, 1 fumble recovered",""
