"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Steve McNair",29,"7",16,"301 for 492, 3,387 yards, 22 td, 15 int, & 82 rushes for 440 yards and 3 td","Houston Oilers / 1st / 3rd pick / 1995"
"3","RB","Eddie George",29,"6",16,"343 rushes for 1,165 yards, 12 td, & 36 catches for 255 yards and 2 td","Houston Oilers / 1st / 14th pick / 1996"
"4","WR","Kevin Dyson",27,"4",11,"41 catches for 460 yards, 4 td, & 2 rushes for -4 yards and 0 td","Tennessee Oilers / 1st / 16th pick / 1998"
"5","WR","Derrick Mason",28,"5",14,"79 catches for 1,012 yards, 5 td","Tennessee Oilers / 4th / 98th pick / 1997"
"6","TE","Frank Wycheck",31,"9",15,"40 catches for 346 yards, 2 td","Washington Redskins / 6th / 160th pick / 1993"
"7","LT","Brad Hopkins",32,"9",14,"","Houston Oilers / 1st / 13th pick / 1993"
"8","LG","Zach Piller",26,"3",13,"","Tennessee Titans / 3rd / 81st pick / 1999"
"9","C","Gennaro DiNapoli",27,"3",16,"1 fumble recovered","Oakland Raiders / 4th / 109th pick / 1998"
"10","RG","Benji Olson",27,"4",16,"","Tennessee Oilers / 5th / 139th pick / 1998"
"11","RT","Fred Miller",29,"6",16,"","St. Louis Rams / 5th / 141st pick / 1996"
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Kevin Carter*",29,"7",16,"","St. Louis Rams / 1st / 6th pick / 1995"
"14","DE","Carlos Hall",23,"Rook",13,"","Tennessee Titans / 7th / 240th pick / 2002"
"15","RDT","Henry Ford",31,"8",13,"3.5 sacks, 0 interceptions, 0 fumbles recovered","Houston Oilers / 1st / 26th pick / 1994"
"16","LB","Keith Bulluck",25,"2",16,"","Tennessee Titans / 1st / 30th pick / 2000"
"17","LB","Peter Sirmon",25,"2",12,"","Tennessee Titans / 4th / 128th pick / 2000"
"18","LCB","Andre Dyson",23,"1",16,"1.0 sacks, 3 interceptions, 0 fumbles recovered","Tennessee Titans / 2nd / 60th pick / 2001"
"19","RCB","Samari Rolle",26,"4",16,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Tennessee Oilers / 2nd / 46th pick / 1998"
"20","SS","Tank Williams",22,"Rook",16,"2.0 sacks, 1 interception, 1 fumble recovered","Tennessee Titans / 2nd / 45th pick / 2002"
"21","FS","Lance Schulters",27,"4",16,"2.0 sacks, 6 interceptions, 1 fumble recovered","San Francisco 49ers / 4th / 119th pick / 1998"
"22","DB","Donald Mitchell",26,"3",9,"","Tennessee Titans / 4th / 117th pick / 1999"
