"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Tarvaris Jackson",28,"5",14,"271 for 450, 3,091 yards, 14 td, 13 int, & 40 rushes for 108 yards and 1 td","Minnesota Vikings / 2nd / 64th pick / 2006"
"3","RB","Marshawn Lynch*",25,"4",15,"285 rushes for 1,204 yards, 12 td, & 28 catches for 212 yards and 1 td","Buffalo Bills / 1st / 12th pick / 2007"
"4","WR","Sidney Rice",25,"4",9,"32 catches for 484 yards, 2 td, & 2 rushes for 3 yards and 0 td","Minnesota Vikings / 2nd / 44th pick / 2007"
"5","WR","Mike Williams",27,"6",10,"18 catches for 236 yards, 1 td","Detroit Lions / 1st / 10th pick / 2005"
"6","TE","Anthony McCoy",24,"1",9,"13 catches for 146 yards, 0 td","Seattle Seahawks / 6th / 185th pick / 2010"
"7","TE","Zach Miller",26,"4",15,"25 catches for 233 yards, 0 td","Oakland Raiders / 2nd / 38th pick / 2007"
"8","LT","Russell Okung",24,"1",12,"","Seattle Seahawks / 1st / 6th pick / 2010"
"9","LG","Robert Gallery",31,"7",12,"","Oakland Raiders / 1st / 2nd pick / 2004"
"10","C","Max Unger",25,"2",15,"","Seattle Seahawks / 2nd / 49th pick / 2009"
"11","RG","John Moffitt",25,"Rook",9,"","Seattle Seahawks / 3rd / 75th pick / 2011"
"12","RT","James Carpenter",22,"Rook",9,"","Seattle Seahawks / 1st / 25th pick / 2011"
"13","RT","Breno Giacomini",26,"3",8,"","Green Bay Packers / 5th / 150th pick / 2008"
"14","","Defensive Starters",NA,"",NA,"",""
"15","DE","Red Bryant",27,"3",16,"","Seattle Seahawks / 4th / 121st pick / 2008"
"16","DE","Chris Clemons",30,"7",16,"",""
"17","LDT","Alan Branch",27,"4",15,"3.0 sacks, 0 interceptions, 0 fumbles recovered","Arizona Cardinals / 2nd / 33rd pick / 2007"
"18","RDT","Brandon Mebane",26,"4",16,"","Seattle Seahawks / 3rd / 85th pick / 2007"
"19","MLB","David Hawthorne",26,"3",14,"2.0 sacks, 3 interceptions, 1 fumble recovered",""
"20","LB","LeRoy Hill",29,"6",16,"","Seattle Seahawks / 3rd / 98th pick / 2005"
"21","LB","K.J. Wright",22,"Rook",12,"","Seattle Seahawks / 4th / 99th pick / 2011"
"22","LCB","Richard Sherman",23,"Rook",10,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Seattle Seahawks / 5th / 154th pick / 2011"
"23","RCB","Brandon Browner*",27,"Rook",16,"0.0 sacks, 6 interceptions, 0 fumbles recovered",""
"24","SS","Kam Chancellor*",23,"1",15,"1.0 sacks, 4 interceptions, 1 fumble recovered","Seattle Seahawks / 5th / 133rd pick / 2010"
"25","FS","Earl Thomas*",22,"1",16,"0.0 sacks, 2 interceptions, 2 fumbles recovered","Seattle Seahawks / 1st / 14th pick / 2010"
