"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Andy Dalton",28,4,13,"255 for 386, 3,250 yards, 25 td, 7 int, & 57 rushes for 142 yards and 3 td","Cincinnati Bengals / 2nd / 35th pick / 2011"
"3","RB","Ryan Hewitt",24,1,12,"0 rushes for 0 yards, 0 td, & 8 catches for 99 yards and 0 td",""
"4","RB","Jeremy Hill",23,1,15,"223 rushes for 794 yards, 11 td, & 15 catches for 79 yards and 1 td","Cincinnati Bengals / 2nd / 55th pick / 2014"
"5","WR","A.J. Green*",27,4,16,"86 catches for 1,297 yards, 10 td","Cincinnati Bengals / 1st / 4th pick / 2011"
"6","WR","Marvin Jones",25,3,13,"65 catches for 816 yards, 4 td, & 5 rushes for 33 yards and 0 td","Cincinnati Bengals / 5th / 166th pick / 2012"
"7","TE","Tyler Eifert*",25,2,12,"52 catches for 615 yards, 13 td","Cincinnati Bengals / 1st / 21st pick / 2013"
"8","LT","Andrew Whitworth*+",34,9,16,"","Cincinnati Bengals / 2nd / 55th pick / 2006"
"9","LG","Clint Boling",26,4,16,"","Cincinnati Bengals / 4th / 101st pick / 2011"
"10","C","Russell Bodine",23,1,16,"","Cincinnati Bengals / 4th / 111th pick / 2014"
"11","RG","Kevin Zeitler",25,3,16,"","Cincinnati Bengals / 1st / 27th pick / 2012"
"12","RT","Andre Smith",28,6,14,"","Cincinnati Bengals / 1st / 6th pick / 2009"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","DE","Carlos Dunlap*",26,5,16,"","Cincinnati Bengals / 2nd / 54th pick / 2010"
"15","DE","Michael Johnson",28,6,15,"","Cincinnati Bengals / 3rd / 70th pick / 2009"
"16","DT","Geno Atkins*+",27,5,16,"","Cincinnati Bengals / 4th / 120th pick / 2010"
"17","NT","Domata Peko",31,9,16,"5.0 sacks, 0 interceptions, 0 fumbles recovered","Cincinnati Bengals / 4th / 123rd pick / 2006"
"18","MLB","Rey Maualuga",28,6,14,"0.0 sacks, 1 interception, 1 fumble recovered","Cincinnati Bengals / 2nd / 38th pick / 2009"
"19","LB","Vontaze Burfict",25,3,10,"",""
"20","LB","A.J. Hawk",31,9,11,"","Green Bay Packers / 1st / 5th pick / 2006"
"21","LCB","Dre Kirkpatrick",26,3,15,"","Cincinnati Bengals / 1st / 17th pick / 2012"
"22","RCB","Adam Jones*",32,10,14,"1.0 sacks, 3 interceptions, 0 fumbles recovered","Tennessee Titans / 1st / 6th pick / 2005"
"23","SS","George Iloka",25,3,12,"0.0 sacks, 1 interception, 0 fumbles recovered","Cincinnati Bengals / 5th / 167th pick / 2012"
"24","FS","Reggie Nelson*",32,8,16,"0.0 sacks, 8 interceptions, 2 fumbles recovered","Jacksonville Jaguars / 1st / 21st pick / 2007"
