"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Trent Green",36,"9",8,"121 for 198, 1,342 yards, 7 td, 9 int, & 19 rushes for 59 yards and 0 td","San Diego Chargers / 8th / 222nd pick / 1993"
"3","QB","Damon Huard",33,"8",8,"148 for 244, 1,878 yards, 11 td, 1 int, & 9 rushes for 9 yards and 0 td",""
"4","RB","Larry Johnson*+",27,"3",16,"416 rushes for 1,789 yards, 17 td, & 41 catches for 410 yards and 2 td","Kansas City Chiefs / 1st / 27th pick / 2003"
"5","FB","Kris Wilson",25,"2",10,"0 rushes for 0 yards, 0 td, & 15 catches for 132 yards and 3 td","Kansas City Chiefs / 2nd / 61st pick / 2004"
"6","WR","Eddie Kennison",33,"10",16,"53 catches for 860 yards, 5 td, & 4 rushes for 16 yards and 0 td","St. Louis Rams / 1st / 18th pick / 1996"
"7","WR","Samie Parker",25,"2",15,"41 catches for 561 yards, 1 td, & 3 rushes for 7 yards and 0 td","Kansas City Chiefs / 4th / 105th pick / 2004"
"8","TE","Tony Gonzalez*",30,"9",15,"73 catches for 900 yards, 5 td","Kansas City Chiefs / 1st / 13th pick / 1997"
"9","LT","Jordan Black",26,"2",15,"1 fumble recovered","Kansas City Chiefs / 5th / 153rd pick / 2003"
"10","LG","Brian Waters*",29,"6",14,"",""
"11","C","Casey Wiegmann",33,"9",16,"",""
"12","RG","Will Shields*",35,"13",16,"","Kansas City Chiefs / 3rd / 74th pick / 1993"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Jared Allen",24,"2",16,"","Kansas City Chiefs / 4th / 126th pick / 2004"
"15","DE","Tamba Hali",23,"Rook",16,"","Kansas City Chiefs / 1st / 20th pick / 2006"
"16","LDT","Ron Edwards",27,"5",16,"2.5 sacks, 0 interceptions, 0 fumbles recovered","Buffalo Bills / 3rd / 76th pick / 2001"
"17","RDT","James Reed",29,"5",15,"1.0 sacks, 0 interceptions, 0 fumbles recovered","New York Jets / 7th / 206th pick / 2001"
"18","LOLB","Derrick Johnson",24,"1",12,"4.5 sacks, 0 interceptions, 2 fumbles recovered","Kansas City Chiefs / 1st / 15th pick / 2005"
"19","MLB","Kawika Mitchell",27,"3",16,"1.5 sacks, 1 interception, 1 fumble recovered","Kansas City Chiefs / 2nd / 47th pick / 2003"
"20","ROLB","Kendrell Bell",28,"5",14,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Pittsburgh Steelers / 2nd / 39th pick / 2001"
"21","LCB","Ty Law",32,"11",16,"1.0 sacks, 4 interceptions, 0 fumbles recovered","New England Patriots / 1st / 23rd pick / 1995"
"22","RCB","Patrick Surtain",30,"8",16,"1.0 sacks, 1 interception, 1 fumble recovered","Miami Dolphins / 2nd / 44th pick / 1998"
"23","SS","Sammy Knight",31,"9",16,"2.0 sacks, 1 interception, 0 fumbles recovered",""
"24","FS","Greg Wesley",28,"6",14,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Kansas City Chiefs / 3rd / 85th pick / 2000"
