"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","RB","Jordan Howard",22,"Rook",11,"211 rushes for 1,059 yards, 6 td, & 28 catches for 289 yards and 1 td","Chicago Bears / 5th / 150th pick / 2016"
"3","WR","Alshon Jeffery",26,"4",10,"46 catches for 719 yards, 2 td","Chicago Bears / 2nd / 45th pick / 2012"
"4","TE","Logan Paulsen",29,"6",11,"3 catches for 15 yards, 0 td",""
"5","T","Charles Leno",25,"2",14,"","Chicago Bears / 7th / 246th pick / 2014"
"6","T","Bobby Massie",27,"4",13,"","Arizona Cardinals / 4th / 112th pick / 2012"
"7","G","Josh Sitton",30,"8",10,"","Green Bay Packers / 4th / 135th pick / 2008"
"8","C","Cody Whitehair",24,"Rook",14,"","Chicago Bears / 2nd / 56th pick / 2016"
"9","","Defensive Starters",NA,"",NA,"",""
"10","DE","Akiem Hicks",27,"4",14,"","New Orleans Saints / 3rd / 89th pick / 2012"
"11","LB","Leonard Floyd",24,"Rook",11,"","Chicago Bears / 1st / 9th pick / 2016"
"12","LB","Jerrell Freeman",30,"4",10,"",""
"13","LB","Willie Young",31,"6",10,"","Detroit Lions / 7th / 213th pick / 2010"
"14","CB","Tracy Porter",30,"8",14,"0.0 sacks, 2 interceptions, 0 fumbles recovered","New Orleans Saints / 2nd / 40th pick / 2008"
"15","S","Adrian Amos",23,"1",12,"0.0 sacks, 0 interceptions, 1 fumble recovered","Chicago Bears / 5th / 142nd pick / 2015"
"16","S","Harold Jones-Quartey",23,"1",11,"0.0 sacks, 1 interception, 0 fumbles recovered",""
