"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Matt Schaub",27,"4",11,"251 for 380, 3,043 yards, 15 td, 10 int, & 31 rushes for 68 yards and 2 td","Atlanta Falcons / 3rd / 90th pick / 2004"
"3","RB","Steve Slaton",22,"Rook",15,"268 rushes for 1,282 yards, 9 td, & 50 catches for 377 yards and 1 td","Houston Texans / 3rd / 89th pick / 2008"
"4","FB","Vonta Leach",27,"4",12,"1 rush for 1 yards, 1 td, & 12 catches for 103 yards and 0 td",""
"5","WR","Andre Johnson*+",27,"5",16,"115 catches for 1,575 yards, 8 td","Houston Texans / 1st / 3rd pick / 2003"
"6","WR","Kevin Walter",27,"5",16,"60 catches for 899 yards, 8 td, & 3 rushes for 23 yards and 0 td","New York Giants / 7th / 255th pick / 2003"
"7","TE","Owen Daniels*",26,"2",16,"70 catches for 862 yards, 2 td","Houston Texans / 4th / 98th pick / 2006"
"8","LT","Duane Brown",23,"Rook",16,"2 fumbles recovered","Houston Texans / 1st / 26th pick / 2008"
"9","LG","Chester Pitts",29,"6",16,"1 fumble recovered","Houston Texans / 2nd / 50th pick / 2002"
"10","C","Chris Myers",27,"3",16,"","Denver Broncos / 6th / 200th pick / 2005"
"11","RG","Mike Brisiel",25,"1",16,"",""
"12","RT","Eric Winston",25,"2",16,"","Houston Texans / 3rd / 66th pick / 2006"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Anthony Weaver",28,"6",16,"","Baltimore Ravens / 2nd / 52nd pick / 2002"
"15","DE","Mario Williams*",23,"2",16,"","Houston Texans / 1st / 1st pick / 2006"
"16","DT","Amobi Okoye",21,"1",12,"","Houston Texans / 1st / 10th pick / 2007"
"17","NT","Travis Johnson",26,"3",14,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Houston Texans / 1st / 16th pick / 2005"
"18","MLB","DeMeco Ryans",24,"2",16,"1.0 sacks, 0 interceptions, 3 fumbles recovered","Houston Texans / 2nd / 33rd pick / 2006"
"19","LB","Zach Diles",23,"1",8,"","Houston Texans / 7th / 218th pick / 2007"
"20","LB","Morlon Greenwood",30,"7",10,"","Miami Dolphins / 3rd / 88th pick / 2001"
"21","RCB","Jacques Reeves",26,"4",16,"0.0 sacks, 4 interceptions, 1 fumble recovered","Dallas Cowboys / 7th / 223rd pick / 2004"
"22","FS","Eugene Wilson",28,"5",10,"0.0 sacks, 2 interceptions, 0 fumbles recovered","New England Patriots / 2nd / 36th pick / 2003"
