"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Joe Flacco",26,"3",16,"312 for 542, 3,610 yards, 20 td, 12 int, & 39 rushes for 88 yards and 1 td","Baltimore Ravens / 1st / 18th pick / 2008"
"3","RB","Ray Rice*",24,"3",16,"291 rushes for 1,364 yards, 12 td, & 76 catches for 704 yards and 3 td","Baltimore Ravens / 2nd / 55th pick / 2008"
"4","FB","Vonta Leach*+",30,"7",16,"12 rushes for 35 yards, 0 td, & 15 catches for 69 yards and 0 td",""
"5","WR","Anquan Boldin",31,"8",14,"57 catches for 887 yards, 3 td","Arizona Cardinals / 2nd / 54th pick / 2003"
"6","WR","Torrey Smith",22,"Rook",14,"50 catches for 841 yards, 7 td, & 4 rushes for 39 yards and 0 td","Baltimore Ravens / 2nd / 58th pick / 2011"
"7","TE","Ed Dickson",24,"1",16,"54 catches for 528 yards, 5 td","Baltimore Ravens / 3rd / 70th pick / 2010"
"8","LT","Bryant McKinnie",32,"9",16,"1 fumble recovered","Minnesota Vikings / 1st / 7th pick / 2002"
"9","LG","Ben Grubbs*",27,"4",10,"","Baltimore Ravens / 1st / 29th pick / 2007"
"10","C","Matt Birk",35,"13",16,"","Minnesota Vikings / 6th / 173rd pick / 1998"
"11","RG","Marshal Yanda*",27,"4",16,"1 fumble recovered","Baltimore Ravens / 3rd / 86th pick / 2007"
"12","RT","Michael Oher",25,"2",16,"","Baltimore Ravens / 1st / 23rd pick / 2009"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Cory Redding",31,"8",11,"","Detroit Lions / 3rd / 66th pick / 2003"
"15","DT","Haloti Ngata*+",27,"5",16,"","Baltimore Ravens / 1st / 12th pick / 2006"
"16","NT","Terrence Cody",23,"1",16,"","Baltimore Ravens / 2nd / 57th pick / 2010"
"17","MLB","Ray Lewis*",36,"15",12,"2.0 sacks, 1 interception, 0 fumbles recovered","Baltimore Ravens / 1st / 26th pick / 1996"
"18","LB","Jarret Johnson",30,"8",16,"","Baltimore Ravens / 4th / 109th pick / 2003"
"19","LB","Jameel McClain",26,"3",16,"",""
"20","LB","Terrell Suggs*+",29,"8",16,"","Baltimore Ravens / 1st / 10th pick / 2003"
"21","LCB","Lardarius Webb",26,"2",15,"1.0 sacks, 5 interceptions, 2 fumbles recovered","Baltimore Ravens / 3rd / 88th pick / 2009"
"22","RCB","Cary Williams",27,"3",16,"","Tennessee Titans / 7th / 229th pick / 2008"
"23","SS","Bernard Pollard",27,"5",13,"2.0 sacks, 1 interception, 1 fumble recovered","Kansas City Chiefs / 2nd / 54th pick / 2006"
"24","FS","Ed Reed*",33,"9",16,"1.0 sacks, 3 interceptions, 0 fumbles recovered","Baltimore Ravens / 1st / 24th pick / 2002"
