"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Tommy Kramer",30,"8",15,"277 for 506, 3,522 yards, 19 td, 26 int, & 27 rushes for 54 yards and 0 td","Minnesota Vikings / 1st / 27th pick / 1977"
"3","RB","Darrin Nelson",26,"3",10,"200 rushes for 893 yards, 5 td, & 43 catches for 301 yards and 1 td","Minnesota Vikings / 1st / 7th pick / 1982"
"4","FB","Ted Brown",28,"6",9,"93 rushes for 336 yards, 7 td, & 30 catches for 291 yards and 3 td","Minnesota Vikings / 1st / 16th pick / 1979"
"5","WR","Anthony Carter",25,"Rook",15,"43 catches for 821 yards, 8 td","Miami Dolphins / 12th / 334th pick / 1983"
"6","WR","Leo Lewis",29,"4",10,"29 catches for 442 yards, 3 td, & 1 rush for 2 yards and 0 td",""
"7","TE","Steve Jordan",24,"3",16,"68 catches for 795 yards, 0 td","Minnesota Vikings / 7th / 179th pick / 1982"
"8","LT","Curtis Rouse",25,"3",13,"1 fumble recovered","Minnesota Vikings / 11th / 286th pick / 1982"
"9","LG","Brent Boyd",28,"5",14,"","Minnesota Vikings / 3rd / 68th pick / 1980"
"10","C","Dennis Swilley",30,"8",13,"1 fumble recovered","Minnesota Vikings / 2nd / 55th pick / 1977"
"11","RG","Terry Tausch",26,"3",15,"","Minnesota Vikings / 2nd / 39th pick / 1982"
"12","RT","Tim Irwin",27,"4",16,"","Minnesota Vikings / 3rd / 74th pick / 1981"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Doug Martin",28,"5",15,"4.0 sacks, 0 interceptions, 2 fumbles recovered","Minnesota Vikings / 1st / 9th pick / 1980"
"15","NT","Tim Newton",22,"Rook",14,"2.0 sacks, 2 interceptions, 1 fumble recovered","Minnesota Vikings / 6th / 164th pick / 1985"
"16","RDE","Mark Mullaney",32,"10",13,"2.0 sacks, 1 interception, 2 fumbles recovered","Minnesota Vikings / 1st / 25th pick / 1975"
"17","LOLB","Chris Doleman",24,"Rook",13,"0.5 sacks, 1 interception, 3 fumbles recovered","Minnesota Vikings / 1st / 4th pick / 1985"
"18","LILB","Scott Studwell",31,"8",12,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Minnesota Vikings / 9th / 250th pick / 1977"
"19","RILB","Dennis Fowlkes",24,"2",8,"2.0 sacks, 0 interceptions, 1 fumble recovered",""
"20","ROLB","Chris Martin",25,"2",12,"3.5 sacks, 0 interceptions, 0 fumbles recovered",""
"21","LCB","Willie Teal",28,"5",16,"0.0 sacks, 3 interceptions, 2 fumbles recovered","Minnesota Vikings / 2nd / 30th pick / 1980"
"22","RCB","Rufus Bess",29,"6",11,"1.0 sacks, 2 interceptions, 2 fumbles recovered",""
"23","SS","Joey Browner*",25,"2",16,"1.0 sacks, 2 interceptions, 3 fumbles recovered","Minnesota Vikings / 1st / 19th pick / 1983"
"24","FS","Keith Nord",28,"6",13,"",""
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Jan Stenerud",43,"18",0,"15 of 26 field goals & 41 of 43 extra points",""
"27","P","Greg Coleman",31,"8",0,"67 punts for a 42.8 average, 0 blocked","Cincinnati Bengals / 14th / 398th pick / 1976"
"28","PR","Darrin Nelson",26,"3",10,"16 punt returns for a 8.3 average and 0 td","Minnesota Vikings / 1st / 7th pick / 1982"
"29","KR","Buster Rhymes",23,"Rook",0,"53 kick returns for a 25.4 average and 0 td","Minnesota Vikings / 4th / 85th pick / 1985"
