"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Vinny Testaverde",25,"1",15,"222 for 466, 3,240 yards, 13 td, 35 int, & 28 rushes for 138 yards and 1 td","Tampa Bay Buccaneers / 1st / 1st pick / 1987"
"3","RB","Lars Tate",22,"Rook",5,"122 rushes for 467 yards, 7 td, & 5 catches for 23 yards and 1 td","Tampa Bay Buccaneers / 2nd / 53rd pick / 1988"
"4","FB","William Howard",24,"Rook",9,"115 rushes for 452 yards, 1 td, & 11 catches for 97 yards and 0 td","Tampa Bay Buccaneers / 5th / 113th pick / 1988"
"5","WR","Mark Carrier",23,"1",16,"57 catches for 970 yards, 5 td","Tampa Bay Buccaneers / 3rd / 57th pick / 1987"
"6","WR","Bruce Hill",24,"1",14,"58 catches for 1,040 yards, 9 td, & 2 rushes for -11 yards and 0 td","Tampa Bay Buccaneers / 4th / 106th pick / 1987"
"7","TE","Ron Hall",24,"1",14,"39 catches for 555 yards, 0 td","Tampa Bay Buccaneers / 4th / 87th pick / 1987"
"8","LT","Paul Gruber",23,"Rook",16,"2 fumbles recovered","Tampa Bay Buccaneers / 1st / 4th pick / 1988"
"9","LG","Rick Mallory",28,"3",16,"","Tampa Bay Buccaneers / 9th / 225th pick / 1984"
"10","C","Randy Grimes",28,"5",16,"","Tampa Bay Buccaneers / 2nd / 45th pick / 1983"
"11","RG","Dan Turk",26,"3",10,"1 fumble recovered","Pittsburgh Steelers / 4th / 101st pick / 1985"
"12","RT","Rob Taylor",28,"2",16,"","Philadelphia Eagles / 12th / 328th pick / 1982"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Reuben Davis",23,"Rook",13,"3.0 sacks, 0 interceptions, 0 fumbles recovered","Tampa Bay Buccaneers / 9th / 225th pick / 1988"
"15","NT","Curt Jarvis",23,"1",15,"2.5 sacks, 0 interceptions, 0 fumbles recovered","Tampa Bay Buccaneers / 7th / 169th pick / 1987"
"16","RDE","Ron Holmes",25,"3",10,"4.0 sacks, 0 interceptions, 0 fumbles recovered","Tampa Bay Buccaneers / 1st / 8th pick / 1985"
"17","LOLB","Kevin Murphy",25,"2",16,"1.0 sacks, 1 interception, 1 fumble recovered","Tampa Bay Buccaneers / 2nd / 40th pick / 1986"
"18","LILB","Eugene Marve",28,"6",16,"1.5 sacks, 1 interception, 0 fumbles recovered","Buffalo Bills / 3rd / 59th pick / 1982"
"19","RILB","Sidney Coleman",24,"Rook",10,"0.0 sacks, 0 interceptions, 1 fumble recovered",""
"20","ROLB","Winston Moss",23,"1",15,"","Tampa Bay Buccaneers / 2nd / 50th pick / 1987"
"21","LCB","Ricky Reynolds",23,"1",16,"0.0 sacks, 4 interceptions, 2 fumbles recovered","Tampa Bay Buccaneers / 2nd / 36th pick / 1987"
"22","RCB","Bobby Futrell",25,"2",15,"0.0 sacks, 1 interception, 1 fumble recovered",""
"23","SS","Mark Robinson",26,"4",9,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Kansas City Chiefs / 4th / 90th pick / 1984"
"24","FS","Harry Hamilton",26,"4",16,"0.0 sacks, 6 interceptions, 2 fumbles recovered","New York Jets / 7th / 176th pick / 1984"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Donald Igwebuike",28,"3",0,"19 of 25 field goals & 21 of 21 extra points","Tampa Bay Buccaneers / 10th / 260th pick / 1985"
"27","P","Ray Criswell",25,"1",0,"68 punts for a 36.4 average, 0 blocked","Philadelphia Eagles / 5th / 121st pick / 1986"
"28","PR","Bobby Futrell",25,"2",15,"27 punt returns for a 10.5 average and 0 td",""
"29","KR","Donnie Elder",25,"3",0,"34 kick returns for a 22.7 average and 0 td","New York Jets / 3rd / 67th pick / 1985"
