"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Ken O'Brien",26,2,14,"300 for 482, 3,690 yards, 25 td, 20 int, & 17 rushes for 46 yards and 0 td","New York Jets / 1st / 24th pick / 1983"
"3","RB","Freeman McNeil",27,5,11,"214 rushes for 856 yards, 5 td, & 49 catches for 410 yards and 1 td","New York Jets / 1st / 3rd pick / 1981"
"4","FB","Tony Paige",24,2,7,"47 rushes for 109 yards, 2 td, & 18 catches for 121 yards and 0 td","New York Jets / 6th / 149th pick / 1984"
"5","WR","Al Toon*+",23,1,16,"85 catches for 1,176 yards, 8 td, & 2 rushes for -3 yards and 0 td","New York Jets / 1st / 10th pick / 1985"
"6","WR","Wesley Walker",31,9,8,"49 catches for 1,016 yards, 12 td","New York Jets / 2nd / 33rd pick / 1977"
"7","TE","Mickey Shuler*",30,8,16,"69 catches for 675 yards, 4 td","New York Jets / 3rd / 61st pick / 1978"
"8","LT","Jim Sweeney",24,2,16,"","New York Jets / 2nd / 37th pick / 1984"
"9","LG","Ted Banker",25,2,13,"",""
"10","C","Joe Fields",33,11,9,"","New York Jets / 14th / 349th pick / 1975"
"11","RG","Dan Alexander",31,9,16,"","New York Jets / 8th / 200th pick / 1977"
"12","RT","Reggie McElroy",26,3,8,"1 fumble recovered","New York Jets / 2nd / 51st pick / 1982"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","LDE","Marty Lyons",29,7,11,"3.0 sacks, 0 interceptions, 1 fumble recovered","New York Jets / 1st / 14th pick / 1979"
"15","NT","Joe Klecko",33,9,10,"4.0 sacks, 0 interceptions, 0 fumbles recovered","New York Jets / 6th / 144th pick / 1977"
"16","RDE","Barry Bennett",31,8,15,"3.5 sacks, 0 interceptions, 0 fumbles recovered","New Orleans Saints / 3rd / 60th pick / 1978"
"17","LOLB","Charles Jackson",31,8,14,"2.0 sacks, 0 interceptions, 0 fumbles recovered","Denver Broncos / 9th / 241st pick / 1977"
"18","LILB","Kyle Clifton",24,2,16,"0.0 sacks, 2 interceptions, 1 fumble recovered","New York Jets / 3rd / 64th pick / 1984"
"19","RILB","Lance Mehl",28,6,7,"1.0 sacks, 0 interceptions, 1 fumble recovered","New York Jets / 3rd / 69th pick / 1980"
"20","ROLB","Bob Crable",27,4,15,"3.5 sacks, 1 interception, 3 fumbles recovered","New York Jets / 1st / 23rd pick / 1982"
"21","LCB","Jerry Holmes",29,6,13,"0.0 sacks, 6 interceptions, 0 fumbles recovered",""
"22","RCB","Russell Carter",24,2,13,"0.0 sacks, 0 interceptions, 1 fumble recovered","New York Jets / 1st / 10th pick / 1984"
"23","SS","Lester Lyles",24,1,14,"1.0 sacks, 5 interceptions, 1 fumble recovered","New York Jets / 2nd / 40th pick / 1985"
"24","FS","Harry Hamilton",24,2,11,"0.0 sacks, 1 interception, 2 fumbles recovered","New York Jets / 7th / 176th pick / 1984"
"25","","Special Teams Starters",NA,NA,NA,"",""
"26","K","Pat Leahy",35,12,0,"16 of 19 field goals & 44 of 44 extra points",""
"27","P","Dave Jennings",34,12,0,"85 punts for a 39.4 average, 0 blocked",""
"28","PR","Kurt Sohn",29,5,1,"35 punt returns for a 8.3 average and 0 td",""
"29","KR","Bobby Humphery",25,2,1,"28 kick returns for a 23.4 average and 1 td","New York Jets / 9th / 247th pick / 1983"
