"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Brad Johnson",29,3,13,"275 for 452, 3,036 yards, 20 td, 12 int, & 35 rushes for 139 yards and 0 td","Minnesota Vikings / 9th / 227th pick / 1992"
"3","RB","Robert Smith",25,4,14,"232 rushes for 1,266 yards, 6 td, & 37 catches for 197 yards and 1 td","Minnesota Vikings / 1st / 21st pick / 1993"
"4","FB","Charles Evans",30,4,13,"43 rushes for 157 yards, 2 td, & 21 catches for 152 yards and 0 td","Minnesota Vikings / 11th / 295th pick / 1992"
"5","WR","Cris Carter*",32,10,16,"89 catches for 1,069 yards, 13 td","Philadelphia Eagles / 4th / 3rd pick / 1987 Supp"
"6","WR","Jake Reed",30,6,16,"68 catches for 1,138 yards, 6 td","Minnesota Vikings / 3rd / 68th pick / 1991"
"7","TE","Andrew Glover",30,6,11,"32 catches for 378 yards, 3 td","Los Angeles Raiders / 10th / 274th pick / 1991"
"8","LT","Todd Steussie*",27,3,16,"","Minnesota Vikings / 1st / 19th pick / 1994"
"9","LG","Randall McDaniel*",33,9,16,"","Minnesota Vikings / 1st / 19th pick / 1988"
"10","C","Jeff Christy",28,4,12,"","Phoenix Cardinals / 4th / 91st pick / 1992"
"11","RG","David Dixon",28,3,13,"","New England Patriots / 9th / 232nd pick / 1992"
"12","RT","Korey Stringer",23,2,15,"","Minnesota Vikings / 1st / 24th pick / 1995"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","LDE","Fernando Smith",26,3,11,"4.0 sacks, 0 interceptions, 1 fumble recovered","Minnesota Vikings / 2nd / 55th pick / 1994"
"15","LDT","Jason Fisk",25,2,10,"3.0 sacks, 1 interception, 1 fumble recovered","Minnesota Vikings / 7th / 243rd pick / 1995"
"16","RDT","John Randle*+",30,7,16,"15.5 sacks, 0 interceptions, 2 fumbles recovered",""
"17","RDE","Derrick Alexander",24,2,14,"4.5 sacks, 0 interceptions, 1 fumble recovered","Minnesota Vikings / 1st / 11th pick / 1995"
"18","LLB","Ed McDaniel",28,5,16,"1.5 sacks, 1 interception, 0 fumbles recovered","Minnesota Vikings / 5th / 125th pick / 1992"
"19","MLB","Jeff Brady",29,6,14,"0.0 sacks, 0 interceptions, 3 fumbles recovered","Pittsburgh Steelers / 12th / 323rd pick / 1991"
"20","RLB","Dixon Edwards",29,6,16,"1.5 sacks, 0 interceptions, 1 fumble recovered","Dallas Cowboys / 2nd / 37th pick / 1991"
"21","LCB","Corey Fuller",26,2,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Minnesota Vikings / 2nd / 55th pick / 1995"
"22","RCB","Dewayne Washington",25,3,16,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Minnesota Vikings / 1st / 18th pick / 1994"
"23","SS","Robert Griffith",27,3,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered",""
"24","FS","Orlando Thomas",25,2,13,"0.0 sacks, 2 interceptions, 2 fumbles recovered","Minnesota Vikings / 2nd / 42nd pick / 1995"
"25","","Special Teams Starters",NA,NA,NA,"",""
"26","K","Eddie Murray",41,17,0,"12 of 17 field goals & 23 of 24 extra points","Detroit Lions / 7th / 166th pick / 1980"
"27","P","Mitch Berger",25,3,0,"73 punts for a 42.9 average, 0 blocked","Philadelphia Eagles / 6th / 193rd pick / 1994"
"28","PR","David Palmer",25,3,0,"34 punt returns for a 13.1 average and 0 td","Minnesota Vikings / 2nd / 40th pick / 1994"
"29","KR","David Palmer",25,3,0,"32 kick returns for a 22.2 average and 0 td","Minnesota Vikings / 2nd / 40th pick / 1994"
