"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Eli Manning",26,"3",16,"297 for 529, 3,336 yards, 23 td, 20 int, & 29 rushes for 69 yards and 1 td","San Diego Chargers / 1st / 1st pick / 2004"
"3","RB","Brandon Jacobs",25,"2",9,"202 rushes for 1,009 yards, 4 td, & 23 catches for 174 yards and 2 td","New York Giants / 4th / 110th pick / 2005"
"4","FB","Madison Hedgecock",26,"2",9,"0 rushes for 0 yards, 0 td, & 6 catches for 45 yards and 0 td","St. Louis Rams / 7th / 251st pick / 2005"
"5","WR","Plaxico Burress",30,"7",16,"70 catches for 1,025 yards, 12 td","Pittsburgh Steelers / 1st / 8th pick / 2000"
"6","WR","Amani Toomer",33,"11",15,"59 catches for 760 yards, 3 td","New York Giants / 2nd / 34th pick / 1996"
"7","TE","Jeremy Shockey",27,"5",14,"57 catches for 619 yards, 3 td, & 1 rush for 6 yards and 0 td","New York Giants / 1st / 14th pick / 2002"
"8","LT","David Diehl",27,"4",16,"","New York Giants / 5th / 160th pick / 2003"
"9","LG","Rich Seubert",28,"6",16,"",""
"10","C","Shaun O'Hara",30,"7",16,"",""
"11","RG","Chris Snee",25,"3",16,"1 fumble recovered","New York Giants / 2nd / 34th pick / 2004"
"12","RT","Kareem McKenzie",28,"6",16,"1 fumble recovered","New York Jets / 3rd / 79th pick / 2001"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Michael Strahan",36,"14",15,"","New York Giants / 2nd / 40th pick / 1993"
"15","DE","Osi Umenyiora*",26,"4",16,"","New York Giants / 2nd / 56th pick / 2003"
"16","DT","Fred Robbins",30,"7",15,"","Minnesota Vikings / 2nd / 55th pick / 2000"
"17","NT","Barry Cofield",23,"1",15,"1.0 sacks, 0 interceptions, 0 fumbles recovered","New York Giants / 4th / 124th pick / 2006"
"18","MLB","Antonio Pierce",29,"6",16,"1.0 sacks, 1 interception, 2 fumbles recovered",""
"19","LB","Mathias Kiwanuka",24,"1",9,"","New York Giants / 1st / 32nd pick / 2006"
"20","LB","Kawika Mitchell",28,"4",16,"","Kansas City Chiefs / 2nd / 47th pick / 2003"
"21","LCB","Aaron Ross",25,"Rook",9,"1.5 sacks, 3 interceptions, 0 fumbles recovered","New York Giants / 1st / 20th pick / 2007"
"22","RCB","Sam Madison",33,"10",15,"1.0 sacks, 4 interceptions, 1 fumble recovered","Miami Dolphins / 2nd / 44th pick / 1997"
"23","SS","James Butler",25,"2",12,"0.0 sacks, 1 interception, 1 fumble recovered",""
"24","FS","Gibril Wilson",26,"3",13,"0.0 sacks, 4 interceptions, 1 fumble recovered","New York Giants / 5th / 136th pick / 2004"
