"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Matt Hasselbeck",26,"2",12,"176 for 321, 2,023 yards, 7 td, 8 int, & 40 rushes for 141 yards and 0 td","Green Bay Packers / 6th / 187th pick / 1998"
"3","RB","Shaun Alexander",24,"1",12,"309 rushes for 1,318 yards, 14 td, & 44 catches for 343 yards and 2 td","Seattle Seahawks / 1st / 19th pick / 2000"
"4","FB","Mack Strong",30,"7",13,"17 rushes for 55 yards, 0 td, & 17 catches for 141 yards and 0 td",""
"5","WR","Darrell Jackson",23,"1",16,"70 catches for 1,081 yards, 8 td, & 1 rush for 9 yards and 0 td","Seattle Seahawks / 3rd / 80th pick / 2000"
"6","WR","Koren Robinson",21,"Rook",13,"39 catches for 536 yards, 1 td, & 4 rushes for 13 yards and 0 td","Seattle Seahawks / 1st / 9th pick / 2001"
"7","TE","Christian Fauria",30,"6",11,"21 catches for 188 yards, 1 td","Seattle Seahawks / 2nd / 39th pick / 1995"
"8","LT","Walter Jones*+",27,"4",16,"","Seattle Seahawks / 1st / 6th pick / 1997"
"9","LG","Steve Hutchinson",24,"Rook",16,"1 fumble recovered","Seattle Seahawks / 1st / 17th pick / 2001"
"10","C","Robbie Tobeck",31,"7",16,"",""
"11","RG","Chris Gray",31,"8",16,"2 fumbles recovered","Miami Dolphins / 5th / 132nd pick / 1993"
"12","RT","Todd Weiner",26,"3",13,"1 fumble recovered","Seattle Seahawks / 2nd / 47th pick / 1998"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Lamar King",26,"2",8,"","Seattle Seahawks / 1st / 22nd pick / 1999"
"15","DE","Michael Sinclair",33,"9",16,"","Seattle Seahawks / 6th / 155th pick / 1991"
"16","LDT","Chad Eaton",29,"5",16,"1.0 sacks, 0 interceptions, 1 fumble recovered","Arizona Cardinals / 7th / 241st pick / 1995"
"17","RDT","John Randle*",34,"11",14,"11.0 sacks, 0 interceptions, 1 fumble recovered",""
"18","MLB","Levon Kirkland",32,"9",16,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Pittsburgh Steelers / 2nd / 38th pick / 1992"
"19","LB","Chad Brown",31,"8",16,"","Pittsburgh Steelers / 2nd / 44th pick / 1993"
"20","LB","Anthony Simmons",25,"3",16,"","Seattle Seahawks / 1st / 15th pick / 1998"
"21","LCB","Willie Williams",31,"8",14,"0.0 sacks, 4 interceptions, 1 fumble recovered","Pittsburgh Steelers / 6th / 162nd pick / 1993"
"22","SS","Reggie Tongue",28,"5",16,"1.0 sacks, 3 interceptions, 2 fumbles recovered","Kansas City Chiefs / 2nd / 58th pick / 1996"
"23","FS","Marcus Robertson",32,"10",12,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Houston Oilers / 4th / 102nd pick / 1991"
