"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Tyrod Taylor",27,"5",14,"243 for 397, 2,694 yards, 14 td, 6 int, & 83 rushes for 520 yards and 6 td","Baltimore Ravens / 6th / 180th pick / 2011"
"3","RB","LeSean McCoy",28,"7",13,"205 rushes for 1,129 yards, 12 td, & 44 catches for 333 yards and 1 td","Philadelphia Eagles / 2nd / 53rd pick / 2009"
"4","TE","Charles Clay",27,"5",13,"46 catches for 447 yards, 2 td","Miami Dolphins / 6th / 174th pick / 2011"
"5","T","Cordy Glenn",27,"4",11,"","Buffalo Bills / 2nd / 41st pick / 2012"
"6","T","Jordan Mills",26,"3",14,"","Chicago Bears / 5th / 163rd pick / 2013"
"7","G","Richie Incognito",33,"10",14,"","St. Louis Rams / 3rd / 81st pick / 2005"
"8","G","John Miller",23,"1",14,"","Buffalo Bills / 3rd / 81st pick / 2015"
"9","","Defensive Starters",NA,"",NA,"",""
"10","DT","Adolphus Washington",22,"Rook",10,"","Buffalo Bills / 3rd / 80th pick / 2016"
"11","DT","Kyle Williams",33,"10",13,"","Buffalo Bills / 5th / 134th pick / 2006"
"12","LB","Lorenzo Alexander",33,"9",14,"",""
"13","LB","Preston Brown",24,"2",14,"","Buffalo Bills / 3rd / 73rd pick / 2014"
"14","LB","Zach Brown",27,"4",14,"","Tennessee Titans / 2nd / 52nd pick / 2012"
"15","LB","Jerry Hughes",28,"6",13,"","Indianapolis Colts / 1st / 31st pick / 2010"
"16","CB","Ronald Darby",22,"1",12,"","Buffalo Bills / 2nd / 50th pick / 2015"
"17","CB","Stephon Gilmore",26,"4",14,"0.0 sacks, 5 interceptions, 0 fumbles recovered","Buffalo Bills / 1st / 10th pick / 2012"
"18","S","Corey Graham",31,"9",14,"1.0 sacks, 1 interception, 1 fumble recovered","Chicago Bears / 5th / 168th pick / 2007"
