"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Jim McMahon",29,"6",9,"114 for 192, 1,346 yards, 6 td, 7 int, & 26 rushes for 104 yards and 4 td","Chicago Bears / 1st / 5th pick / 1982"
"3","RB","Neal Anderson*",24,"2",16,"249 rushes for 1,106 yards, 12 td, & 39 catches for 371 yards and 0 td","Chicago Bears / 1st / 27th pick / 1986"
"4","FB","Matt Suhey",30,"8",16,"87 rushes for 253 yards, 2 td, & 20 catches for 154 yards and 0 td","Chicago Bears / 2nd / 46th pick / 1980"
"5","WR","Dennis Gentry",29,"6",16,"33 catches for 486 yards, 3 td, & 7 rushes for 86 yards and 1 td","Chicago Bears / 4th / 89th pick / 1982"
"6","WR","Dennis McKinnon",27,"5",15,"45 catches for 704 yards, 3 td, & 3 rushes for 25 yards and 1 td",""
"7","TE","James Thornton",23,"Rook",12,"15 catches for 135 yards, 0 td","Chicago Bears / 4th / 105th pick / 1988"
"8","LT","John Wojciechowski",25,"1",10,"",""
"9","LG","Mark Bortz*",27,"5",16,"","Chicago Bears / 8th / 219th pick / 1983"
"10","C","Jay Hilgenberg*+",29,"7",16,"1 fumble recovered",""
"11","RG","Tom Thayer",27,"3",16,"","Chicago Bears / 4th / 91st pick / 1983"
"12","RT","Keith Van Horne",31,"7",14,"1 fumble recovered","Chicago Bears / 1st / 11th pick / 1981"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Al Harris",32,"9",14,"3.5 sacks, 0 interceptions, 3 fumbles recovered","Chicago Bears / 1st / 9th pick / 1979"
"15","LDT","Steve McMichael",31,"8",16,"11.5 sacks, 0 interceptions, 2 fumbles recovered","New England Patriots / 3rd / 73rd pick / 1980"
"16","RDT","Dan Hampton",31,"9",16,"9.5 sacks, 0 interceptions, 0 fumbles recovered","Chicago Bears / 1st / 4th pick / 1979"
"17","RDE","Richard Dent",28,"5",12,"10.5 sacks, 0 interceptions, 1 fumble recovered","Chicago Bears / 8th / 203rd pick / 1983"
"18","LLB","Ron Rivera",26,"4",16,"2.0 sacks, 2 interceptions, 0 fumbles recovered","Chicago Bears / 2nd / 44th pick / 1984"
"19","MLB","Mike Singletary*+",30,"7",16,"1.0 sacks, 1 interception, 1 fumble recovered","Chicago Bears / 2nd / 38th pick / 1981"
"20","RLB","Jim Morrissey",26,"3",11,"0.0 sacks, 3 interceptions, 1 fumble recovered","Chicago Bears / 11th / 302nd pick / 1985"
"21","LCB","Mike Richardson",27,"5",15,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Chicago Bears / 2nd / 33rd pick / 1983"
"22","RCB","Vestee Jackson",25,"2",16,"0.0 sacks, 8 interceptions, 0 fumbles recovered","Chicago Bears / 2nd / 55th pick / 1986"
"23","SS","Dave Duerson*",28,"5",15,"1.0 sacks, 2 interceptions, 0 fumbles recovered","Chicago Bears / 3rd / 64th pick / 1983"
"24","FS","Maurice Douglass",24,"2",9,"0.0 sacks, 1 interception, 3 fumbles recovered","Chicago Bears / 8th / 221st pick / 1986"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Kevin Butler",26,"3",0,"15 of 19 field goals & 37 of 38 extra points","Chicago Bears / 4th / 105th pick / 1985"
"27","P","Bryan Wagner",26,"1",0,"79 punts for a 41.5 average, 0 blocked",""
"28","PR","Dennis McKinnon",27,"5",15,"34 punt returns for a 8.1 average and 0 td",""
"29","KR","Dennis Gentry",29,"6",16,"27 kick returns for a 21.4 average and 0 td","Chicago Bears / 4th / 89th pick / 1982"
