"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Jim Everett",30,"7",9,"135 for 274, 1,652 yards, 8 td, 12 int, & 19 rushes for 38 yards and 0 td","Houston Oilers / 1st / 3rd pick / 1986"
"3","RB","Jerome Bettis*+",21,"Rook",12,"294 rushes for 1,429 yards, 7 td, & 26 catches for 244 yards and 0 td","Los Angeles Rams / 1st / 10th pick / 1993"
"4","FB","Tim Lester",25,"1",14,"11 rushes for 74 yards, 0 td, & 18 catches for 154 yards and 0 td","Los Angeles Rams / 10th / 255th pick / 1992"
"5","WR","Flipper Anderson",28,"5",15,"37 catches for 552 yards, 4 td","Los Angeles Rams / 2nd / 46th pick / 1988"
"6","WR","Henry Ellard",32,"10",16,"61 catches for 945 yards, 2 td, & 2 rushes for 18 yards and 0 td","Los Angeles Rams / 2nd / 32nd pick / 1983"
"7","TE","Pat Carter",27,"5",10,"14 catches for 166 yards, 1 td","Detroit Lions / 2nd / 32nd pick / 1988"
"8","LT","Irv Eatman",32,"7",16,"1 fumble recovered","Kansas City Chiefs / 8th / 204th pick / 1983"
"9","LG","Tom Newberry",31,"7",9,"1 fumble recovered","Los Angeles Rams / 2nd / 50th pick / 1986"
"10","C","Bern Brostek",27,"3",16,"","Los Angeles Rams / 1st / 23rd pick / 1990"
"11","RG","Leo Goeas",27,"3",16,"","San Diego Chargers / 3rd / 60th pick / 1990"
"12","RT","Jackie Slater",39,"17",8,"","Los Angeles Rams / 3rd / 86th pick / 1976"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Tony Woods",28,"6",8,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Seattle Seahawks / 1st / 18th pick / 1987"
"15","LDT","Marc Boutte",24,"1",16,"1.0 sacks, 0 interceptions, 1 fumble recovered","Los Angeles Rams / 3rd / 57th pick / 1992"
"16","RDT","Sean Gilbert*",23,"1",16,"10.5 sacks, 0 interceptions, 0 fumbles recovered","Los Angeles Rams / 1st / 3rd pick / 1992"
"17","RDE","Fred Stokes",29,"6",15,"9.5 sacks, 0 interceptions, 2 fumbles recovered","Los Angeles Rams / 12th / 332nd pick / 1987"
"18","LLB","Henry Rolling",28,"5",9,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Tampa Bay Buccaneers / 5th / 135th pick / 1987"
"19","MLB","Shane Conlan",29,"6",11,"0.0 sacks, 1 interception, 0 fumbles recovered","Buffalo Bills / 1st / 8th pick / 1987"
"20","RLB","Roman Phifer",25,"2",16,"0.0 sacks, 0 interceptions, 2 fumbles recovered","Los Angeles Rams / 2nd / 31st pick / 1991"
"21","LCB","Todd Lyght",24,"2",9,"0.0 sacks, 2 interceptions, 1 fumble recovered","Los Angeles Rams / 1st / 5th pick / 1991"
"22","RCB","Steve Israel",24,"1",12,"","Los Angeles Rams / 2nd / 30th pick / 1992"
"23","SS","Michael Stewart",28,"6",14,"1.0 sacks, 1 interception, 0 fumbles recovered","Los Angeles Rams / 8th / 213th pick / 1987"
"24","FS","Anthony Newman",28,"5",16,"","Los Angeles Rams / 2nd / 35th pick / 1988"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Tony Zendejas",33,"8",0,"16 of 23 field goals & 23 of 25 extra points","Washington Redskins / 1st / 27th pick / 1984 Supp"
"27","P","Sean Landeta",31,"8",0,"42 punts for a 43.5 average, 0 blocked",""
"28","PR","Richard Buchanan",24,"Rook",0,"8 punt returns for a 5.1 average and 0 td",""
"29","KR","Deral Boykin",23,"Rook",0,"13 kick returns for a 16.6 average and 0 td","Los Angeles Rams / 6th / 149th pick / 1993"
