"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Steve Grogan",34,"12",6,"93 for 161, 1,183 yards, 10 td, 9 int, & 20 rushes for 37 yards and 2 td","New England Patriots / 5th / 116th pick / 1975"
"3","RB","Tony Collins",28,"6",11,"147 rushes for 474 yards, 3 td, & 44 catches for 347 yards and 3 td","New England Patriots / 2nd / 47th pick / 1981"
"4","FB","Mosi Tatupu",32,"9",9,"79 rushes for 248 yards, 0 td, & 15 catches for 136 yards and 0 td","New England Patriots / 8th / 215th pick / 1978"
"5","WR","Irving Fryar",25,"3",12,"31 catches for 467 yards, 5 td, & 9 rushes for 52 yards and 0 td","New England Patriots / 1st / 1st pick / 1984"
"6","WR","Stanley Morgan*",32,"10",9,"40 catches for 672 yards, 3 td","New England Patriots / 1st / 25th pick / 1977"
"7","TE","Lin Dawson",28,"6",11,"12 catches for 81 yards, 0 td","New England Patriots / 8th / 212th pick / 1981"
"8","LT","Danny Villa",23,"Rook",7,"","New England Patriots / 5th / 113th pick / 1987"
"9","LG","Sean Farrell",27,"5",14,"","Tampa Bay Buccaneers / 1st / 17th pick / 1982"
"10","C","Guy Morriss",36,"14",7,"","Philadelphia Eagles / 2nd / 28th pick / 1973"
"11","RG","Ron Wooten",28,"5",13,"","New England Patriots / 6th / 157th pick / 1981"
"12","RT","Bruce Armstrong",22,"Rook",12,"","New England Patriots / 1st / 23rd pick / 1987"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Kenneth Sims",28,"5",8,"1.5 sacks, 0 interceptions, 1 fumble recovered","New England Patriots / 1st / 1st pick / 1982"
"15","NT","Toby Williams",28,"4",12,"4.5 sacks, 0 interceptions, 0 fumbles recovered","New England Patriots / 10th / 265th pick / 1983"
"16","RDE","Garin Veris",24,"2",12,"7.0 sacks, 0 interceptions, 2 fumbles recovered","New England Patriots / 2nd / 48th pick / 1985"
"17","LOLB","Andre Tippett*+",28,"5",13,"12.5 sacks, 0 interceptions, 3 fumbles recovered","New England Patriots / 2nd / 41st pick / 1982"
"18","LILB","Steve Nelson",36,"13",11,"0.0 sacks, 0 interceptions, 1 fumble recovered","New England Patriots / 2nd / 34th pick / 1974"
"19","RILB","Larry McGrew",30,"7",12,"1.0 sacks, 0 interceptions, 1 fumble recovered","New England Patriots / 2nd / 45th pick / 1980"
"20","ROLB","Ed Williams",26,"3",7,"0.0 sacks, 1 interception, 2 fumbles recovered","New England Patriots / 2nd / 43rd pick / 1984"
"21","LCB","Ronnie Lippett",27,"4",12,"1.0 sacks, 3 interceptions, 0 fumbles recovered","New England Patriots / 8th / 214th pick / 1983"
"22","RCB","Raymond Clayborn",32,"10",10,"0.0 sacks, 2 interceptions, 1 fumble recovered","New England Patriots / 1st / 16th pick / 1977"
"23","SS","Jim Bowman",24,"2",8,"0.5 sacks, 2 interceptions, 1 fumble recovered","New England Patriots / 2nd / 52nd pick / 1985"
"24","FS","Fred Marion",28,"5",12,"0.0 sacks, 4 interceptions, 1 fumble recovered","New England Patriots / 5th / 112th pick / 1982"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Tony Franklin",31,"8",0,"15 of 26 field goals & 37 of 38 extra points","Philadelphia Eagles / 3rd / 74th pick / 1979"
"27","P","Rich Camarillo",28,"6",0,"62 punts for a 40.1 average, 1 blocked",""
"28","PR","Irving Fryar",25,"3",12,"18 punt returns for a 9.7 average and 0 td","New England Patriots / 1st / 1st pick / 1984"
"29","KR","Stephen Starring",26,"4",1,"23 kick returns for a 19.3 average and 0 td","New England Patriots / 3rd / 74th pick / 1983"
