"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Jim Kelly*+",31,"5",15,"304 for 474, 3,844 yards, 33 td, 17 int, & 20 rushes for 45 yards and 1 td","Buffalo Bills / 1st / 14th pick / 1983"
"3","RB","Thurman Thomas*+",25,"3",15,"288 rushes for 1,407 yards, 7 td, & 62 catches for 631 yards and 5 td","Buffalo Bills / 2nd / 40th pick / 1988"
"4","WR","Don Beebe",27,"2",7,"32 catches for 414 yards, 6 td","Buffalo Bills / 3rd / 82nd pick / 1989"
"5","WR","James Lofton*",35,"13",15,"57 catches for 1,072 yards, 8 td","Green Bay Packers / 1st / 6th pick / 1978"
"6","WR","Andre Reed*",27,"6",16,"81 catches for 1,113 yards, 10 td, & 12 rushes for 136 yards and 0 td","Buffalo Bills / 4th / 86th pick / 1985"
"7","TE","Keith McKeller",27,"4",14,"44 catches for 434 yards, 3 td","Buffalo Bills / 9th / 227th pick / 1987"
"8","LT","Will Wolford",27,"5",15,"","Buffalo Bills / 1st / 20th pick / 1986"
"9","LG","Jim Ritcher*",33,"11",16,"","Buffalo Bills / 1st / 16th pick / 1980"
"10","C","Kent Hull+",30,"5",16,"1 fumble recovered",""
"11","RG","John Davis",26,"4",12,"","Houston Oilers / 11th / 287th pick / 1987"
"12","RT","Howard Ballard",28,"3",16,"","Buffalo Bills / 11th / 283rd pick / 1987"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Leon Seals",27,"4",16,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Buffalo Bills / 4th / 109th pick / 1987"
"15","NT","Jeff Wright",28,"3",9,"6.0 sacks, 0 interceptions, 0 fumbles recovered","Buffalo Bills / 8th / 213th pick / 1988"
"16","RDE","Phil Hansen",23,"Rook",10,"2.0 sacks, 0 interceptions, 1 fumble recovered","Buffalo Bills / 2nd / 54th pick / 1991"
"17","LOLB","Cornelius Bennett*",26,"4",16,"9.0 sacks, 0 interceptions, 2 fumbles recovered","Indianapolis Colts / 1st / 2nd pick / 1987"
"18","LILB","Shane Conlan",27,"4",15,"0.0 sacks, 0 interceptions, 2 fumbles recovered","Buffalo Bills / 1st / 8th pick / 1987"
"19","RILB","Carlton Bailey",27,"3",16,"0.0 sacks, 0 interceptions, 1 fumble recovered","Buffalo Bills / 9th / 235th pick / 1988"
"20","ROLB","Darryl Talley*",31,"8",16,"4.0 sacks, 5 interceptions, 2 fumbles recovered","Buffalo Bills / 2nd / 39th pick / 1983"
"21","LCB","Kirby Jackson",26,"4",12,"1.0 sacks, 4 interceptions, 1 fumble recovered","New York Jets / 5th / 129th pick / 1987"
"22","RCB","Nate Odomes",26,"4",16,"1.0 sacks, 5 interceptions, 1 fumble recovered","Buffalo Bills / 2nd / 29th pick / 1987"
"23","SS","Leonard Smith",31,"8",16,"2.0 sacks, 3 interceptions, 1 fumble recovered","St. Louis Cardinals / 1st / 17th pick / 1983"
"24","FS","Mark Kelso",28,"5",16,"0.0 sacks, 2 interceptions, 3 fumbles recovered","Philadelphia Eagles / 10th / 261st pick / 1985"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Scott Norwood",31,"6",0,"18 of 29 field goals & 56 of 58 extra points",""
"27","P","Chris Mohr",25,"2",0,"54 punts for a 38.6 average, 0 blocked","Tampa Bay Buccaneers / 6th / 146th pick / 1989"
"28","PR","Al Edwards",24,"1",5,"13 punt returns for a 5.3 average and 0 td","Buffalo Bills / 11th / 292nd pick / 1990"
"29","KR","Al Edwards",24,"1",5,"31 kick returns for a 20.1 average and 1 td","Buffalo Bills / 11th / 292nd pick / 1990"
