"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Joe Pisarcik",26,"1",12,"143 for 301, 2,096 yards, 12 td, 23 int, & 17 rushes for 68 yards and 1 td",""
"3","RB","Doug Kotar",27,"4",5,"149 rushes for 625 yards, 1 td, & 22 catches for 225 yards and 1 td",""
"4","FB","Larry Csonka",32,"10",12,"91 rushes for 311 yards, 6 td, & 7 catches for 73 yards and 0 td","Miami Dolphins / 1st / 8th pick / 1968"
"5","WR","Johnny Perkins",25,"1",13,"32 catches for 514 yards, 3 td, & 1 rush for 3 yards and 0 td","New York Giants / 2nd / 32nd pick / 1977"
"6","WR","Jim Robinson",25,"2",16,"32 catches for 620 yards, 2 td","Atlanta Falcons / 15th / 367th pick / 1975"
"7","TE","Al Dixon",24,"1",11,"18 catches for 376 yards, 3 td","New York Giants / 7th / 178th pick / 1977"
"8","LT","Gordon Gravelle",29,"6",16,"","Pittsburgh Steelers / 2nd / 38th pick / 1972"
"9","LG","Doug Van Horn",34,"12",16,"","Kansas City Chiefs / 5th / 39th pick / 1966, Detroit Lions / 4th / 55th pick / 1966"
"10","C","Jim Clack",31,"7",16,"",""
"11","RG","J.T. Turner",25,"1",16,"",""
"12","RT","Ron Mikolajczyk",28,"2",8,"","Oakland Raiders / 5th / 127th pick / 1973"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","George Martin",25,"3",16,"","New York Giants / 11th / 262nd pick / 1975"
"15","LDT","John Mendenhall",30,"6",16,"0 interceptions, 1 fumble recovered","New York Giants / 3rd / 55th pick / 1972"
"16","RDT","Troy Archer",23,"2",8,"0 interceptions, 1 fumble recovered","New York Giants / 1st / 13th pick / 1976"
"17","RDE","Jack Gregory",34,"11",16,"0 interceptions, 2 fumbles recovered","Cleveland Browns / 9th / 139th pick / 1966"
"18","LLB","Brad Van Pelt*",27,"5",14,"3 interceptions, 0 fumbles recovered","New York Giants / 2nd / 40th pick / 1973"
"19","MLB","Harry Carson*",25,"2",16,"3 interceptions, 1 fumble recovered","New York Giants / 4th / 105th pick / 1976"
"20","RLB","Brian Kelley",27,"5",15,"1 interception, 2 fumbles recovered","New York Giants / 14th / 353rd pick / 1973"
"21","LCB","Terry Jackson",23,"Rook",14,"7 interceptions, 1 fumble recovered","New York Giants / 5th / 120th pick / 1978"
"22","RCB","Ray Rhodes",28,"4",11,"3 interceptions, 0 fumbles recovered","New York Giants / 10th / 236th pick / 1974"
"23","SS","Beasley Reece",24,"2",8,"","Dallas Cowboys / 9th / 264th pick / 1976"
"24","FS","Ernie Jones",25,"2",16,"3 interceptions, 5 fumbles recovered","Seattle Seahawks / 5th / 153rd pick / 1976"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Joe Danelo",25,"3",0,"21 of 29 field goals & 27 of 29 extra points","Miami Dolphins / 10th / 257th pick / 1975"
"27","P","Dave Jennings*",26,"4",0,"95 punts for a 42.1 average, 0 blocked",""
"28","PR","Bobby Hammond",26,"2",11,"22 punt returns for a 7.1 average and 0 td",""
"29","KR","Ernest Pough",26,"2",0,"15 kick returns for a 20.9 average and 0 td","Pittsburgh Steelers / 3rd / 88th pick / 1976"
