"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","RB","James Allen",25,"2",15,"290 rushes for 1,120 yards, 2 td, & 39 catches for 291 yards and 1 td",""
"3","TE","Kaseem Sinceno",24,"2",11,"23 catches for 206 yards, 0 td",""
"4","LT","Blake Brockermeyer",27,"5",14,"","Carolina Panthers / 1st / 29th pick / 1995"
"5","LG","Todd Perry",30,"7",16,"","Chicago Bears / 4th / 97th pick / 1993"
"6","C","Casey Wiegmann",27,"3",10,"1 fumble recovered",""
"7","RG","Chris Villarrial",27,"4",15,"","Chicago Bears / 5th / 152nd pick / 1996"
"8","RT","James Williams",32,"9",16,"1 fumble recovered",""
"9","","Defensive Starters",NA,"",NA,"",""
"10","DE","Phillip Daniels",27,"4",14,"","Seattle Seahawks / 4th / 99th pick / 1996"
"11","DE","Bryan Robinson",26,"3",16,"",""
"12","LDT","Jim Flanigan",29,"6",14,"4.0 sacks, 0 interceptions, 1 fumble recovered","Chicago Bears / 3rd / 74th pick / 1994"
"13","RDT","Mike Wells",29,"6",14,"1.0 sacks, 1 interception, 0 fumbles recovered","Minnesota Vikings / 4th / 125th pick / 1994"
"14","MLB","Brian Urlacher*",22,"Rook",14,"8.0 sacks, 2 interceptions, 1 fumble recovered","Chicago Bears / 1st / 9th pick / 2000"
"15","LB","Sean Harris",28,"5",13,"","Chicago Bears / 3rd / 83rd pick / 1995"
"16","RCB","Thomas Smith",30,"7",16,"0.0 sacks, 0 interceptions, 1 fumble recovered","Buffalo Bills / 1st / 28th pick / 1993"
"17","SS","Tony Parrish",25,"2",16,"2.0 sacks, 3 interceptions, 0 fumbles recovered","Chicago Bears / 2nd / 35th pick / 1998"
"18","FS","Mike Brown",22,"Rook",16,"0.0 sacks, 1 interception, 1 fumble recovered","Chicago Bears / 2nd / 39th pick / 2000"
