"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Eli Manning*",34,"11",16,"387 for 618, 4,432 yards, 35 td, 14 int, & 20 rushes for 61 yards and 0 td","San Diego Chargers / 1st / 1st pick / 2004"
"3","RB","Rashad Jennings",30,"6",16,"195 rushes for 863 yards, 3 td, & 29 catches for 296 yards and 1 td","Jacksonville Jaguars / 7th / 250th pick / 2009"
"4","WR","Odell Beckham*",23,"1",15,"96 catches for 1,450 yards, 13 td, & 1 rush for 3 yards and 0 td","New York Giants / 1st / 12th pick / 2014"
"5","WR","Rueben Randle",24,"3",16,"57 catches for 797 yards, 8 td","New York Giants / 2nd / 63rd pick / 2012"
"6","TE","Larry Donnell",27,"3",8,"29 catches for 223 yards, 2 td",""
"7","LT","Ereck Flowers",21,"Rook",15,"1 fumble recovered","New York Giants / 1st / 9th pick / 2015"
"8","LG","Justin Pugh",25,"2",14,"","New York Giants / 1st / 19th pick / 2013"
"9","C","Weston Richburg",24,"1",15,"","New York Giants / 2nd / 43rd pick / 2014"
"10","RG","Geoff Schwartz",29,"7",11,"","Carolina Panthers / 7th / 241st pick / 2008"
"11","RT","Marshall Newhouse",27,"4",14,"","Green Bay Packers / 5th / 169th pick / 2010"
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Robert Ayers",30,"6",11,"","Denver Broncos / 1st / 18th pick / 2009"
"14","DE","Jason Pierre-Paul",26,"5",8,"","New York Giants / 1st / 15th pick / 2010"
"15","LDT","Cullen Jenkins",34,"11",14,"3.0 sacks, 0 interceptions, 0 fumbles recovered",""
"16","RDT","Johnathan Hankins",23,"2",9,"","New York Giants / 2nd / 49th pick / 2013"
"17","LB","Devon Kennard",24,"1",9,"","New York Giants / 5th / 174th pick / 2014"
"18","LB","J.T. Thomas",27,"4",11,"","Chicago Bears / 6th / 195th pick / 2011"
"19","LCB","Dominique Rodgers-Cromartie*",29,"7",15,"0.0 sacks, 3 interceptions, 1 fumble recovered","Arizona Cardinals / 1st / 16th pick / 2008"
"20","RCB","Prince Amukamara",26,"4",10,"0.0 sacks, 1 interception, 1 fumble recovered","New York Giants / 1st / 19th pick / 2011"
"21","SS","Brandon Meriweather",31,"8",12,"0.0 sacks, 2 interceptions, 0 fumbles recovered","New England Patriots / 1st / 24th pick / 2007"
"22","FS","Landon Collins",21,"Rook",16,"0.0 sacks, 1 interception, 0 fumbles recovered","New York Giants / 2nd / 33rd pick / 2015"
