"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Steve Young*+",33,"9",16,"324 for 461, 3,969 yards, 35 td, 10 int, & 58 rushes for 293 yards and 7 td","Tampa Bay Buccaneers / 1st / 1st pick / 1984 Supp"
"3","RB","Ricky Watters*",25,"2",16,"239 rushes for 877 yards, 6 td, & 66 catches for 719 yards and 5 td","San Francisco 49ers / 2nd / 45th pick / 1991"
"4","FB","William Floyd",22,"Rook",11,"87 rushes for 305 yards, 6 td, & 19 catches for 145 yards and 0 td","San Francisco 49ers / 1st / 28th pick / 1994"
"5","WR","Jerry Rice*+",32,"9",16,"112 catches for 1,499 yards, 13 td, & 7 rushes for 93 yards and 2 td","San Francisco 49ers / 1st / 16th pick / 1985"
"6","WR","John Taylor",32,"7",15,"41 catches for 531 yards, 5 td, & 2 rushes for -2 yards and 0 td","San Francisco 49ers / 3rd / 76th pick / 1986"
"7","TE","Brent Jones*",31,"7",15,"49 catches for 670 yards, 9 td","Pittsburgh Steelers / 5th / 135th pick / 1986"
"8","LT","Steve Wallace",30,"8",15,"2 fumbles recovered","San Francisco 49ers / 4th / 101st pick / 1986"
"9","LG","Jesse Sapolu*",33,"11",13,"1 fumble recovered","San Francisco 49ers / 11th / 289th pick / 1983"
"10","C","Bart Oates*",36,"9",15,"",""
"11","RG","Derrick Deese",24,"Rook",15,"",""
"12","RT","Harris Barton",30,"7",9,"","San Francisco 49ers / 1st / 22nd pick / 1987"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Dennis Brown",27,"4",14,"3.0 sacks, 1 interception, 0 fumbles recovered","San Francisco 49ers / 2nd / 47th pick / 1990"
"15","LDT","Bryant Young",22,"Rook",16,"6.0 sacks, 0 interceptions, 1 fumble recovered","San Francisco 49ers / 1st / 7th pick / 1994"
"16","RDT","Dana Stubblefield*",24,"1",14,"8.5 sacks, 0 interceptions, 0 fumbles recovered","San Francisco 49ers / 1st / 26th pick / 1993"
"17","RDE","Rickey Jackson",36,"13",14,"3.5 sacks, 0 interceptions, 2 fumbles recovered","New Orleans Saints / 2nd / 51st pick / 1981"
"18","LLB","Lee Woodall",25,"Rook",13,"1.0 sacks, 0 interceptions, 1 fumble recovered","San Francisco 49ers / 6th / 182nd pick / 1994"
"19","MLB","Gary Plummer",34,"8",16,"0.0 sacks, 1 interception, 1 fumble recovered",""
"20","RLB","Ken Norton",28,"6",16,"0.0 sacks, 1 interception, 0 fumbles recovered","Dallas Cowboys / 2nd / 41st pick / 1988"
"21","LCB","Eric Davis",26,"4",16,"0.0 sacks, 1 interception, 2 fumbles recovered","San Francisco 49ers / 2nd / 53rd pick / 1990"
"22","RCB","Deion Sanders*+",27,"5",12,"0.0 sacks, 6 interceptions, 1 fumble recovered","Atlanta Falcons / 1st / 5th pick / 1989"
"23","SS","Tim McDonald*",29,"7",16,"0.0 sacks, 2 interceptions, 1 fumble recovered","St. Louis Cardinals / 2nd / 34th pick / 1987"
"24","FS","Merton Hanks*",26,"3",16,"0.5 sacks, 7 interceptions, 2 fumbles recovered","San Francisco 49ers / 5th / 122nd pick / 1991"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Doug Brien",24,"Rook",0,"15 of 20 field goals & 60 of 62 extra points","San Francisco 49ers / 3rd / 85th pick / 1994"
"27","P","Klaus Wilmsmeyer",27,"2",0,"54 punts for a 41.4 average, 0 blocked","Tampa Bay Buccaneers / 12th / 311th pick / 1992"
"28","PR","Dexter Carter",27,"4",0,"38 punt returns for a 8.4 average and 0 td","San Francisco 49ers / 1st / 25th pick / 1990"
"29","KR","Dexter Carter",27,"4",0,"48 kick returns for a 23.0 average and 1 td","San Francisco 49ers / 1st / 25th pick / 1990"
