"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Rodney Peete",27,4,10,"157 for 252, 1,670 yards, 6 td, 14 int, & 45 rushes for 165 yards and 1 td","Detroit Lions / 6th / 141st pick / 1989"
"3","RB","Barry Sanders*",25,4,11,"243 rushes for 1,115 yards, 3 td, & 36 catches for 205 yards and 0 td","Detroit Lions / 1st / 3rd pick / 1989"
"4","WR","Willie Green",27,2,6,"28 catches for 462 yards, 2 td","Detroit Lions / 8th / 194th pick / 1990"
"5","WR","Herman Moore",24,2,15,"61 catches for 935 yards, 6 td","Detroit Lions / 1st / 10th pick / 1991"
"6","WR","Brett Perriman",28,5,15,"49 catches for 496 yards, 2 td, & 4 rushes for 16 yards and 0 td","New Orleans Saints / 2nd / 52nd pick / 1988"
"7","TE","Rodney Holman",33,11,16,"25 catches for 244 yards, 2 td","Cincinnati Bengals / 3rd / 82nd pick / 1982"
"8","LT","Lomas Brown*",30,8,11,"","Detroit Lions / 1st / 6th pick / 1985"
"9","LG","David Richards",27,5,15,"1 fumble recovered","San Diego Chargers / 4th / 98th pick / 1988"
"10","C","Kevin Glover",30,8,16,"","Detroit Lions / 2nd / 34th pick / 1985"
"11","RG","Bill Fralic",31,8,16,"","Atlanta Falcons / 1st / 2nd pick / 1985"
"12","RT","Dave Lutz",34,10,16,"","Kansas City Chiefs / 2nd / 34th pick / 1983"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","LDE","Marc Spindler",24,3,16,"2.0 sacks, 0 interceptions, 2 fumbles recovered","Detroit Lions / 3rd / 62nd pick / 1990"
"15","NT","Lawrence Pete",27,4,12,"0.0 sacks, 0 interceptions, 2 fumbles recovered","Detroit Lions / 5th / 115th pick / 1989"
"16","RDE","Dan Owens",26,3,11,"3.0 sacks, 1 interception, 2 fumbles recovered","Detroit Lions / 2nd / 35th pick / 1990"
"17","LOLB","George Jamison",31,6,16,"2.0 sacks, 2 interceptions, 0 fumbles recovered","Detroit Lions / 2nd / 47th pick / 1984 Supp"
"18","LILB","Chris Spielman",28,5,16,"0.5 sacks, 2 interceptions, 2 fumbles recovered","Detroit Lions / 2nd / 29th pick / 1988"
"19","RILB","Dennis Gibson",29,6,15,"1.0 sacks, 1 interception, 1 fumble recovered","Detroit Lions / 8th / 203rd pick / 1987"
"20","ROLB","Pat Swilling*",29,7,14,"6.5 sacks, 3 interceptions, 1 fumble recovered","New Orleans Saints / 3rd / 60th pick / 1986"
"21","LCB","Ray Crockett",26,4,16,"1.0 sacks, 2 interceptions, 1 fumble recovered","Detroit Lions / 4th / 86th pick / 1989"
"22","RCB","Kevin Scott",24,2,10,"0.0 sacks, 0 interceptions, 1 fumble recovered","Detroit Lions / 4th / 91st pick / 1991"
"23","SS","William White",27,5,16,"1.5 sacks, 1 interception, 0 fumbles recovered","Detroit Lions / 4th / 85th pick / 1988"
"24","FS","Harry Colon",24,2,11,"1.0 sacks, 2 interceptions, 0 fumbles recovered","New England Patriots / 8th / 196th pick / 1991"
"25","","Special Teams Starters",NA,NA,NA,"",""
"26","K","Jason Hanson",23,1,0,"34 of 43 field goals & 28 of 28 extra points","Detroit Lions / 2nd / 56th pick / 1992"
"27","P","Jim Arnold",32,10,0,"72 punts for a 44.5 average, 0 blocked","Kansas City Chiefs / 5th / 119th pick / 1983"
"28","PR","Mel Gray",32,7,0,"23 punt returns for a 8.6 average and 0 td","New Orleans Saints / 2nd / 42nd pick / 1984 Supp"
"29","KR","Mel Gray",32,7,0,"28 kick returns for a 24.6 average and 1 td","New Orleans Saints / 2nd / 42nd pick / 1984 Supp"
