"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Vince Ferragamo",28,"5",5,"118 for 209, 1,609 yards, 9 td, 9 int, & 4 rushes for 3 yards and 1 td","Los Angeles Rams / 4th / 91st pick / 1977"
"3","RB","Wendell Tyler",27,"5",9,"137 rushes for 564 yards, 9 td, & 38 catches for 375 yards and 4 td","Los Angeles Rams / 3rd / 79th pick / 1977"
"4","FB","Mike Guman",24,"2",9,"69 rushes for 266 yards, 2 td, & 31 catches for 310 yards and 0 td","Los Angeles Rams / 6th / 154th pick / 1980"
"5","WR","Preston Dennard",27,"4",9,"25 catches for 383 yards, 2 td",""
"6","WR","Willie Miller",35,"7",9,"15 catches for 346 yards, 1 td, & 1 rush for 5 yards and 0 td","Houston Oilers / 12th / 302nd pick / 1975"
"7","TE","Mike Barber",29,"6",9,"18 catches for 166 yards, 1 td","Houston Oilers / 2nd / 48th pick / 1976"
"8","LT","Irv Pankey",24,"2",9,"","Los Angeles Rams / 2nd / 50th pick / 1980"
"9","LG","Kent Hill*",25,"3",9,"2 fumbles recovered","Los Angeles Rams / 1st / 26th pick / 1979"
"10","C","Doug Smith",26,"4",9,"2 fumbles recovered",""
"11","RG","Dennis Harrah",29,"7",9,"1 fumble recovered","Los Angeles Rams / 1st / 11th pick / 1975"
"12","RT","Jackie Slater",28,"6",9,"","Los Angeles Rams / 3rd / 86th pick / 1976"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Jack Youngblood",32,"11",9,"4.0 sacks, 0 interceptions, 0 fumbles recovered","Los Angeles Rams / 1st / 20th pick / 1971"
"15","LDT","Mike Fanning",29,"7",8,"5.0 sacks, 0 interceptions, 0 fumbles recovered","Los Angeles Rams / 1st / 9th pick / 1975"
"16","RDT","Cody Jones",31,"8",9,"","Los Angeles Rams / 5th / 115th pick / 1973"
"17","RDE","Reggie Doss",26,"4",9,"4.0 sacks, 0 interceptions, 1 fumble recovered","Los Angeles Rams / 7th / 189th pick / 1978"
"18","LLB","Carl Ekern",28,"6",3,"0.0 sacks, 1 interception, 0 fumbles recovered","Los Angeles Rams / 5th / 128th pick / 1976"
"19","MLB","Jim Youngblood",32,"9",7,"","Los Angeles Rams / 2nd / 42nd pick / 1973"
"20","RLB","George Andrews",27,"3",9,"3.0 sacks, 0 interceptions, 1 fumble recovered","Los Angeles Rams / 1st / 19th pick / 1979"
"21","LCB","Pat Thomas",28,"6",9,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Los Angeles Rams / 2nd / 39th pick / 1976"
"22","RCB","Rod Perry",29,"7",9,"0.0 sacks, 3 interceptions, 2 fumbles recovered","Los Angeles Rams / 4th / 98th pick / 1975"
"23","SS","Johnnie Johnson",26,"2",9,"1.0 sacks, 1 interception, 2 fumbles recovered","Los Angeles Rams / 1st / 17th pick / 1980"
"24","FS","Nolan Cromwell*+",27,"5",9,"0.0 sacks, 3 interceptions, 1 fumble recovered","Los Angeles Rams / 2nd / 31st pick / 1977"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Mike Lansford",24,"Rook",0,"9 of 15 field goals & 23 of 24 extra points","New York Giants / 12th / 312th pick / 1980"
"27","P","John Misko",28,"Rook",0,"45 punts for a 43.6 average, 1 blocked",""
"28","PR","LeRoy Irvin",25,"2",0,"22 punt returns for a 11.0 average and 1 td","Los Angeles Rams / 3rd / 70th pick / 1980"
"29","KR","Barry Redden",22,"Rook",0,"22 kick returns for a 22.8 average and 0 td","Los Angeles Rams / 1st / 14th pick / 1982"
