"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Mark Brunell",32,"8",15,"245 for 416, 2,788 yards, 17 td, 7 int, & 43 rushes for 207 yards and 0 td","Green Bay Packers / 5th / 118th pick / 1993"
"3","RB","Fred Taylor",26,"4",16,"287 rushes for 1,314 yards, 8 td, & 49 catches for 408 yards and 0 td","Jacksonville Jaguars / 1st / 9th pick / 1998"
"4","WR","Bobby Shaw",27,"3",10,"44 catches for 525 yards, 1 td","Seattle Seahawks / 6th / 169th pick / 1998"
"5","WR","Jimmy Smith",33,"10",16,"80 catches for 1,027 yards, 7 td, & 1 rush for 2 yards and 0 td","Dallas Cowboys / 2nd / 36th pick / 1992"
"6","TE","Kyle Brady",30,"7",16,"43 catches for 461 yards, 4 td","New York Jets / 1st / 9th pick / 1995"
"7","TE","Pete Mitchell",31,"7",11,"25 catches for 246 yards, 2 td","Miami Dolphins / 4th / 122nd pick / 1995"
"8","LT","Mike Pearson",22,"Rook",11,"","Jacksonville Jaguars / 2nd / 40th pick / 2002"
"9","LG","Brad Meester",25,"2",16,"1 fumble recovered","Jacksonville Jaguars / 2nd / 60th pick / 2000"
"10","C","John Wade",27,"4",16,"","Jacksonville Jaguars / 5th / 148th pick / 1998"
"11","RG","Chris Naeole",28,"5",16,"","New Orleans Saints / 1st / 10th pick / 1997"
"12","RT","Todd Fordham",29,"5",9,"",""
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Marco Coleman",33,"10",16,"","Miami Dolphins / 1st / 12th pick / 1992"
"15","LDT","Marcus Stroud",24,"1",16,"6.5 sacks, 0 interceptions, 1 fumble recovered","Jacksonville Jaguars / 1st / 13th pick / 2001"
"16","MLB","Wali Rainer",25,"3",14,"1.0 sacks, 0 interceptions, 1 fumble recovered","Cleveland Browns / 4th / 124th pick / 1999"
"17","LB","Danny Clark",25,"2",16,"","Jacksonville Jaguars / 7th / 245th pick / 2000"
"18","LB","T.J. Slaughter",25,"2",11,"","Jacksonville Jaguars / 3rd / 92nd pick / 2000"
"19","LCB","Fernando Bryant",25,"3",16,"0.0 sacks, 1 interception, 2 fumbles recovered","Jacksonville Jaguars / 1st / 26th pick / 1999"
"20","RCB","Jason Craft",26,"3",16,"0.0 sacks, 3 interceptions, 1 fumble recovered","Jacksonville Jaguars / 5th / 160th pick / 1999"
"21","SS","Donovin Darius",27,"4",14,"1.0 sacks, 1 interception, 0 fumbles recovered","Jacksonville Jaguars / 1st / 25th pick / 1998"
"22","FS","Marlon McCree",25,"1",16,"1.0 sacks, 6 interceptions, 0 fumbles recovered","Jacksonville Jaguars / 7th / 233rd pick / 2001"
