"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Matt Schaub*",31,"8",16,"350 for 544, 4,008 yards, 22 td, 12 int, & 21 rushes for -9 yards and 0 td","Atlanta Falcons / 3rd / 90th pick / 2004"
"3","RB","Arian Foster*",26,"3",16,"351 rushes for 1,424 yards, 15 td, & 40 catches for 217 yards and 2 td",""
"4","FB","James Casey",28,"3",9,"1 rush for 6 yards, 0 td, & 34 catches for 330 yards and 3 td","Houston Texans / 5th / 152nd pick / 2009"
"5","WR","Andre Johnson*",31,"9",16,"112 catches for 1,598 yards, 4 td","Houston Texans / 1st / 3rd pick / 2003"
"6","WR","Kevin Walter",31,"9",14,"41 catches for 518 yards, 2 td","New York Giants / 7th / 255th pick / 2003"
"7","TE","Owen Daniels*",30,"6",14,"62 catches for 716 yards, 6 td","Houston Texans / 4th / 98th pick / 2006"
"8","LT","Duane Brown*+",27,"4",16,"","Houston Texans / 1st / 26th pick / 2008"
"9","LG","Wade Smith*",31,"9",16,"","Miami Dolphins / 3rd / 78th pick / 2003"
"10","C","Chris Myers*",31,"7",16,"1 fumble recovered","Denver Broncos / 6th / 200th pick / 2005"
"11","RG","Ben Jones",23,"Rook",10,"","Houston Texans / 4th / 99th pick / 2012"
"12","RT","Derek Newton",25,"1",14,"","Houston Texans / 7th / 214th pick / 2011"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Antonio Smith",31,"8",16,"","Arizona Cardinals / 5th / 135th pick / 2004"
"15","DE","J.J. Watt*+",23,"1",16,"","Houston Texans / 1st / 11th pick / 2011"
"16","NT","Shaun Cody",29,"7",12,"","Detroit Lions / 2nd / 37th pick / 2005"
"17","MLB","Bradie James",31,"9",15,"0.5 sacks, 0 interceptions, 2 fumbles recovered","Dallas Cowboys / 4th / 103rd pick / 2003"
"18","LB","Connor Barwin",26,"3",16,"","Houston Texans / 2nd / 46th pick / 2009"
"19","LB","Brooks Reed",25,"1",12,"","Houston Texans / 2nd / 42nd pick / 2011"
"20","LCB","Kareem Jackson",24,"2",15,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Houston Texans / 1st / 20th pick / 2010"
"21","RCB","Johnathan Joseph*",28,"6",14,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Cincinnati Bengals / 1st / 24th pick / 2006"
"22","SS","Danieal Manning",30,"6",16,"1.0 sacks, 2 interceptions, 1 fumble recovered","Chicago Bears / 2nd / 42nd pick / 2006"
"23","FS","Glover Quin",26,"3",16,"1.0 sacks, 2 interceptions, 0 fumbles recovered","Houston Texans / 4th / 112th pick / 2009"
