"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Jim Zorn",23,"Rook",14,"208 for 439, 2,571 yards, 12 td, 27 int, & 52 rushes for 246 yards and 4 td",""
"3","RB","Sherman Smith",22,"Rook",9,"119 rushes for 537 yards, 4 td, & 36 catches for 384 yards and 1 td","Seattle Seahawks / 2nd / 58th pick / 1976"
"4","FB","Don Testerman",24,"Rook",8,"67 rushes for 246 yards, 1 td, & 25 catches for 232 yards and 1 td","Miami Dolphins / 10th / 282nd pick / 1976"
"5","WR","Steve Largent",22,"Rook",13,"54 catches for 705 yards, 4 td, & 4 rushes for -14 yards and 0 td","Houston Oilers / 4th / 117th pick / 1976"
"6","WR","Sam McCullum",24,"2",13,"32 catches for 506 yards, 4 td","Minnesota Vikings / 9th / 232nd pick / 1974"
"7","TE","Ron Howard",25,"2",13,"37 catches for 422 yards, 0 td, & 1 rush for 2 yards and 0 td",""
"8","LT","Nick Bebout",25,"3",14,"1 fumble recovered","Atlanta Falcons / 6th / 142nd pick / 1973"
"9","LG","Bob Penchion",27,"4",13,"","Buffalo Bills / 5th / 108th pick / 1972"
"10","C","Fred Hoaglin",32,"10",7,"1 fumble recovered","Cleveland Browns / 6th / 93rd pick / 1966"
"11","RG","John Demarie",31,"9",8,"","Cleveland Browns / 6th / 152nd pick / 1967"
"12","RT","Norm Evans",34,"11",10,"","Houston Oilers / 14th / 106th pick / 1965"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Dave Tipton",27,"5",12,"0 interceptions, 1 fumble recovered","New York Giants / 4th / 96th pick / 1971"
"15","LDT","Steve Niehaus",22,"Rook",14,"0 interceptions, 1 fumble recovered","Seattle Seahawks / 1st / 2nd pick / 1976"
"16","RDT","Richard Harris",28,"5",10,"","Philadelphia Eagles / 1st / 5th pick / 1971"
"17","RDE","Bob Lurtsema",34,"9",13,"",""
"18","LLB","Ken Geddes",30,"5",9,"0 interceptions, 1 fumble recovered","Detroit Lions / 7th / 175th pick / 1970"
"19","MLB","Ed Bradley",26,"4",14,"1 interception, 1 fumble recovered","Pittsburgh Steelers / 4th / 88th pick / 1972"
"20","RLB","Mike Curtis",33,"11",14,"2 interceptions, 1 fumble recovered","Baltimore Colts / 1st / 14th pick / 1965, Kansas City Chiefs / 3rd / 21st pick / 1965"
"21","LCB","Eddie McMillan",25,"3",14,"1 interception, 0 fumbles recovered","Los Angeles Rams / 4th / 95th pick / 1973"
"22","RCB","Rolly Woolsey",23,"1",11,"4 interceptions, 1 fumble recovered","Dallas Cowboys / 6th / 148th pick / 1975"
"23","SS","Al Matthews",29,"6",14,"3 interceptions, 0 fumbles recovered","Green Bay Packers / 2nd / 41st pick / 1970"
"24","FS","Dave Brown",23,"1",14,"4 interceptions, 0 fumbles recovered","Pittsburgh Steelers / 1st / 26th pick / 1975"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","John Leypoldt",30,"5",0,"8 of 12 field goals & 19 of 22 extra points",""
"27","P","Rick Engles",22,"Rook",0,"80 punts for a 38.3 average, 2 blocked","Seattle Seahawks / 3rd / 89th pick / 1976"
"28","PR","Lyle Blackwood",25,"3",0,"19 punt returns for a 6.9 average and 0 td","Denver Broncos / 9th / 217th pick / 1973"
"29","KR","Oliver Ross",27,"3",0,"30 kick returns for a 21.8 average and 0 td","Denver Broncos / 16th / 398th pick / 1973"
