"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Brett Favre*",39,"17",16,"343 for 522, 3,472 yards, 22 td, 22 int, & 21 rushes for 43 yards and 1 td","Atlanta Falcons / 2nd / 33rd pick / 1991"
"3","RB","Thomas Jones*",30,"8",14,"290 rushes for 1,312 yards, 13 td, & 36 catches for 207 yards and 2 td","Arizona Cardinals / 1st / 7th pick / 2000"
"4","WR","Laveranues Coles",31,"8",16,"70 catches for 850 yards, 7 td, & 2 rushes for 9 yards and 0 td","New York Jets / 3rd / 78th pick / 2000"
"5","WR","Jerricho Cotchery",26,"4",16,"71 catches for 858 yards, 5 td, & 2 rushes for 8 yards and 0 td","New York Jets / 4th / 108th pick / 2004"
"6","TE","Chris Baker",29,"6",13,"21 catches for 194 yards, 0 td","New York Jets / 3rd / 88th pick / 2002"
"7","LT","D'Brickashaw Ferguson",25,"2",16,"","New York Jets / 1st / 4th pick / 2006"
"8","LG","Alan Faneca*",32,"10",16,"1 fumble recovered","Pittsburgh Steelers / 1st / 26th pick / 1998"
"9","C","Nick Mangold*",24,"2",16,"","New York Jets / 1st / 29th pick / 2006"
"10","RG","Brandon Moore",28,"5",16,"2 fumbles recovered",""
"11","RT","Damien Woody",31,"9",16,"1 fumble recovered","New England Patriots / 1st / 17th pick / 1999"
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Kenyon Coleman",29,"6",15,"","Oakland Raiders / 5th / 147th pick / 2002"
"14","DE","Shaun Ellis",31,"8",16,"","New York Jets / 1st / 12th pick / 2000"
"15","NT","Kris Jenkins*",29,"7",16,"3.5 sacks, 0 interceptions, 0 fumbles recovered","Carolina Panthers / 2nd / 44th pick / 2001"
"16","LB","Eric Barton",31,"9",16,"","Oakland Raiders / 5th / 146th pick / 1999"
"17","LB","David Harris",24,"1",11,"","New York Jets / 2nd / 47th pick / 2007"
"18","LB","Calvin Pace",28,"5",16,"","Arizona Cardinals / 1st / 18th pick / 2003"
"19","LB","Bryan Thomas",29,"6",15,"","New York Jets / 1st / 22nd pick / 2002"
"20","LCB","Darrelle Revis*",23,"1",16,"1.0 sacks, 5 interceptions, 2 fumbles recovered","New York Jets / 1st / 14th pick / 2007"
"21","RCB","Dwight Lowery",22,"Rook",10,"0.0 sacks, 1 interception, 0 fumbles recovered","New York Jets / 4th / 113th pick / 2008"
"22","FS","Kerry Rhodes",26,"3",16,"1.0 sacks, 2 interceptions, 2 fumbles recovered","New York Jets / 4th / 123rd pick / 2005"
