"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Peyton Manning*+",37,15,16,"450 for 659, 5,477 yards, 55 td, 10 int, & 32 rushes for -31 yards and 1 td","Indianapolis Colts / 1st / 1st pick / 1998"
"3","RB","Knowshon Moreno",26,4,15,"241 rushes for 1,038 yards, 10 td, & 60 catches for 548 yards and 3 td","Denver Broncos / 1st / 12th pick / 2009"
"4","WR","Eric Decker",26,3,16,"87 catches for 1,288 yards, 11 td","Denver Broncos / 3rd / 87th pick / 2010"
"5","WR","Demaryius Thomas*",26,3,16,"92 catches for 1,430 yards, 14 td","Denver Broncos / 1st / 22nd pick / 2010"
"6","WR","Wes Welker",32,9,13,"73 catches for 778 yards, 10 td",""
"7","TE","Julius Thomas*",25,2,14,"65 catches for 788 yards, 12 td","Denver Broncos / 4th / 129th pick / 2011"
"8","LT","Chris Clark",28,3,14,"",""
"9","LG","Zane Beadles",27,3,16,"1 fumble recovered","Denver Broncos / 2nd / 45th pick / 2010"
"10","C","Manuel Ramirez",30,6,16,"","Detroit Lions / 4th / 117th pick / 2007"
"11","RG","Louis Vasquez*+",26,4,16,"","San Diego Chargers / 3rd / 78th pick / 2009"
"12","RT","Orlando Franklin",26,2,15,"","Denver Broncos / 2nd / 46th pick / 2011"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","DE","Shaun Phillips",32,9,12,"","San Diego Chargers / 4th / 98th pick / 2004"
"15","DE","Derek Wolfe",23,1,11,"","Denver Broncos / 2nd / 36th pick / 2012"
"16","DT","Kevin Vickerson",30,6,11,"","Miami Dolphins / 7th / 216th pick / 2005"
"17","NT","Terrance Knighton",27,4,16,"3.0 sacks, 1 interception, 1 fumble recovered","Jacksonville Jaguars / 3rd / 72nd pick / 2009"
"18","MLB","Wesley Woodyard",27,5,10,"1.5 sacks, 1 interception, 0 fumbles recovered",""
"19","LB","Von Miller",24,2,9,"","Denver Broncos / 1st / 2nd pick / 2011"
"20","LB","Danny Trevathan",23,1,16,"","Denver Broncos / 6th / 188th pick / 2012"
"21","LCB","Chris Harris",24,2,15,"0.0 sacks, 3 interceptions, 0 fumbles recovered",""
"22","RCB","Dominique Rodgers-Cromartie",27,5,13,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Arizona Cardinals / 1st / 16th pick / 2008"
"23","SS","Duke Ihenacho",24,1,14,"0.0 sacks, 0 interceptions, 2 fumbles recovered",""
"24","FS","Rahim Moore",23,2,10,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Denver Broncos / 2nd / 45th pick / 2011"
