"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Matt Hasselbeck",40,"16",8,"156 for 256, 1,690 yards, 9 td, 5 int, & 16 rushes for 15 yards and 0 td","Green Bay Packers / 6th / 187th pick / 1998"
"3","RB","Frank Gore",32,"10",16,"260 rushes for 967 yards, 6 td, & 34 catches for 267 yards and 1 td","San Francisco 49ers / 3rd / 65th pick / 2005"
"4","WR","T.Y. Hilton*",26,"3",15,"69 catches for 1,124 yards, 5 td","Indianapolis Colts / 3rd / 92nd pick / 2012"
"5","WR","Andre Johnson",34,"12",14,"41 catches for 503 yards, 4 td","Houston Texans / 1st / 3rd pick / 2003"
"6","WR","Donte Moncrief",22,"1",10,"64 catches for 733 yards, 6 td","Indianapolis Colts / 3rd / 90th pick / 2014"
"7","TE","Dwayne Allen",25,"3",12,"16 catches for 109 yards, 1 td, & 1 rush for 1 yards and 0 td","Indianapolis Colts / 3rd / 64th pick / 2012"
"8","TE","Coby Fleener",27,"3",11,"54 catches for 491 yards, 3 td","Indianapolis Colts / 2nd / 34th pick / 2012"
"9","LT","Anthony Castonzo",27,"4",13,"","Indianapolis Colts / 1st / 22nd pick / 2011"
"10","LG","Jack Mewhort",24,"1",16,"","Indianapolis Colts / 2nd / 59th pick / 2014"
"11","C","Jonotthan Harrison",24,"1",9,"",""
"12","RG","Hugh Thornton",24,"2",12,"2 fumbles recovered","Indianapolis Colts / 3rd / 86th pick / 2013"
"13","RT","Joe Reitz",30,"4",14,"",""
"14","","Defensive Starters",NA,"",NA,"",""
"15","DE","Kendall Langford",29,"7",16,"","Miami Dolphins / 3rd / 66th pick / 2008"
"16","DT","Henry Anderson",24,"Rook",9,"","Indianapolis Colts / 3rd / 93rd pick / 2015"
"17","NT","David Parry",23,"Rook",16,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Indianapolis Colts / 5th / 151st pick / 2015"
"18","MLB","D'Qwell Jackson",32,"9",16,"3.0 sacks, 1 interception, 0 fumbles recovered","Cleveland Browns / 2nd / 34th pick / 2006"
"19","LB","Jerrell Freeman",29,"3",13,"",""
"20","LB","Erik Walden",30,"7",15,"","Dallas Cowboys / 6th / 167th pick / 2008"
"21","LCB","Greg Toler",30,"6",10,"","Arizona Cardinals / 4th / 131st pick / 2009"
"22","RCB","Vontae Davis*",27,"6",16,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Miami Dolphins / 1st / 25th pick / 2009"
"23","SS","Mike Adams*",34,"11",13,"1.0 sacks, 5 interceptions, 1 fumble recovered",""
"24","FS","Dwight Lowery",29,"7",16,"1.0 sacks, 4 interceptions, 0 fumbles recovered","New York Jets / 4th / 113th pick / 2008"
