"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Richard Todd",26,"3",15,"171 for 334, 2,660 yards, 16 td, 22 int, & 36 rushes for 93 yards and 5 td","New York Jets / 1st / 6th pick / 1976"
"3","RB","Scott Dierking",24,"2",14,"186 rushes for 767 yards, 3 td, & 10 catches for 121 yards and 0 td","New York Jets / 4th / 90th pick / 1977"
"4","FB","Clark Gaines",25,"3",9,"186 rushes for 905 yards, 0 td, & 29 catches for 219 yards and 0 td",""
"5","WR","Derrick Gaffney",24,"1",16,"32 catches for 534 yards, 1 td","New York Jets / 8th / 197th pick / 1978"
"6","WR","Wesley Walker",24,"2",9,"23 catches for 569 yards, 5 td","New York Jets / 2nd / 33rd pick / 1977"
"7","TE","Jerome Barkum",29,"7",13,"27 catches for 401 yards, 4 td","New York Jets / 1st / 9th pick / 1972"
"8","LT","Chris Ward",24,"1",16,"","New York Jets / 1st / 4th pick / 1978"
"9","LG","Randy Rasmussen",34,"12",16,"","New York Jets / 12th / 302nd pick / 1967"
"10","C","Joe Fields",26,"4",15,"","New York Jets / 14th / 349th pick / 1975"
"11","RG","Dan Alexander",24,"2",16,"","New York Jets / 8th / 200th pick / 1977"
"12","RT","Marvin Powell*+",24,"2",16,"","New York Jets / 1st / 4th pick / 1977"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Lawrence Pillers",27,"3",15,"0 interceptions, 1 fumble recovered","New York Jets / 11th / 296th pick / 1976"
"15","LDT","Abdul Salaam",26,"3",12,"","New York Jets / 7th / 188th pick / 1976"
"16","RDT","Joe Klecko",26,"2",16,"","New York Jets / 6th / 144th pick / 1977"
"17","RDE","Marty Lyons",22,"Rook",16,"0 interceptions, 3 fumbles recovered","New York Jets / 1st / 14th pick / 1979"
"18","LLB","Greg Buttle",25,"3",16,"2 interceptions, 0 fumbles recovered","New York Jets / 3rd / 67th pick / 1976"
"19","MLB","Stan Blinka",22,"Rook",16,"2 interceptions, 2 fumbles recovered","New York Jets / 5th / 125th pick / 1979"
"20","RLB","Mike McKibben",23,"Rook",10,"1 interception, 0 fumbles recovered",""
"21","LCB","Bobby Jackson",23,"1",16,"4 interceptions, 0 fumbles recovered","New York Jets / 6th / 140th pick / 1978"
"22","RCB","Johnny Lynn",23,"Rook",14,"2 interceptions, 2 fumbles recovered","New York Jets / 4th / 98th pick / 1979"
"23","SS","Shafer Suggs",26,"3",15,"3 interceptions, 1 fumble recovered","New York Jets / 2nd / 33rd pick / 1976"
"24","FS","Burgess Owens",28,"6",16,"6 interceptions, 4 fumbles recovered","New York Jets / 1st / 13th pick / 1973"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Pat Leahy",28,"5",0,"8 of 13 field goals & 12 of 15 extra points",""
"27","P","Chuck Ramsey",27,"2",0,"73 punts for a 40.8 average, 0 blocked","New England Patriots / 6th / 141st pick / 1974"
"28","PR","Bruce Harper",24,"2",0,"33 punt returns for a 8.8 average and 0 td",""
"29","KR","Bruce Harper",24,"2",0,"55 kick returns for a 21.1 average and 0 td",""
