"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Brett Favre",29,"7",16,"347 for 551, 4,212 yards, 31 td, 23 int, & 40 rushes for 133 yards and 1 td","Atlanta Falcons / 2nd / 33rd pick / 1991"
"3","RB","Travis Jervey",26,"3",5,"83 rushes for 325 yards, 1 td, & 9 catches for 33 yards and 0 td","Green Bay Packers / 5th / 170th pick / 1995"
"4","FB","William Henderson",27,"3",10,"23 rushes for 70 yards, 2 td, & 37 catches for 241 yards and 1 td","Green Bay Packers / 3rd / 66th pick / 1995"
"5","WR","Robert Brooks",28,"6",12,"31 catches for 420 yards, 3 td, & 1 rush for 2 yards and 0 td","Green Bay Packers / 3rd / 62nd pick / 1992"
"6","WR","Antonio Freeman*+",26,"3",15,"84 catches for 1,424 yards, 14 td, & 3 rushes for 5 yards and 0 td","Green Bay Packers / 3rd / 90th pick / 1995"
"7","TE","Mark Chmura*",29,"5",14,"47 catches for 554 yards, 4 td","Green Bay Packers / 6th / 157th pick / 1992"
"8","LT","Ross Verba",25,"1",16,"","Green Bay Packers / 1st / 30th pick / 1997"
"9","LG","Marco Rivera",26,"1",15,"","Green Bay Packers / 6th / 208th pick / 1996"
"10","C","Frank Winters",34,"11",13,"","Cleveland Browns / 10th / 276th pick / 1987"
"11","RG","Adam Timmerman",27,"3",16,"","Green Bay Packers / 7th / 230th pick / 1995"
"12","RT","Earl Dotson",28,"5",16,"","Green Bay Packers / 3rd / 81st pick / 1993"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Reggie White*+",37,"13",16,"16.0 sacks, 0 interceptions, 0 fumbles recovered","Philadelphia Eagles / 1st / 4th pick / 1984 Supp"
"15","LDT","Gilbert Brown",27,"5",16,"","Minnesota Vikings / 3rd / 79th pick / 1993"
"16","RDT","Santana Dotson",29,"6",16,"3.0 sacks, 0 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 5th / 132nd pick / 1992"
"17","RDE","Vonnie Holliday",23,"Rook",12,"8.0 sacks, 0 interceptions, 2 fumbles recovered","Green Bay Packers / 1st / 19th pick / 1998"
"18","LLB","George Koonce",30,"6",14,"1.0 sacks, 0 interceptions, 1 fumble recovered",""
"19","MLB","Bernardo Harris",27,"3",16,"2.0 sacks, 0 interceptions, 0 fumbles recovered",""
"20","RLB","Brian Williams",26,"3",15,"2.0 sacks, 0 interceptions, 0 fumbles recovered","Green Bay Packers / 3rd / 73rd pick / 1995"
"21","LCB","Craig Newsome",27,"3",13,"0.0 sacks, 1 interception, 0 fumbles recovered","Green Bay Packers / 1st / 32nd pick / 1995"
"22","RCB","Tyrone Williams",25,"2",16,"0.0 sacks, 5 interceptions, 0 fumbles recovered","Green Bay Packers / 3rd / 93rd pick / 1996"
"23","SS","LeRoy Butler*+",30,"8",16,"4.0 sacks, 3 interceptions, 2 fumbles recovered","Green Bay Packers / 2nd / 48th pick / 1990"
"24","FS","Darren Sharper",23,"1",16,"","Green Bay Packers / 2nd / 60th pick / 1997"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Ryan Longwell",24,"1",0,"29 of 33 field goals & 41 of 43 extra points",""
"27","P","Sean Landeta",36,"13",0,"65 punts for a 42.9 average, 0 blocked",""
"28","PR","Roell Preston*",26,"3",0,"44 punt returns for a 9.0 average and 1 td","Atlanta Falcons / 5th / 145th pick / 1995"
"29","KR","Roell Preston*",26,"3",0,"57 kick returns for a 26.3 average and 2 td","Atlanta Falcons / 5th / 145th pick / 1995"
