"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Jim Harbaugh",28,4,16,"275 for 478, 3,121 yards, 15 td, 16 int, & 70 rushes for 338 yards and 2 td","Chicago Bears / 1st / 26th pick / 1987"
"3","RB","Neal Anderson*",27,5,12,"210 rushes for 747 yards, 6 td, & 47 catches for 368 yards and 3 td","Chicago Bears / 1st / 27th pick / 1986"
"4","FB","Brad Muster",26,3,11,"90 rushes for 412 yards, 6 td, & 35 catches for 287 yards and 1 td","Chicago Bears / 1st / 23rd pick / 1988"
"5","WR","Wendell Davis",25,3,16,"61 catches for 945 yards, 6 td","Chicago Bears / 1st / 27th pick / 1988"
"6","WR","Tom Waddle",24,2,13,"55 catches for 599 yards, 3 td",""
"7","TE","James Thornton",26,3,13,"17 catches for 278 yards, 1 td","Chicago Bears / 4th / 105th pick / 1988"
"8","LT","John Wojciechowski",28,4,9,"1 fumble recovered",""
"9","LG","Mark Bortz",30,8,9,"","Chicago Bears / 8th / 219th pick / 1983"
"10","C","Jay Hilgenberg*",32,10,16,"",""
"11","RG","Tom Thayer",30,6,16,"1 fumble recovered","Chicago Bears / 4th / 91st pick / 1983"
"12","RT","Keith Van Horne",34,10,16,"1 fumble recovered","Chicago Bears / 1st / 11th pick / 1981"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","LDE","Trace Armstrong",26,2,12,"1.5 sacks, 0 interceptions, 0 fumbles recovered","Chicago Bears / 1st / 12th pick / 1989"
"15","LDT","Steve McMichael",34,11,16,"9.0 sacks, 0 interceptions, 2 fumbles recovered","New England Patriots / 3rd / 73rd pick / 1980"
"16","RDT","William Perry",29,6,16,"5.5 sacks, 0 interceptions, 0 fumbles recovered","Chicago Bears / 1st / 22nd pick / 1985"
"17","RDE","Richard Dent",31,8,16,"10.5 sacks, 1 interception, 1 fumble recovered","Chicago Bears / 8th / 203rd pick / 1983"
"18","LLB","Jim Morrissey",29,6,11,"0.0 sacks, 1 interception, 0 fumbles recovered","Chicago Bears / 11th / 302nd pick / 1985"
"19","MLB","Mike Singletary*+",33,10,16,"","Chicago Bears / 2nd / 38th pick / 1981"
"20","RLB","John Roper",26,2,16,"8.0 sacks, 0 interceptions, 0 fumbles recovered","Chicago Bears / 2nd / 36th pick / 1989"
"21","LCB","Donnell Woolford",25,2,15,"1.0 sacks, 2 interceptions, 1 fumble recovered","Chicago Bears / 1st / 11th pick / 1989"
"22","RCB","Lemuel Stinson",25,3,16,"0.0 sacks, 4 interceptions, 2 fumbles recovered","Chicago Bears / 6th / 161st pick / 1988"
"23","SS","Shaun Gayle*",29,7,9,"0.0 sacks, 1 interception, 0 fumbles recovered","Chicago Bears / 10th / 271st pick / 1984"
"24","FS","Mark Carrier*",23,1,16,"0.0 sacks, 2 interceptions, 1 fumble recovered","Chicago Bears / 1st / 6th pick / 1990"
"25","","Special Teams Starters",NA,NA,NA,"",""
"26","K","Kevin Butler",29,6,0,"19 of 29 field goals & 32 of 34 extra points","Chicago Bears / 4th / 105th pick / 1985"
"27","P","Maury Buford",31,9,0,"69 punts for a 40.8 average, 1 blocked","San Diego Chargers / 8th / 215th pick / 1982"
"28","PR","Johnny Bailey",24,1,0,"36 punt returns for a 7.8 average and 0 td","Chicago Bears / 9th / 228th pick / 1990"
"29","KR","Johnny Bailey",24,1,0,"16 kick returns for a 19.4 average and 0 td","Chicago Bears / 9th / 228th pick / 1990"
