"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Joe Montana*",27,"4",16,"332 for 515, 3,910 yards, 26 td, 12 int, & 61 rushes for 284 yards and 2 td","San Francisco 49ers / 3rd / 82nd pick / 1979"
"3","RB","Wendell Tyler",28,"6",14,"176 rushes for 856 yards, 4 td, & 34 catches for 285 yards and 2 td","Los Angeles Rams / 3rd / 79th pick / 1977"
"4","FB","Roger Craig",23,"Rook",13,"176 rushes for 725 yards, 8 td, & 48 catches for 427 yards and 4 td","San Francisco 49ers / 2nd / 49th pick / 1983"
"5","WR","Dwight Clark",26,"4",13,"70 catches for 840 yards, 8 td, & 3 rushes for 18 yards and 0 td","San Francisco 49ers / 10th / 249th pick / 1979"
"6","WR","Freddie Solomon",30,"8",11,"31 catches for 662 yards, 4 td, & 1 rush for 3 yards and 0 td","Miami Dolphins / 2nd / 36th pick / 1975"
"7","TE","Russ Francis",30,"8",16,"33 catches for 357 yards, 4 td","New England Patriots / 1st / 16th pick / 1975"
"8","LT","Bubba Paris",23,"Rook",16,"","San Francisco 49ers / 2nd / 29th pick / 1982"
"9","LG","John Ayers",30,"6",16,"","San Francisco 49ers / 8th / 223rd pick / 1976"
"10","C","Fred Quillan",27,"5",14,"1 fumble recovered","San Francisco 49ers / 7th / 175th pick / 1978"
"11","RG","Randy Cross",29,"7",16,"","San Francisco 49ers / 2nd / 42nd pick / 1976"
"12","RT","Keith Fahnhorst",31,"9",16,"1 fumble recovered","San Francisco 49ers / 2nd / 35th pick / 1974"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Lawrence Pillers",31,"7",13,"4.0 sacks, 1 interception, 0 fumbles recovered","New York Jets / 11th / 296th pick / 1976"
"15","NT","Pete Kugler",24,"2",16,"3.0 sacks, 0 interceptions, 0 fumbles recovered","San Francisco 49ers / 6th / 147th pick / 1981"
"16","RDE","Dwaine Board",27,"4",13,"13.0 sacks, 0 interceptions, 5 fumbles recovered","Pittsburgh Steelers / 5th / 137th pick / 1979"
"17","LOLB","Willie Harper",33,"10",16,"3.0 sacks, 1 interception, 0 fumbles recovered","San Francisco 49ers / 2nd / 41st pick / 1973"
"18","LILB","Riki Ellison",23,"Rook",15,"","San Francisco 49ers / 5th / 117th pick / 1983"
"19","RILB","Jack Reynolds",36,"13",13,"1.0 sacks, 0 interceptions, 2 fumbles recovered","Los Angeles Rams / 1st / 22nd pick / 1970"
"20","ROLB","Keena Turner",25,"3",14,"3.5 sacks, 0 interceptions, 1 fumble recovered","San Francisco 49ers / 2nd / 39th pick / 1980"
"21","LCB","Ronnie Lott*",24,"2",14,"1.0 sacks, 4 interceptions, 1 fumble recovered","San Francisco 49ers / 1st / 8th pick / 1981"
"22","RCB","Eric Wright",24,"2",15,"0.0 sacks, 7 interceptions, 1 fumble recovered","San Francisco 49ers / 2nd / 40th pick / 1981"
"23","SS","Carlton Williamson",25,"2",8,"0.0 sacks, 4 interceptions, 0 fumbles recovered","San Francisco 49ers / 3rd / 65th pick / 1981"
"24","FS","Dwight Hicks*",27,"4",15,"0.0 sacks, 2 interceptions, 2 fumbles recovered","Detroit Lions / 6th / 150th pick / 1978"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Ray Wersching",33,"10",0,"25 of 30 field goals & 51 of 51 extra points",""
"27","P","Tom Orosz",24,"2",0,"65 punts for a 39.3 average, 1 blocked",""
"28","PR","Dana McLemore",23,"1",0,"31 punt returns for a 10.7 average and 1 td","San Francisco 49ers / 10th / 269th pick / 1982"
"29","KR","Dana McLemore",23,"1",0,"30 kick returns for a 19.2 average and 0 td","San Francisco 49ers / 10th / 269th pick / 1982"
