"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Joe Flacco",28,"5",16,"362 for 614, 3,912 yards, 19 td, 22 int, & 27 rushes for 131 yards and 1 td","Baltimore Ravens / 1st / 18th pick / 2008"
"3","RB","Ray Rice",26,"5",15,"214 rushes for 660 yards, 4 td, & 58 catches for 321 yards and 0 td","Baltimore Ravens / 2nd / 55th pick / 2008"
"4","WR","Marlon Brown",22,"Rook",12,"49 catches for 524 yards, 7 td, & 1 rush for -2 yards and 0 td",""
"5","WR","Jacoby Jones",29,"6",9,"37 catches for 455 yards, 2 td, & 2 rushes for 0 yards and 0 td","Houston Texans / 3rd / 73rd pick / 2007"
"6","WR","Torrey Smith",24,"2",16,"65 catches for 1,128 yards, 4 td","Baltimore Ravens / 2nd / 58th pick / 2011"
"7","TE","Ed Dickson",26,"3",14,"25 catches for 273 yards, 1 td","Baltimore Ravens / 3rd / 70th pick / 2010"
"8","LT","Eugene Monroe",26,"4",11,"","Jacksonville Jaguars / 1st / 8th pick / 2009"
"9","LG","A.Q. Shipley",27,"4",9,"","Pittsburgh Steelers / 7th / 226th pick / 2009"
"10","C","Gino Gradkowski",25,"1",16,"1 fumble recovered","Baltimore Ravens / 4th / 98th pick / 2012"
"11","RG","Marshal Yanda*",29,"6",16,"2 fumbles recovered","Baltimore Ravens / 3rd / 86th pick / 2007"
"12","RT","Michael Oher",27,"4",16,"","Baltimore Ravens / 1st / 23rd pick / 2009"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Chris Canty",31,"8",13,"","Dallas Cowboys / 4th / 132nd pick / 2005"
"15","DT","Arthur Jones",27,"3",13,"","Baltimore Ravens / 5th / 157th pick / 2010"
"16","NT","Haloti Ngata*",29,"7",15,"1.5 sacks, 0 interceptions, 0 fumbles recovered","Baltimore Ravens / 1st / 12th pick / 2006"
"17","MLB","Daryl Smith",31,"9",16,"5.0 sacks, 3 interceptions, 0 fumbles recovered","Jacksonville Jaguars / 2nd / 39th pick / 2004"
"18","LB","Terrell Suggs*",31,"10",16,"","Baltimore Ravens / 1st / 10th pick / 2003"
"19","LB","Courtney Upshaw",24,"1",13,"","Baltimore Ravens / 2nd / 35th pick / 2012"
"20","LCB","Lardarius Webb",28,"4",16,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Baltimore Ravens / 3rd / 88th pick / 2009"
"21","RCB","Jimmy Smith",25,"2",16,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Baltimore Ravens / 1st / 27th pick / 2011"
"22","SS","James Ihedigbo",30,"5",16,"0.0 sacks, 3 interceptions, 2 fumbles recovered",""
"23","FS","Matt Elam",22,"Rook",15,"0.0 sacks, 1 interception, 2 fumbles recovered","Baltimore Ravens / 1st / 32nd pick / 2013"
