"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Terrelle Pryor",24,"2",9,"156 for 272, 1,798 yards, 7 td, 11 int, & 83 rushes for 576 yards and 2 td","Oakland Raiders / 3rd / 1st pick / 2011 Supp"
"3","RB","Rashad Jennings",28,"4",8,"163 rushes for 733 yards, 6 td, & 36 catches for 292 yards and 0 td","Jacksonville Jaguars / 7th / 250th pick / 2009"
"4","FB","Marcel Reece*",28,"5",15,"46 rushes for 218 yards, 2 td, & 32 catches for 331 yards and 2 td",""
"5","WR","Denarius Moore",25,"2",10,"46 catches for 695 yards, 5 td","Oakland Raiders / 5th / 148th pick / 2011"
"6","WR","Rod Streater",25,"1",14,"60 catches for 888 yards, 4 td, & 2 rushes for 17 yards and 0 td",""
"7","TE","Jeron Mastrud",26,"3",12,"6 catches for 88 yards, 0 td",""
"8","LT","Khalif Barnes",31,"8",16,"","Jacksonville Jaguars / 2nd / 52nd pick / 2005"
"9","LG","Lucas Nix",24,"1",10,"",""
"10","C","Stefen Wisniewski",24,"2",14,"","Oakland Raiders / 2nd / 48th pick / 2011"
"11","RG","Mike Brisiel",30,"6",15,"1 fumble recovered",""
"12","RT","Tony Pashos",33,"9",12,"","Baltimore Ravens / 5th / 173rd pick / 2003"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Lamarr Houston",26,"3",16,"","Oakland Raiders / 2nd / 44th pick / 2010"
"15","DE","Jason Hunter",30,"7",10,"",""
"16","DT","Vance Walker",26,"4",15,"","Atlanta Falcons / 7th / 210th pick / 2009"
"17","NT","Pat Sims",28,"5",16,"2.0 sacks, 0 interceptions, 0 fumbles recovered","Cincinnati Bengals / 3rd / 77th pick / 2008"
"18","MLB","Nick Roach",28,"6",16,"5.5 sacks, 1 interception, 0 fumbles recovered",""
"19","LB","Kevin Burnett",31,"8",16,"","Dallas Cowboys / 2nd / 42nd pick / 2005"
"20","LB","Sio Moore",23,"Rook",11,"","Oakland Raiders / 3rd / 66th pick / 2013"
"21","LCB","Mike Jenkins",28,"5",15,"0.0 sacks, 2 interceptions, 1 fumble recovered","Dallas Cowboys / 1st / 25th pick / 2008"
"22","RCB","Tracy Porter",27,"5",16,"1.5 sacks, 2 interceptions, 0 fumbles recovered","New Orleans Saints / 2nd / 40th pick / 2008"
"23","SS","Brandian Ross",24,"2",13,"2.0 sacks, 0 interceptions, 0 fumbles recovered",""
"24","FS","Charles Woodson",37,"15",16,"2.0 sacks, 1 interception, 2 fumbles recovered","Oakland Raiders / 1st / 4th pick / 1998"
