"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Bill Kenney",31,"6",8,"161 for 308, 1,922 yards, 13 td, 11 int, & 18 rushes for 0 yards and 0 td","Miami Dolphins / 12th / 333rd pick / 1978"
"3","RB","Herman Heard",25,"2",7,"71 rushes for 295 yards, 2 td, & 17 catches for 83 yards and 0 td","Kansas City Chiefs / 3rd / 61st pick / 1984"
"4","FB","Mike Pruitt",32,"10",15,"139 rushes for 448 yards, 2 td, & 8 catches for 56 yards and 0 td","Cleveland Browns / 1st / 7th pick / 1976"
"5","WR","Carlos Carson",28,"6",7,"21 catches for 497 yards, 4 td","Kansas City Chiefs / 5th / 114th pick / 1980"
"6","WR","Stephone Paige",25,"3",15,"52 catches for 829 yards, 11 td, & 2 rushes for -2 yards and 0 td",""
"7","TE","Walt Arnold",28,"6",15,"20 catches for 169 yards, 1 td",""
"8","LT","Irv Eatman",25,"Rook",16,"","Kansas City Chiefs / 8th / 204th pick / 1983"
"9","LG","Brad Budde",28,"6",16,"","Kansas City Chiefs / 1st / 11th pick / 1980"
"10","C","Rick Donnalley",28,"4",16,"","Pittsburgh Steelers / 3rd / 73rd pick / 1981"
"11","RG","Mark Adickes",25,"Rook",15,"","Kansas City Chiefs / 1st / 5th pick / 1984 Supp"
"12","RT","Dave Lutz",27,"3",8,"","Kansas City Chiefs / 2nd / 34th pick / 1983"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Art Still",31,"8",16,"10.5 sacks, 0 interceptions, 2 fumbles recovered","Kansas City Chiefs / 1st / 2nd pick / 1978"
"15","NT","Bill Maas*",24,"2",16,"7.0 sacks, 0 interceptions, 2 fumbles recovered","Kansas City Chiefs / 1st / 5th pick / 1984"
"16","RDE","Pete Koch",24,"2",16,"5.5 sacks, 0 interceptions, 0 fumbles recovered","Cincinnati Bengals / 1st / 16th pick / 1984"
"17","LOLB","Louis Cooper",23,"1",13,"4.5 sacks, 0 interceptions, 1 fumble recovered","Seattle Seahawks / 11th / 305th pick / 1985"
"18","LILB","Dino Hackett",22,"Rook",16,"0.0 sacks, 1 interception, 2 fumbles recovered","Kansas City Chiefs / 2nd / 35th pick / 1986"
"19","RILB","Scott Radecic",24,"2",13,"1.0 sacks, 1 interception, 1 fumble recovered","Kansas City Chiefs / 2nd / 34th pick / 1984"
"20","ROLB","Tim Cofield",23,"Rook",15,"5.0 sacks, 0 interceptions, 1 fumble recovered",""
"21","LCB","Albert Lewis",26,"3",15,"1.0 sacks, 4 interceptions, 2 fumbles recovered","Kansas City Chiefs / 3rd / 61st pick / 1983"
"22","RCB","Kevin Ross",24,"2",16,"2.0 sacks, 4 interceptions, 3 fumbles recovered","Kansas City Chiefs / 7th / 173rd pick / 1984"
"23","SS","Lloyd Burruss*",29,"5",13,"0.0 sacks, 5 interceptions, 1 fumble recovered","Kansas City Chiefs / 3rd / 78th pick / 1981"
"24","FS","Deron Cherry*+",27,"5",16,"1.0 sacks, 9 interceptions, 2 fumbles recovered",""
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Nick Lowery",30,"8",0,"19 of 26 field goals & 43 of 43 extra points",""
"27","P","Lewis Colbert",23,"Rook",0,"99 punts for a 40.7 average, 0 blocked","Kansas City Chiefs / 8th / 196th pick / 1986"
"28","PR","Jeff Smith",24,"1",0,"29 punt returns for a 8.4 average and 0 td","Kansas City Chiefs / 10th / 267th pick / 1985"
"29","KR","Jeff Smith",24,"1",0,"29 kick returns for a 19.2 average and 0 td","Kansas City Chiefs / 10th / 267th pick / 1985"
