"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Dan Fouts*",30,"8",16,"360 for 609, 4,802 yards, 33 td, 17 int, & 22 rushes for 56 yards and 0 td","San Diego Chargers / 3rd / 64th pick / 1973"
"3","RB","Chuck Muncie*",28,"5",14,"251 rushes for 1,144 yards, 19 td, & 43 catches for 362 yards and 0 td","New Orleans Saints / 1st / 3rd pick / 1976"
"4","WR","Wes Chandler",25,"3",11,"52 catches for 857 yards, 5 td, & 5 rushes for -1 yards and 0 td","New Orleans Saints / 1st / 3rd pick / 1978"
"5","WR","Charlie Joiner",34,"12",16,"70 catches for 1,188 yards, 7 td","Houston Oilers / 4th / 93rd pick / 1969"
"6","TE","Eric Sievers",24,"Rook",10,"22 catches for 276 yards, 3 td","San Diego Chargers / 4th / 107th pick / 1981"
"7","TE","Kellen Winslow*+",24,"2",16,"88 catches for 1,075 yards, 10 td","San Diego Chargers / 1st / 13th pick / 1979"
"8","LT","Billy Shields",28,"6",16,"","San Diego Chargers / 6th / 136th pick / 1975"
"9","LG","Doug Wilkerson*",34,"11",16,"1 fumble recovered","Houston Oilers / 1st / 14th pick / 1970"
"10","C","Don Macek",27,"5",15,"1 fumble recovered","San Diego Chargers / 2nd / 31st pick / 1976"
"11","RG","Ed White",34,"12",16,"","Minnesota Vikings / 2nd / 39th pick / 1969"
"12","RT","Russ Washington",35,"13",13,"","San Diego Chargers / 1st / 4th pick / 1968"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Leroy Jones",31,"5",14,"1 interception, 1 fumble recovered","Los Angeles Rams / 2nd / 48th pick / 1975"
"15","LDT","Louie Kelcher",28,"6",14,"0 interceptions, 1 fumble recovered","San Diego Chargers / 2nd / 30th pick / 1975"
"16","RDT","Gary Johnson*+",29,"6",16,"1 interception, 1 fumble recovered","San Diego Chargers / 1st / 8th pick / 1975"
"17","RDE","John Woodcock",27,"5",12,"0 interceptions, 2 fumbles recovered","Detroit Lions / 3rd / 76th pick / 1976"
"18","LLB","Linden King",26,"3",16,"1 interception, 0 fumbles recovered","San Diego Chargers / 3rd / 77th pick / 1977"
"19","MLB","Bob Horn",27,"5",11,"1 interception, 0 fumbles recovered","San Diego Chargers / 4th / 94th pick / 1976"
"20","RLB","Woodrow Lowe",27,"5",16,"3 interceptions, 0 fumbles recovered","San Diego Chargers / 5th / 131st pick / 1976"
"21","LCB","Willie Buchanon",31,"9",16,"5 interceptions, 4 fumbles recovered","Green Bay Packers / 1st / 7th pick / 1972"
"22","RCB","Mike Williams",28,"6",12,"3 interceptions, 0 fumbles recovered","San Diego Chargers / 1st / 22nd pick / 1975"
"23","SS","Pete Shaw",27,"4",12,"3 interceptions, 1 fumble recovered","San Diego Chargers / 6th / 152nd pick / 1977"
"24","FS","Glen Edwards",34,"10",8,"2 interceptions, 3 fumbles recovered",""
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Rolf Benirschke",26,"4",0,"19 of 26 field goals & 55 of 61 extra points","Oakland Raiders / 12th / 334th pick / 1977"
"27","P","George Roberts",26,"3",0,"62 punts for a 41.0 average, 1 blocked",""
"28","PR","James Brooks",23,"Rook",2,"22 punt returns for a 13.2 average and 0 td","San Diego Chargers / 1st / 24th pick / 1981"
"29","KR","James Brooks",23,"Rook",2,"40 kick returns for a 23.7 average and 0 td","San Diego Chargers / 1st / 24th pick / 1981"
