"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Chad Pennington",26,2,12,"275 for 399, 3,120 yards, 22 td, 6 int, & 29 rushes for 49 yards and 2 td","New York Jets / 1st / 18th pick / 2000"
"3","RB","Curtis Martin",29,7,16,"261 rushes for 1,094 yards, 7 td, & 49 catches for 362 yards and 0 td","New England Patriots / 3rd / 74th pick / 1995"
"4","FB","Richie Anderson",31,9,14,"5 rushes for 27 yards, 0 td, & 45 catches for 257 yards and 1 td","New York Jets / 6th / 144th pick / 1993"
"5","WR","Wayne Chrebet",29,7,15,"51 catches for 691 yards, 9 td",""
"6","WR","Laveranues Coles",25,2,16,"89 catches for 1,264 yards, 5 td, & 6 rushes for 39 yards and 0 td","New York Jets / 3rd / 78th pick / 2000"
"7","TE","Anthony Becht",25,2,15,"28 catches for 243 yards, 5 td","New York Jets / 1st / 27th pick / 2000"
"8","LT","Jason Fabini",28,4,16,"","New York Jets / 4th / 111th pick / 1998"
"9","LG","J.P. Machado",26,3,12,"","New York Jets / 6th / 197th pick / 1999"
"10","C","Kevin Mawae*",31,8,16,"1 fumble recovered","Seattle Seahawks / 2nd / 36th pick / 1994"
"11","RG","Randy Thomas",26,3,16,"","New York Jets / 2nd / 57th pick / 1999"
"12","RT","Kareem McKenzie",23,1,16,"","New York Jets / 3rd / 79th pick / 2001"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","DE","John Abraham*",24,2,16,"","New York Jets / 1st / 13th pick / 2000"
"15","DE","Shaun Ellis",25,2,16,"","New York Jets / 1st / 12th pick / 2000"
"16","LDT","Josh Evans",30,7,16,"6.0 sacks, 0 interceptions, 2 fumbles recovered",""
"17","NT","Jason Ferguson",28,5,16,"3.0 sacks, 0 interceptions, 0 fumbles recovered","New York Jets / 7th / 229th pick / 1997"
"18","MLB","Marvin Jones",30,9,16,"0.0 sacks, 1 interception, 2 fumbles recovered","New York Jets / 1st / 4th pick / 1993"
"19","LB","Sam Cowart",27,4,16,"","Buffalo Bills / 2nd / 39th pick / 1998"
"20","LB","Mo Lewis",33,11,16,"","New York Jets / 3rd / 63rd pick / 1991"
"21","LCB","Donnie Abraham",29,6,16,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Tampa Bay Buccaneers / 3rd / 71st pick / 1996"
"22","RCB","Aaron Beasley",29,6,15,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Jacksonville Jaguars / 3rd / 63rd pick / 1996"
"23","SS","Sam Garnes",28,5,16,"0.5 sacks, 2 interceptions, 1 fumble recovered","New York Giants / 5th / 136th pick / 1997"
"24","FS","Damien Robinson",29,4,15,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Philadelphia Eagles / 4th / 119th pick / 1997"
