"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Phil Simms",31,"7",16,"259 for 468, 3,487 yards, 21 td, 22 int, & 43 rushes for 72 yards and 1 td","New York Giants / 1st / 7th pick / 1979"
"3","RB","Joe Morris*+",26,"4",15,"341 rushes for 1,516 yards, 14 td, & 21 catches for 233 yards and 1 td","New York Giants / 2nd / 45th pick / 1982"
"4","FB","Maurice Carthon",25,"1",16,"72 rushes for 260 yards, 0 td, & 16 catches for 67 yards and 0 td",""
"5","WR","Bobby Johnson",25,"2",12,"31 catches for 534 yards, 5 td, & 2 rushes for 28 yards and 0 td",""
"6","WR","Stacy Robinson",24,"1",10,"29 catches for 494 yards, 2 td","New York Giants / 2nd / 46th pick / 1985"
"7","TE","Mark Bavaro*+",23,"1",15,"66 catches for 1,001 yards, 4 td","New York Giants / 4th / 100th pick / 1985"
"8","LT","Brad Benson*",31,"8",16,"","New England Patriots / 8th / 219th pick / 1977"
"9","LG","Billy Ard",27,"5",16,"1 fumble recovered","New York Giants / 8th / 221st pick / 1981"
"10","C","Bart Oates",28,"1",16,"",""
"11","RG","Chris Godfrey",28,"6",16,"",""
"12","RT","Karl Nelson",26,"2",16,"1 fumble recovered","New York Giants / 3rd / 70th pick / 1983"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","George Martin",33,"11",16,"3.0 sacks, 1 interception, 1 fumble recovered","New York Giants / 11th / 262nd pick / 1975"
"15","NT","Jim Burt*",27,"5",13,"1.0 sacks, 0 interceptions, 3 fumbles recovered",""
"16","RDE","Leonard Marshall*",25,"3",16,"12.0 sacks, 1 interception, 3 fumbles recovered","New York Giants / 2nd / 37th pick / 1983"
"17","LOLB","Carl Banks",24,"2",16,"6.5 sacks, 0 interceptions, 1 fumble recovered","New York Giants / 1st / 3rd pick / 1984"
"18","LILB","Gary Reasons",24,"2",16,"0.0 sacks, 2 interceptions, 0 fumbles recovered","New York Giants / 4th / 105th pick / 1984"
"19","RILB","Harry Carson*",33,"10",16,"2.0 sacks, 1 interception, 2 fumbles recovered","New York Giants / 4th / 105th pick / 1976"
"20","ROLB","Lawrence Taylor*+",27,"5",16,"20.5 sacks, 0 interceptions, 0 fumbles recovered","New York Giants / 1st / 2nd pick / 1981"
"21","LCB","Mark Collins",22,"Rook",9,"0.0 sacks, 1 interception, 3 fumbles recovered","New York Giants / 2nd / 44th pick / 1986"
"22","RCB","Perry Williams",25,"2",16,"1.0 sacks, 4 interceptions, 0 fumbles recovered","New York Giants / 7th / 178th pick / 1983"
"23","SS","Kenny Hill",28,"5",16,"1.0 sacks, 3 interceptions, 3 fumbles recovered","Oakland Raiders / 8th / 194th pick / 1980"
"24","FS","Terry Kinard",27,"3",14,"1.0 sacks, 4 interceptions, 2 fumbles recovered","New York Giants / 1st / 10th pick / 1983"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Raul Allegre",27,"3",0,"24 of 32 field goals & 33 of 33 extra points",""
"27","P","Sean Landeta*+",24,"1",0,"79 punts for a 44.8 average, 0 blocked",""
"28","PR","Phil McConkey",29,"2",0,"32 punt returns for a 7.9 average and 0 td",""
"29","KR","Phil McConkey",29,"2",0,"24 kick returns for a 19.6 average and 0 td",""
