"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Matthew Stafford",28,"7",14,"336 for 507, 3,720 yards, 22 td, 8 int, & 36 rushes for 206 yards and 1 td","Detroit Lions / 1st / 1st pick / 2009"
"3","WR","Anquan Boldin",36,"13",14,"58 catches for 494 yards, 7 td","Arizona Cardinals / 2nd / 54th pick / 2003"
"4","WR","Marvin Jones",26,"4",13,"49 catches for 838 yards, 4 td, & 1 rush for 3 yards and 0 td","Cincinnati Bengals / 5th / 166th pick / 2012"
"5","WR","Golden Tate",28,"6",14,"79 catches for 942 yards, 3 td, & 9 rushes for -3 yards and 0 td","Seattle Seahawks / 2nd / 60th pick / 2010"
"6","TE","Eric Ebron",23,"2",11,"47 catches for 557 yards, 1 td, & 1 rush for 1 yards and 1 td","Detroit Lions / 1st / 10th pick / 2014"
"7","T","Taylor Decker",22,"Rook",14,"","Detroit Lions / 1st / 16th pick / 2016"
"8","T","Riley Reiff",28,"4",13,"","Detroit Lions / 1st / 23rd pick / 2012"
"9","G","Larry Warford",25,"3",13,"","Detroit Lions / 3rd / 65th pick / 2013"
"10","C","Travis Swanson",25,"2",12,"","Detroit Lions / 3rd / 76th pick / 2014"
"11","","Defensive Starters",NA,"",NA,"",""
"12","DE","Ezekiel Ansah",27,"3",11,"","Detroit Lions / 1st / 5th pick / 2013"
"13","DE","Devin Taylor",27,"3",14,"","Detroit Lions / 4th / 132nd pick / 2013"
"14","DT","Haloti Ngata",32,"10",11,"","Baltimore Ravens / 1st / 12th pick / 2006"
"15","LB","Tahir Whitehead",26,"4",13,"","Detroit Lions / 5th / 138th pick / 2012"
"16","CB","Nevin Lawson",25,"2",14,"","Detroit Lions / 4th / 133rd pick / 2014"
"17","CB","Darius Slay",25,"3",12,"1.0 sacks, 2 interceptions, 0 fumbles recovered","Detroit Lions / 2nd / 36th pick / 2013"
"18","S","Glover Quin",30,"7",14,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Houston Texans / 4th / 112th pick / 2009"
"19","S","Tavon Wilson",26,"4",13,"0.0 sacks, 2 interceptions, 2 fumbles recovered","New England Patriots / 2nd / 48th pick / 2012"
