"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Matt Ryan*",29,"6",16,"415 for 628, 4,694 yards, 28 td, 14 int, & 29 rushes for 145 yards and 0 td","Atlanta Falcons / 1st / 3rd pick / 2008"
"3","RB","Steven Jackson",31,"10",15,"190 rushes for 707 yards, 6 td, & 20 catches for 148 yards and 0 td","St. Louis Rams / 1st / 24th pick / 2004"
"4","WR","Julio Jones*",25,"3",15,"104 catches for 1,593 yards, 6 td, & 1 rush for 1 yards and 0 td","Atlanta Falcons / 1st / 6th pick / 2011"
"5","WR","Roddy White",33,"9",14,"80 catches for 921 yards, 7 td","Atlanta Falcons / 1st / 27th pick / 2005"
"6","TE","Levine Toilolo",23,"1",16,"31 catches for 238 yards, 2 td","Atlanta Falcons / 4th / 133rd pick / 2013"
"7","LT","Jake Matthews",22,"Rook",15,"1 fumble recovered","Atlanta Falcons / 1st / 6th pick / 2014"
"8","LG","Justin Blalock",31,"7",15,"","Atlanta Falcons / 2nd / 39th pick / 2007"
"9","C","James Stone",22,"Rook",9,"",""
"10","RG","Jon Asamoah",26,"4",15,"","Kansas City Chiefs / 3rd / 68th pick / 2010"
"11","RT","Ryan Schraeder",26,"1",10,"1 fumble recovered",""
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Jonathan Babineaux",33,"9",15,"","Atlanta Falcons / 2nd / 59th pick / 2005"
"14","DE","Kroy Biermann",29,"6",15,"","Atlanta Falcons / 5th / 154th pick / 2008"
"15","DE","Malliciah Goodman",24,"1",10,"","Atlanta Falcons / 4th / 127th pick / 2013"
"16","DT","Tyson Jackson",28,"5",16,"","Kansas City Chiefs / 1st / 3rd pick / 2009"
"17","DT","Paul Soliai",31,"7",14,"","Miami Dolphins / 4th / 108th pick / 2007"
"18","LB","Joplo Bartu",24,"1",14,"",""
"19","LB","Paul Worrilow",24,"1",16,"",""
"20","CB","Robert Alford",26,"1",10,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Atlanta Falcons / 2nd / 60th pick / 2013"
"21","CB","Desmond Trufant",24,"1",16,"0.0 sacks, 3 interceptions, 1 fumble recovered","Atlanta Falcons / 1st / 22nd pick / 2013"
"22","S","Kemal Ishmael",23,"1",10,"0.0 sacks, 4 interceptions, 1 fumble recovered","Atlanta Falcons / 7th / 243rd pick / 2013"
"23","S","Dwight Lowery",28,"6",15,"1.0 sacks, 2 interceptions, 1 fumble recovered","New York Jets / 4th / 113th pick / 2008"
