"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Jim Kelly*",28,"2",16,"269 for 452, 3,380 yards, 15 td, 17 int, & 35 rushes for 154 yards and 0 td","Buffalo Bills / 1st / 14th pick / 1983"
"3","RB","Thurman Thomas",22,"Rook",15,"207 rushes for 881 yards, 2 td, & 18 catches for 208 yards and 0 td","Buffalo Bills / 2nd / 40th pick / 1988"
"4","FB","Jamie Mueller",24,"1",15,"81 rushes for 296 yards, 0 td, & 8 catches for 42 yards and 0 td","Buffalo Bills / 3rd / 78th pick / 1987"
"5","WR","Trumaine Johnson",28,"3",10,"37 catches for 514 yards, 0 td","San Diego Chargers / 6th / 141st pick / 1983"
"6","WR","Andre Reed*",24,"3",14,"71 catches for 968 yards, 6 td, & 6 rushes for 64 yards and 0 td","Buffalo Bills / 4th / 86th pick / 1985"
"7","TE","Pete Metzelaars",28,"6",16,"33 catches for 438 yards, 1 td","Seattle Seahawks / 3rd / 75th pick / 1982"
"8","LT","Will Wolford",24,"2",16,"1 fumble recovered","Buffalo Bills / 1st / 20th pick / 1986"
"9","LG","Jim Ritcher",30,"8",16,"","Buffalo Bills / 1st / 16th pick / 1980"
"10","C","Kent Hull*",27,"2",16,"",""
"11","RG","Tim Vogler",32,"9",10,"",""
"12","RT","Joe Devlin",34,"12",16,"1 fumble recovered","Buffalo Bills / 2nd / 52nd pick / 1976"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Art Still",33,"10",15,"6.0 sacks, 0 interceptions, 1 fumble recovered","Kansas City Chiefs / 1st / 2nd pick / 1978"
"15","NT","Fred Smerlas*",31,"9",16,"4.0 sacks, 0 interceptions, 1 fumble recovered","Buffalo Bills / 2nd / 32nd pick / 1979"
"16","RDE","Bruce Smith*+",25,"3",12,"11.0 sacks, 0 interceptions, 0 fumbles recovered","Buffalo Bills / 1st / 1st pick / 1985"
"17","LOLB","Cornelius Bennett*+",23,"1",16,"9.5 sacks, 2 interceptions, 3 fumbles recovered","Indianapolis Colts / 1st / 2nd pick / 1987"
"18","LILB","Shane Conlan*",24,"1",13,"1.5 sacks, 1 interception, 1 fumble recovered","Buffalo Bills / 1st / 8th pick / 1987"
"19","RILB","Ray Bentley",28,"2",16,"1.0 sacks, 1 interception, 1 fumble recovered",""
"20","ROLB","Darryl Talley",28,"5",15,"2.5 sacks, 0 interceptions, 1 fumble recovered","Buffalo Bills / 2nd / 39th pick / 1983"
"21","LCB","Derrick Burroughs",26,"3",13,"0.0 sacks, 0 interceptions, 1 fumble recovered","Buffalo Bills / 1st / 14th pick / 1985"
"22","RCB","Nate Odomes",23,"1",16,"0.0 sacks, 1 interception, 0 fumbles recovered","Buffalo Bills / 2nd / 29th pick / 1987"
"23","SS","Leonard Smith",28,"5",12,"1.0 sacks, 1 interception, 0 fumbles recovered","St. Louis Cardinals / 1st / 17th pick / 1983"
"24","FS","Mark Kelso",25,"2",16,"0.0 sacks, 7 interceptions, 0 fumbles recovered","Philadelphia Eagles / 10th / 261st pick / 1985"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Scott Norwood*+",28,"3",0,"32 of 37 field goals & 33 of 33 extra points",""
"27","P","John Kidd",27,"4",0,"62 punts for a 39.5 average, 0 blocked","Buffalo Bills / 5th / 128th pick / 1984"
"28","PR","Flip Johnson",25,"Rook",0,"16 punt returns for a 4.5 average and 0 td",""
"29","KR","Erroll Tucker",24,"Rook",0,"15 kick returns for a 20.7 average and 0 td","Pittsburgh Steelers / 5th / 122nd pick / 1986"
