"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Steve DeBerg",30,"6",13,"308 for 509, 3,554 yards, 19 td, 18 int, & 28 rushes for 59 yards and 2 td","Dallas Cowboys / 10th / 275th pick / 1977"
"3","RB","James Wilder*",26,"3",16,"407 rushes for 1,544 yards, 13 td, & 85 catches for 685 yards and 0 td","Tampa Bay Buccaneers / 2nd / 34th pick / 1981"
"4","WR","Gerald Carter",27,"4",9,"60 catches for 816 yards, 5 td, & 1 rush for 16 yards and 0 td","Tampa Bay Buccaneers / 9th / 240th pick / 1980"
"5","WR","Kevin House",27,"4",16,"76 catches for 1,005 yards, 5 td","Tampa Bay Buccaneers / 2nd / 49th pick / 1980"
"6","TE","Jerry Bell",25,"2",11,"29 catches for 397 yards, 4 td","Tampa Bay Buccaneers / 3rd / 74th pick / 1982"
"7","TE","Jimmie Giles",30,"7",14,"24 catches for 310 yards, 2 td","Houston Oilers / 3rd / 70th pick / 1977"
"8","LT","Gene Sanders",28,"5",14,"","Tampa Bay Buccaneers / 8th / 217th pick / 1979"
"9","LG","Steve Courson",29,"6",12,"","Pittsburgh Steelers / 5th / 125th pick / 1977"
"10","C","Steve Wilson",30,"8",13,"","Tampa Bay Buccaneers / 5th / 154th pick / 1976"
"11","RG","Sean Farrell",24,"2",14,"2 fumbles recovered","Tampa Bay Buccaneers / 1st / 17th pick / 1982"
"12","RT","Ron Heller",22,"Rook",14,"","Tampa Bay Buccaneers / 4th / 112th pick / 1984"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","John Cannon",24,"2",16,"3.5 sacks, 1 interception, 1 fumble recovered","Tampa Bay Buccaneers / 3rd / 83rd pick / 1982"
"15","NT","David Logan",28,"5",16,"5.5 sacks, 1 interception, 0 fumbles recovered","Tampa Bay Buccaneers / 12th / 307th pick / 1979"
"16","RDE","Lee Roy Selmon*",30,"8",16,"8.0 sacks, 0 interceptions, 2 fumbles recovered","Tampa Bay Buccaneers / 1st / 1st pick / 1976"
"17","LOLB","Keith Browner",22,"Rook",10,"2.0 sacks, 0 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 2nd / 30th pick / 1984"
"18","LILB","Jeff Davis",24,"2",16,"0.0 sacks, 1 interception, 1 fumble recovered","Tampa Bay Buccaneers / 5th / 128th pick / 1982"
"19","RILB","Scot Brantley",26,"4",16,"1.0 sacks, 3 interceptions, 2 fumbles recovered","Tampa Bay Buccaneers / 3rd / 76th pick / 1980"
"20","ROLB","Hugh Green",25,"3",8,"4.0 sacks, 0 interceptions, 0 fumbles recovered","Tampa Bay Buccaneers / 1st / 7th pick / 1981"
"21","LCB","Jeremiah Castille",23,"1",16,"0.0 sacks, 3 interceptions, 2 fumbles recovered","Tampa Bay Buccaneers / 3rd / 72nd pick / 1983"
"22","RCB","John Holt",25,"3",15,"0.0 sacks, 1 interception, 1 fumble recovered","Tampa Bay Buccaneers / 4th / 89th pick / 1981"
"23","SS","Mark Cotney",32,"9",9,"2.0 sacks, 5 interceptions, 2 fumbles recovered","Houston Oilers / 7th / 171st pick / 1975"
"24","FS","Beasley Reece",30,"8",14,"0.0 sacks, 1 interception, 0 fumbles recovered","Dallas Cowboys / 9th / 264th pick / 1976"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Obed Ariri",28,"Rook",0,"19 of 26 field goals & 38 of 40 extra points","Baltimore Colts / 7th / 178th pick / 1981"
"27","P","Frank Garcia",27,"3",0,"68 punts for a 41.9 average, 0 blocked",""
"28","PR","Leon Bright",29,"3",0,"23 punt returns for a 7.5 average and 0 td",""
"29","KR","Michael Morton",24,"2",0,"38 kick returns for a 22.0 average and 0 td","Tampa Bay Buccaneers / 12th / 325th pick / 1982"
