"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Bill Kenney*",28,"3",16,"346 for 603, 4,348 yards, 24 td, 18 int, & 23 rushes for 59 yards and 3 td","Miami Dolphins / 12th / 333rd pick / 1978"
"3","RB","Billy Jackson",24,"2",14,"152 rushes for 499 yards, 2 td, & 32 catches for 243 yards and 0 td","Kansas City Chiefs / 7th / 180th pick / 1981"
"4","FB","Theotis Brown",26,"4",9,"124 rushes for 467 yards, 8 td, & 47 catches for 418 yards and 2 td","St. Louis Cardinals / 2nd / 35th pick / 1979"
"5","WR","Carlos Carson*",25,"3",16,"80 catches for 1,351 yards, 7 td, & 2 rushes for 20 yards and 0 td","Kansas City Chiefs / 5th / 114th pick / 1980"
"6","WR","Henry Marshall",29,"7",9,"50 catches for 788 yards, 6 td","Kansas City Chiefs / 3rd / 79th pick / 1976"
"7","TE","Willie Scott",24,"2",16,"29 catches for 247 yards, 6 td, & 1 rush for 1 yards and 0 td","Kansas City Chiefs / 1st / 14th pick / 1981"
"8","LT","Matt Herkenhoff",32,"7",11,"","Kansas City Chiefs / 4th / 94th pick / 1974"
"9","LG","Brad Budde",25,"3",12,"","Kansas City Chiefs / 1st / 11th pick / 1980"
"10","C","Bob Rush",28,"6",15,"1 fumble recovered","San Diego Chargers / 1st / 24th pick / 1977"
"11","RG","Tom Condon",31,"9",8,"","Kansas City Chiefs / 10th / 250th pick / 1974"
"12","RT","Dave Lutz",24,"Rook",16,"","Kansas City Chiefs / 2nd / 34th pick / 1983"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Art Still",28,"5",12,"4.0 sacks, 0 interceptions, 1 fumble recovered","Kansas City Chiefs / 1st / 2nd pick / 1978"
"15","NT","Dino Mangiero",25,"3",11,"5.0 sacks, 0 interceptions, 1 fumble recovered",""
"16","RDE","Mike Bell",26,"4",16,"10.0 sacks, 0 interceptions, 1 fumble recovered","Kansas City Chiefs / 1st / 2nd pick / 1979"
"17","LOLB","Tom Howard",29,"6",16,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Kansas City Chiefs / 3rd / 67th pick / 1977"
"18","LILB","Jerry Blanton",27,"4",16,"","Buffalo Bills / 11th / 282nd pick / 1978"
"19","RILB","Gary Spani",27,"5",9,"3.0 sacks, 0 interceptions, 1 fumble recovered","Kansas City Chiefs / 3rd / 58th pick / 1978"
"20","ROLB","Charles Jackson",28,"5",15,"4.0 sacks, 0 interceptions, 4 fumbles recovered","Denver Broncos / 9th / 241st pick / 1977"
"21","LCB","Gary Green*",28,"6",16,"0.0 sacks, 6 interceptions, 2 fumbles recovered","Kansas City Chiefs / 1st / 10th pick / 1977"
"22","RCB","Lucious Smith",26,"3",13,"0.0 sacks, 3 interceptions, 1 fumble recovered",""
"23","SS","Lloyd Burruss",26,"2",12,"0.5 sacks, 4 interceptions, 2 fumbles recovered","Kansas City Chiefs / 3rd / 78th pick / 1981"
"24","FS","Deron Cherry*",24,"2",16,"1.5 sacks, 7 interceptions, 2 fumbles recovered",""
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Nick Lowery",27,"5",0,"24 of 30 field goals & 44 of 45 extra points",""
"27","P","Jim Arnold",22,"Rook",0,"93 punts for a 39.9 average, 0 blocked","Kansas City Chiefs / 5th / 119th pick / 1983"
"28","PR","J.T. Smith",28,"5",1,"26 punt returns for a 8.1 average and 0 td",""
"29","KR","Anthony Hancock",23,"1",7,"29 kick returns for a 17.8 average and 0 td","Kansas City Chiefs / 1st / 11th pick / 1982"
